	dist_type_parasite
41x23	260.62526738595403
41x25	131.4887067394003
41x27	65.40473988939965
41x29	141.92004791430992
41x31	102.25091686630492
41x33	74.77359159489383
41x35	182.43883906668566
41x37	300.91867672180155
41x39	421.28210263432743
41x41	341.53611814857845
41x43	227.37466877381027
41x45	136.47776375659126
41x47	126.6343160442698
41x49	213.49777516405172
41x51	179.96180150242995
41x53	68.15753810107863
41x55	3.0413812651491097
41x57	111.18817383157266
42x16	707.5086571908502
42x18	579.7468844245736
42x20	459.51697465926105
42x22	335.476750312149
42x24	224.19698927505706
42x26	138.12067187789117
42x28	145.07832367380044
42x30	135.51044240205235
42x32	14.616771189287832
42x34	95.9331538103486
42x36	222.56041876308552
42x38	352.0510190299128
42x40	385.43961913638265
42x42	259.5741127308341
42x44	140.91802581642966
42x46	57.40418103239516
42x48	130.45313334680765
42x50	213.5948501251844
42x52	101.04578170314656
42x54	38.64673336777642
42x56	67.95299846217263
42x58	178.61203766823783
43x15	779.3232961999787
43x17	656.3849251772925
43x19	532.2921190474268
43x21	421.7918088346429
43x23	314.09711873877484
43x25	223.6323992627187
43x27	186.0
43x29	200.94897362265877
43x31	79.73518671201583
43x33	47.801255213645014
43x35	163.783393541592
43x37	289.26199197267556
43x39	414.2915881356998
43x41	316.6312839881741
43x43	190.1479686980642
43x45	60.40744987168378
43x47	44.46706646496931
43x49	172.58279172617446
43x51	132.13194163411032
43x53	15.990622251807084
43x55	98.37870704578337
43x57	153.51758856886752
43x59	258.63692698452803
43x61	377.6580066674085
44x16	737.4381872401237
44x18	618.0538892362057
44x20	507.46527960048644
44x22	396.3374572255316
44x24	303.3158419865339
44x26	248.69702450974393
44x28	250.94497404809707
44x30	163.9581958915136
44x32	86.29484341488794
44x34	134.24172227739047
44x36	243.101007813625
44x38	362.8450082335432
44x40	383.57343495085763
44x42	254.17830355874193
44x44	130.0060383213026
44x46	32.6435292209653
44x48	116.9944015754601
44x50	199.4839592548733
44x52	73.192485953136
44x54	48.3439758398088
44x56	164.47252050114636
44x58	240.66460063748514
44x60	342.8026400131714
44x62	458.3560297410738
45x17	697.5227738217584
45x19	587.3956503073546
45x21	482.59893286247535
45x23	393.3876078373592
45x25	328.16186554808587
45x27	300.5048086137724
45x29	251.14436087636906
45x31	160.12136022405025
45x33	146.898093929091
