	dist_type_parasite
16x18	47.270498199194094
16x20	161.2139572121471
16x22	287.5744077625824
16x24	414.7920563366663
16x26	540.7929363444016
16x28	593.3459446225281
16x30	587.2107117551587
16x32	604.9081417868337
16x34	592.0781367353467
16x36	524.6720880702536
16x38	480.03843596112165
16x40	465.5843317810425
16x42	487.06764417275764
16x44	471.96157682591075
16x46	408.5692597345033
16x48	379.10601419655706
16x50	390.03631882172215
17x17	90.4129415515279
17x19	132.23169060403046
17x21	242.891848360541
17x23	362.85640410498485
17x25	487.4468278694612
17x27	611.6800552576489
17x29	644.0522028531539
17x31	650.184043175469
17x33	590.0412358471227
17x35	506.93628791002897
17x37	444.90804667931087
17x39	410.3419305895997
17x41	415.1925336515578
17x43	458.34984455108093
17x45	487.5972313293012
17x47	444.4391521907134
17x49	437.46228408858286
17x51	463.0822821054594
18x18	147.48864363062
18x20	220.65584062063732
18x22	328.40027405591496
18x24	446.084588391036
18x26	567.132832764953
18x28	670.3892376821096
18x30	695.997083327222
18x32	601.1005323571088
18x34	505.8118721422025
18x36	425.8683834237989
18x38	371.17726223463626
18x40	356.84226207107235
18x42	386.24991909384266
18x44	450.87011433449453
18x46	508.7172200741785
18x48	488.0915590337535
18x50	496.4287763617256
19x17	198.95024503629057
19x19	227.0992954634603
19x21	308.699481697006
19x23	390.69578958570816
19x25	482.0700882651816
19x27	585.7875382764641
19x29	698.5148888892779
19x31	621.489597660331
19x33	513.072558221544
19x35	418.97035694664584
19x37	343.2687139836661
19x39	300.7265369068714
19x41	311.0122987921859
19x43	366.93459907727424
19x45	450.58722795924876
19x47	550.153769413607
19x49	545.7851683583935
20x16	267.3360432115357
20x18	251.87334118560457
20x20	249.9830794273884
20x22	305.5485067873839
20x24	395.29200599050824
20x26	501.3504263486768
20x28	615.875604322821
20x30	654.5961350328918
20x32	539.0515095981085
20x34	429.9412169122655
20x36	334.78239201009325
20x38	262.71553056490563
20x40	241.49741199441448
20x42	282.5574100957183
20x44	364.9526544635618
20x46	465.8292390994796
20x48	577.8811642543819
20x50	611.2216701001365
21x15	310.2154896197157
21x17	224.19243965843262
21x19	186.6004287240519
21x21	221.320627145325
21x23	308.154798761921
21x25	418.19862505751996
21x27	534.0063857296088
21x29	655.5184284213526
21x31	574.4830110629903
21x33	455.93106935149723
21x35	345.36909242142667
21x37	248.30340311804
21x39	187.87775280751018
21x41	202.13866527708134
21x43	278.03575309661164
21x45	381.3848581157884
21x47	496.4651447987058
21x49	614.7761381185841
22x16	223.0523929483832
22x18	138.61100244930049
22x20	139.48594911316334
22x22	222.96217167941293
22x24	335.5658057669167
22x26	457.45374629573223
22x28	580.2306437960685
22x30	616.0377423502556
22x32	492.5475510039614
22x34	373.76394957245384
22x36	257.42369743285093
22x38	157.04165052622156
22x40	124.53377052028891
22x42	191.2613395331111
22x44	298.83000184051156
22x46	417.2711947882338
22x48	540.0374061118362
23x15	253.65212398085683
23x17	140.9056776712705
23x19	67.50066666337452
23x21	138.33538954295096
23x23	256.10882452582547
23x25	380.9926639713685
23x27	507.5331910328624
23x29	633.5126281298581
23x31	543.8891982747957
23x33	421.93975873339986
23x35	293.78197698293195
23x37	173.04915486647133
23x39	73.70345989164927
23x41	105.60080492117483
23x43	218.38051653020727
23x45	340.67375889551573
23x47	466.83076162566675
24x16	180.42311381860137
24x18	55.766029085815234
24x20	56.414537133614914
24x22	182.45659757871184
24x24	310.86776931679503
24x26	437.6272043646282
24x28	566.363310958611
24x30	603.3148597540093
24x32	475.20061026896803
24x34	348.73935826057806
24x36	221.88330266155657
24x38	93.4454386259703
24x40	19.490510511528523
24x42	142.64872940198276
24x44	269.9896479496949
24x46	397.5361367221855
24x48	524.0739070016748
25x15	244.44805174106003
25x17	120.68508607114639
25x19	28.756912212544567
25x21	126.4792473095885
25x23	250.14110018147764
25x25	376.671010299439
25x27	503.0814844535626
25x29	630.8198237214808
25x31	539.5955615088027
25x33	413.16816189053077
25x35	286.4251385615442
25x37	159.62863151703047
25x39	44.67225089471085
25x41	90.20338131134565
25x43	211.11480289169683
25x45	335.19546536312225
25x47	463.2941182445556
26x16	204.96128902795286
26x18	105.72587195194934
26x20	106.8629964019353
26x22	205.58514051360828
26x24	323.56427491303805
26x26	445.0494916298635
26x28	570.5672002490156
26x30	614.3871173779605
26x32	488.72503516803795
26x34	364.82140836305064
26x36	243.23396144453187
26x38	134.35505200773062
26x40	92.7597434235347
26x42	171.21217830516642
26x44	285.04403168633456
26x46	406.4371292094266
26x48	529.9059727914002
27x17	191.35111705971303
27x19	144.20124826089432
27x21	191.94269978303421
27x23	289.8988271794147
27x25	402.92694126851336
27x27	521.9914271326685
27x29	646.2132465370854
27x31	564.8945830860832
27x33	442.182598029366
27x35	325.4039028653465
27x37	219.98465855600028
27x39	151.92501439855116
27x41	170.74381394358042
27x43	255.67903707578387
27x45	366.3799803482719
27x47	484.80846733529745
28x16	276.6706345097
28x18	211.8962010041709
28x20	212.44408676167012
28x22	276.3944463986208
28x24	374.03454385925386
28x26	483.61961291907943
28x28	601.462301395524
28x30	567.5557505655278
28x32	504.0857268362197
28x34	409.4339629293101
28x36	307.3400234268226
28x38	228.03547969559477
28x40	205.84484448244035
28x42	251.8523575430655
28x44	340.6211972264794
28x46	448.12357670624755
28x48	562.8391688573214
29x17	288.62440991711026
29x19	260.100173010323
29x21	290.0808507985317
29x23	362.42087412289055
29x25	458.1989196844532
29x27	566.7533590548891
29x29	563.1905006301153
29x31	483.3897392373982
29x33	427.8881279026094
29x35	391.39813489591387
29x37	308.98938493093885
29x39	264.5996976566678
29x41	274.8628930939934
29x43	335.8517678976842
29x45	426.09306495177816
29x47	532.8799114247037
30x16	366.9445734712533
30x18	321.827189653081
30x20	322.6797948431232
30x22	370.55986021154536
30x24	448.62073068461746
30x26	543.9094501844954
30x28	570.5371241207711
30x30	475.7293558316534
30x32	400.46285720401085
30x34	356.6350515583121
30x36	352.65124414923037
30x38	335.71493860118875
30x40	320.33583939359636
30x42	352.4994326236569
30x44	421.2037274289014
30x46	512.0711278719004
30x48	616.8566121879544
31x17	393.45205552900586
31x19	372.9001206757649
31x21	396.11175190847354
31x23	453.77256417725414
31x25	534.4313800667022
31x27	591.4657132919878
31x29	484.952059486296
31x31	389.8098254277333
31x33	319.290619968705
31x35	290.430335881085
31x37	311.38569331297157
31x39	376.5714805983054
31x41	386.4732461633017
31x43	431.54496868808474
31x45	507.1648647136355
31x47	598.7322690485292
32x16	470.86592571559055
32x18	434.13557790165066
32x20	436.62575508093914
32x22	473.10085605502803
32x24	504.66758366275116
32x26	549.216578409647
32x28	509.03583370917977
32x30	399.2242477605788
32x32	304.63844143508845
32x34	244.66477065568688
32x36	238.73068508258427
32x38	289.1826585395468
32x40	379.5960616234052
32x42	459.01661189983105
32x44	515.3121772285225
32x46	592.0424478025207
33x17	505.1940815171931
33x19	480.82250363309714
33x21	440.2950942265879
33x23	436.98148702204753
33x25	469.5866799644127
33x27	529.3632495744296
33x29	425.4038081634905
33x31	313.57890554053495
33x33	219.54017855508798
33x35	176.1101076031693
33x37	207.59915703104355
33x39	295.9781748710537
33x41	402.9424896930084
33x43	522.6770513424137
33x45	597.4768028969831
33x47	678.3611501258017
34x18	463.93279685747564
34x20	404.92415339171816
34x22	379.79279877322574
34x24	395.51852042603497
34x26	448.28019139819224
34x28	468.51271060666
34x30	346.70592726401435
34x32	230.50156181683442
34x34	140.98311955691693
34x36	130.0000384615328
34x38	208.16301304506547
34x40	320.1085440909069
34x42	440.80600041288017
34x44	564.0700665697481
34x46	677.2803333923115
35x19	381.1983866702478
35x21	329.3823462178867
35x23	325.3503496232944
35x25	366.5619320114949
35x27	439.5650691308399
35x29	392.36270210100224
35x31	266.3112840267942
35x33	147.33499244918008
35x35	64.72974586695035
35x37	123.83686850045935
35x39	240.86205595734685
35x41	365.26024968507073
35x43	490.84588212594815
35x45	617.9417852840188
35x47	745.0820693051202
36x20	298.89217119222076
36x22	264.78121156909907
36x24	286.8949807856524
36x26	354.2366017226336
36x28	449.00250556093795
36x30	323.3764988368821
36x32	194.10553830326418
36x34	68.6947596254616
36x36	40.31178487737793
36x38	166.61866642126282
36x40	295.34645757144295
36x42	422.54320489152354
36x44	549.3246125925912
36x46	677.6080430455353
37x19	290.3266608494642
37x21	220.02283972351577
37x23	212.89795677741927
37x25	269.77716730664935
37x27	362.6845047696415
37x29	387.26200433298385
37x31	260.3527798968163
37x33	135.49627301147444
37x35	33.135479474424365
37x37	112.44149589897876
37x39	236.54211041588388
37x41	361.79823106256373
37x43	489.5100509693343
37x45	615.8655453912003
37x47	743.3495611083658
38x18	303.77552567644403
38x20	203.91547268414888
38x22	150.1888144969522
38x24	185.05083085465975
38x26	278.4595661851106
38x28	391.07013437489707
38x30	335.17222438621013
38x32	215.42335063776136
38x34	115.82236398899833
38x36	103.21807012340476
38x38	196.69847482886092
38x40	313.72205851677086
38x42	435.54596772327056
38x44	560.2618316465976
38x46	686.021253315085
39x19	220.34250611264244
39x21	117.74739912201842
39x23	103.30730855075055
39x25	193.80428271841683
39x27	310.7297539663688
39x29	414.65908889110347
39x31	299.0441606184612
39x33	200.5752975817312
39x35	148.58940069870403
39x37	186.52348377617233
39x39	281.7927784738283
39x41	395.0020253112638
39x43	513.3963868201648
39x45	635.8618796562664
40x18	264.27141351269887
40x20	137.69778502212708
40x22	36.176511716858236
40x24	109.75158313208959
40x26	235.00931896416384
40x28	360.33856302094586
40x30	385.02623287251464
40x32	287.0367398086874
40x34	218.0884224345712
40x36	211.72968615666568
40x38	271.2861957416929
40x40	366.21819998465423
40x42	476.4221027618266
41x19	195.68037714599797
41x21	66.85215030199095
41x23	43.5690256948673
41x25	167.6439083295306
41x27	295.0450813011462
41x29	422.8259807533118
41x31	371.89585907885566
41x33	296.90996951938143
41x35	263.83058958354343
41x37	286.8914254556942
41x39	357.2507522735259
41x41	452.44478116119353
41x43	559.6848130867946
42x18	264.630780522599
42x20	145.83833515231854
42x22	63.106418057120074
42x24	129.11096003051034
42x26	244.24358742861637
42x28	368.2125608938405
42x30	456.65516530528794
42x32	377.9755679934883
42x34	328.71788816552123
42x36	325.1611907961961
42x38	368.97457907015786
42x40	445.534218663393
42x42	539.1026340132278
42x44	645.6810745251873
43x21	139.30520449717608
43x23	132.13421207242314
43x25	214.41233639881844
43x27	325.0123074592715
43x29	445.05030052792915
43x31	460.62701831308175
43x33	402.4049701482325
43x35	378.5399582606835
43x37	396.5039722373537
43x39	451.8965589601234
43x41	531.0962436319808
43x43	624.9126418948492
43x45	728.9084579012649
44x18	314.0529413968288
44x20	221.38005781912707
44x22	178.4728830943234
44x24	212.31978240380727
44x26	298.57751087447986
44x28	407.4155127139859
44x30	525.0916872318589
44x32	479.8351800358119
44x34	442.1127910386673
44x36	439.2062499555309
44x38	472.7020731919842
44x40	534.9562412010915
44x42	615.4121951992828
44x44	710.2655982095715
45x21	245.01220377768956
45x23	241.73375850302756
45x25	294.6222836107276
45x27	384.23526647094764
45x29	490.76287553155464
45x31	559.142602562173
45x33	512.8649432355462
45x35	494.33763765264746
45x37	507.35053956805854
45x39	553.0367890113642
45x41	618.4639844000624
45x43	701.4499411932404
45x45	795.6693911418238
46x20	322.0553058094215
46x22	292.6259899598807
46x24	316.0800215135404
46x26	379.45012847540363
46x28	471.3727399839751
46x30	576.2092154764623
46x32	586.6953212699076
46x34	555.105440434518
46x36	553.4054300420264
46x38	581.2080264414803
46x40	633.1812536707005
46x42	701.9581540234432
46x44	788.2133277228952
47x21	357.3639601302854
47x23	353.8509997159824
47x25	393.08851420513446
47x27	465.37632084153154
47x29	557.4856141641683
47x31	660.8868965261759
47x33	623.9217659290309
47x35	608.6051347137982
47x37	619.4019212110986
47x39	659.4258790796735
47x41	715.448146269176
47x43	788.304896597757
47x45	872.0884416158724
48x20	428.3211178543503
48x22	407.7318972069762
48x24	425.09473061895295
48x26	473.46025176354567
48x28	550.6505607007044
48x30	643.4526012069576
48x32	695.860690080996
48x34	668.9752312305741
48x36	669.0826630544242
48x38	690.7645112482256
48x40	736.1741370083577
48x42	796.7571336360916
48x44	871.4431995259363
49x19	503.44402866654417
49x21	470.37357493804876
49x23	467.1919947944315
49x25	497.408614722343
49x27	557.0651398175983
49x29	636.2978076341301
49x31	730.7016080453088
49x33	736.355084181538
49x35	724.0127692244108
49x37	733.8738651839296
49x39	765.3417798604753
49x41	814.1031507124882
49x43	879.0007565411992
49x45	957.7608521964136
50x20	536.7802157307965
50x22	520.5104609899786
50x24	533.0637860519136
50x26	575.2028946380574
50x28	640.3888818522696
50x30	723.1917104060306
50x32	804.8311686310369
50x34	783.3624512318677
50x36	782.1114562516012
50x38	801.8738367099903
50x40	840.2461841627133
50x42	895.0496354951497
50x44	964.466380958922
51x23	580.6153029330179
51x25	605.3134890286191
51x27	655.786283784588
51x29	724.400993925326
51x31	808.4476482741479
51x33	849.4156697400869
51x35	838.1081672433461
51x37	847.2017233221378
51x39	875.976009945478
51x41	919.0203153358474
51x43	977.0160131748098
52x24	646.8676603448345
52x26	681.8112715407394
52x28	736.78938645993
52x30	810.1382166025749
52x32	895.0895597648317
52x34	898.6461873284728
52x36	897.0967060467896
52x38	915.6081312439295
52x40	949.4384550880591
52x42	997.6943820629645
52x44	1059.2139207922075
53x25	716.8376733961462
53x27	759.3283940430521
53x29	819.4862048869402
53x31	893.9685509009812
53x33	963.0960492079699
53x35	954.2110877578401
53x37	960.6899655976431
53x39	985.9686049768524
53x41	1024.4197430740978
53x43	1075.9864915508933
54x26	791.7002273588154
54x28	840.5908695673537
54x30	904.7489928151344
54x32	981.6718239819255
54x34	1014.4415212322496
54x36	1013.2870323851974
54x38	1029.648677947969
54x40	1059.7837373728662
54x42	1104.1598525575907
55x27	866.3237731933716
55x29	920.0045271627746
55x31	987.7774091362892
55x33	1066.1611744947386
55x35	1070.0039298993252
55x37	1075.957034458161
55x39	1098.3188699098273
55x41	1134.6546126465093
55x43	1181.822000133692
56x28	943.8572985361719
56x30	1001.7674830019192
56x32	1071.4253030426341
56x34	1129.119417953655
56x36	1127.8982090596655
56x38	1140.8973003737017
56x40	1169.4630263501283
56x42	1210.1252992975562
57x29	1023.0573053353365
57x31	1083.550875593758
57x33	1155.3424513969876
57x35	1184.1030782833059
57x37	1189.8756321565713
57x39	1208.7555129140053
57x41	1241.9561385169768
58x32	1162.1209747698388
58x34	1233.5242883705214
58x36	1239.321177096559
58x38	1253.1492528825129
58x40	1278.4114674078924
59x33	1246.1651937042698
59x35	1295.9158035921932
59x37	1302.7239845800034
59x39	1320.4642365471323
60x34	1328.423765219518
60x36	1356.0074372952388
