	dist_type_parasite
43x33	150.8249647770552
43x35	216.02428104266414
43x37	171.02356562766394
43x39	103.8345799818149
43x41	7.779460135510699
43x43	129.1718622610978
43x45	257.8944357678159
43x47	343.80984569962504
43x49	321.1358746698977
44x22	254.25658300228923
44x24	127.65676636982468
44x26	8.93588272080587
44x28	109.9951362561092
44x30	153.0702453124053
44x32	84.96805281986833
44x34	145.41557688225862
44x36	133.16369625389635
44x38	124.72854524927315
44x40	53.72010796712909
44x42	77.46850973137444
44x44	196.5916071453713
44x46	324.6734359321689
44x48	383.1395568197051
44x50	385.82950898032675
45x21	319.61603526731886
45x23	191.72282075955366
45x25	68.1631131918137
45x27	53.30759795751456
45x29	173.91589921568416
45x31	67.825142830664
45x33	57.64416709433856
45x35	143.24838568025785
45x37	55.624544941958575
45x39	127.35964824072028
45x41	89.88131062684853
45x43	163.184711293675
45x45	275.15366615765834
45x47	399.09538960003056
45x49	438.2438590556635
46x22	268.3873506706305
46x24	152.92043682909102
46x26	78.13609921156821
46x28	136.34753389775727
46x30	124.31452047126265
46x32	3.3015148038438493
46x34	106.84254770455479
46x36	62.70582110139365
46x38	43.83286438278928
46x40	151.75865708420082
46x42	160.99496886548994
46x44	243.05328633861365
46x46	353.6376676769602
46x48	471.46742199223087
46x50	496.87056664688845
47x21	349.0608686174947
47x23	238.25507339823844
47x25	152.77028506879205
47x27	143.60170611799876
47x29	201.8964586118339
47x31	86.97459399157894
47x33	79.47452422002934
47x35	131.0606729724824
47x37	28.675425018646298
47x39	110.49420799299865
47x41	199.17170983852108
47x43	242.84515642688913
47x45	330.627660669824
47x47	437.4476540113116
47x49	548.6138623841001
48x20	415.3221881864728
48x22	294.5128350344004
48x24	180.5280310644304
48x26	100.66916111699727
48x28	138.25458401080232
48x30	122.3930145065474
48x32	39.118409988137216
48x34	133.25014071287157
48x36	109.48059188732944
48x38	100.24315437973823
48x40	193.86644887654003
48x42	267.3590095732705
48x44	326.3671092496915
48x46	414.9291264782461
48x48	519.3362302015912
48x50	609.8236220416521
49x21	340.3208486120118
49x23	216.00474531824514
49x25	95.1832968540173
49x27	51.825572838127094
49x29	160.56425505074293
49x31	46.700963587489106
49x33	56.115060367071166
49x35	183.0184690133758
49x37	143.4920555292177
49x39	183.5372714191864
49x41	262.0386421885137
49x43	337.9785200275305
49x45	372.5010738239554
49x47	442.629969613446
49x49	529.8744190843713
50x20	404.9003087180842
50x22	275.2004542147413
50x24	147.6003048777338
50x26	20.200247523235767
50x28	84.03427872005565
50x30	114.13207261764738
50x32	44.80546841625492
50x34	129.9627638979723
50x36	211.61171990227766
50x38	154.04911554436114
50x40	178.35526344910602
50x42	269.34336821239907
50x44	296.0743825460083
50x46	356.96330343608156
50x48	448.09652977902
50x50	514.4734492663348
51x21	342.5098100784851
51x23	218.77150180039436
51x25	98.6867772297788
51x27	54.151269606538385
51x29	158.54400020183687
51x31	35.10227912828444
51x33	66.76301371268403
51x35	197.20915293160232
51x37	129.90415697736523
51x39	100.62375465067888
51x41	182.85417687326694
51x43	225.21227764045184
51x45	272.66009975792196
51x47	360.6993346265
51x49	431.94838812061766
52x22	296.1860226276722
52x24	184.05501894813952
52x26	107.89277084216559
52x28	139.90100071121742
52x30	112.47421926823942
52x32	47.4658824841592
52x34	141.67727411268206
52x36	153.62532343334536
52x38	45.90533738030865
52x40	100.7182207944524
52x42	169.33670600315767
52x44	189.67427342684073
52x46	276.054433038124
52x48	346.7230162536083
52x50	426.34100201599193
53x21	380.5496288265172
53x23	270.0117404854834
53x25	185.43896570030793
53x27	161.83503946920797
53x29	194.5871784059785
53x31	110.87515501680258
53x33	107.45510690516261
53x35	105.40531295907229
53x37	82.40606773775788
53x39	22.28945939227815
53x41	144.62067625343187
53x43	111.42409972712346
53x45	189.5537127043412
53x47	267.1829710142472
53x49	340.9668898881534
54x22	355.9777099763411
54x24	267.5100932675253
54x26	217.8227031326168
54x28	233.56294654760646
54x30	142.74880034522147
54x32	110.01422635277663
54x34	34.00132350365203
54x36	123.82717795379166
54x38	54.25062211624867
54x40	104.1408661381307
54x42	62.7159469353686
54x44	102.42704720922099
54x46	191.92211962147533
54x48	255.3674215713508
54x50	354.8274651150895
55x23	348.0612733413473
55x25	288.89695394725095
55x27	273.6824619883415
55x29	160.73661686124905
55x31	57.89438660181145
55x33	51.98711378793792
55x35	49.50070706565753
55x37	137.23399724558058
55x39	109.87856933906646
55x41	89.012583380104
55x43	18.564751546950482
55x45	128.397858237589
55x47	170.1767610456844
55x49	271.42619623020914
56x24	367.6749243557412
56x26	331.80562080832846
56x28	212.45884307319392
56x30	86.41724364963252
56x32	18.98736421939606
56x34	55.90321994304093
56x36	130.93116512121983
56x38	166.12386944686804
56x40	156.27424611880207
56x42	46.10694090915174
56x44	91.32546194791477
56x46	85.40690838568015
56x48	188.27716271497215
56x50	303.94415605502286
57x25	400.28371188445806
57x27	279.8176549111939
57x29	154.97225558144257
57x31	48.79692613269832
57x33	95.65484828277177
57x35	130.91776044525085
57x37	218.3623135982949
57x39	223.14607323455246
57x41	133.07817251525498
57x43	94.82805492047207
57x45	16.12358520925104
57x47	107.88405813650154
57x49	232.77804879326604
57x51	359.12396188502964
58x24	477.2463724325204
58x26	354.7761688727132
58x28	238.46651756588378
58x30	134.471781426439
58x32	107.8020871783104
58x34	178.13638033821204
58x36	217.90291416133013
58x38	285.7223302438929
58x40	217.67618151740916
58x42	157.5671285516114
58x44	68.11115914444531
58x46	54.12106798650585
58x48	172.61103672708808
58x50	298.87231387333327
59x25	436.06028252983566
59x27	320.77434436064226
59x29	222.75053310822878
59x31	163.814834493095
59x33	190.7069479594282
59x35	244.6818546602915
59x37	304.34120654292
59x39	304.621732645588
59x41	232.92464446683164
59x43	153.13105498232565
59x45	80.64967451887237
59x47	139.15760848764268
59x49	254.11434434128307
60x26	403.1457552796507
60x28	304.0329258485013
60x30	236.61312305111088
60x32	188.4281295348436
60x34	193.61583096430914
60x36	262.20041952674256
60x38	368.0865659053586
60x40	311.3100383861721
60x42	238.42871051951775
60x44	133.3776592986991
60x46	90.59453625909192
60x48	171.99549412702652
60x50	287.9084055737173
61x27	394.0724933308589
61x29	275.53114161560734
61x31	172.72466529132387
61x33	122.50689776498301
61x35	177.5940595853363
61x37	283.82841647727963
61x39	389.3455534611893
61x41	285.9523386860125
61x43	160.5498364994493
61x45	44.34828068820663
61x47	87.61284152451609
62x30	186.73577589738932
62x32	86.8383555809299
62x34	97.37438061420455
62x36	208.9742807141587
62x38	330.1323976831115
62x40	301.02126170754065
62x42	210.81415986598236
62x44	87.95385153590462
62x46	19.087692369692
62x48	140.93863913065155
63x31	105.7856322947494
63x33	13.980700983855847
63x35	130.70504963466442
63x37	252.06104419366383
63x39	318.7292424613718
63x41	216.85057067021918
63x43	150.26303604013873
63x45	68.07437109514889
63x47	107.20881493608655
64x32	47.30708192226633
64x34	69.05186456570188
64x36	193.17714668148514
64x38	313.54811433016187
64x40	238.24239757020587
64x42	128.68138948581455
64x44	86.17389395866923
64x46	114.76345237051753
65x33	74.24621202458749
65x35	154.2979585088542
65x37	268.69955340491396
65x39	287.98321131621515
65x41	158.99223251467328
65x43	46.42628565801925
65x45	85.02152668589267
