	dist_type_parasite
56x38	131.1291348251794
56x40	235.79705256851747
56x42	356.0113481337361
57x31	161.36201535677455
57x33	45.468340633896474
57x35	74.41827732486178
57x37	154.15683572258467
57x39	217.0984108647511
57x41	318.5173307686729
58x32	135.9070270442264
58x34	84.41474989597533
58x36	153.35481733548528
58x38	227.84766841027803
58x40	298.6172968868348
59x33	148.11846610061835
59x35	158.15599893775803
59x37	241.31382057395746
59x39	306.9534981067985
60x32	226.85017081765685
60x34	198.4393358182801
60x36	239.00964415688364
60x38	326.0024079665673
61x33	260.1959646112906
61x35	266.1671091626464
61x37	323.72349312337565
62x34	308.96804041842256
