	dist_type_parasite
43x31	431.6126156636298
43x33	553.5281474324499
43x35	665.5790937221509
43x37	655.7500133434993
43x39	580.034145546622
43x41	462.1990047587725
43x43	346.6176712171493
43x45	234.4058872980796
43x47	158.81624602036175
43x49	162.19633164779063
43x51	237.78015055929328
44x12	81.8716678711266
44x14	163.58584902124034
44x16	280.9756039231877
44x18	229.7692755787857
44x20	135.10780880467297
44x22	108.74566658032874
44x24	70.14114341811066
44x26	122.95791963106716
44x28	232.67668555315146
44x30	354.1334494226716
44x32	477.14119503559954
44x34	600.016883095801
44x36	614.1593685681264
44x38	589.3071355413914
44x40	539.4334898761846
44x42	425.4710330915607
44x44	322.3316459797267
44x46	243.34226924231635
44x48	210.00059523725164
44x50	242.7566888882777
45x13	159.549271386616
45x15	249.46009700952177
45x17	305.6313629194488
45x19	215.30956783199423
45x21	159.86300385017182
45x23	68.7034205844221
45x25	35.144985417552846
45x27	153.5016612287958
45x29	278.9806086451174
45x31	407.373600028279
45x33	534.0716993063761
45x35	550.8389238243786
45x37	541.5618893533774
45x39	531.2594093284372
45x41	510.5688004569022
45x43	407.80230504498127
45x45	323.8973448486417
45x47	274.56199664192445
45x49	275.4484525278736
46x14	241.76800863637888
46x16	288.37066425002365
46x18	235.7551696145813
46x20	231.43787503345254
46x22	124.89951961476878
46x24	11.403946685249132
46x26	90.25408578009105
46x28	216.9670251443755
46x30	341.8794670640518
46x32	470.8794537883342
46x34	488.10442530261884
46x36	504.27407230592354
46x38	480.56932902547965
46x40	487.32791834656865
46x42	490.06816872757616
46x44	408.09552803234715
46x46	345.7040497304019
46x48	321.50024883349624
47x15	286.25298251721296
47x17	205.47333160291134
47x19	174.58662606282306
47x21	188.10010632639197
47x23	59.10845963142661
47x25	36.300550960006284
47x27	162.0
47x29	288.5524215805509
47x31	412.96634245420074
47x33	428.66216301418524
47x35	444.781654297926
47x37	435.08069366497944
47x39	423.2553484600047
47x41	447.1263020668767
47x43	489.43365229620264
47x45	423.7464454128199
47x47	385.74775436805874
48x14	312.7915759735225
48x16	203.57956675462282
48x18	126.29920823188068
48x20	141.79622703019967
48x22	137.43176488716148
48x24	46.075264513619615
48x26	112.47510835736077
48x28	233.25627537110356
48x30	358.8408142895679
48x32	376.9281761821473
48x34	373.4720337588877
48x36	398.00332913180495
48x38	366.62707210461144
48x40	371.87766805765546
48x42	414.17648412240857
48x44	491.00641543670264
48x46	451.53450587967285
48x48	436.00010321099694
49x15	227.97721377365752
49x17	116.37684477592578
49x19	60.61526210452284
49x21	150.17726192736376
49x23	127.17063340252736
49x25	110.99842341222725
49x27	195.36371208594528
49x29	311.522872354503
49x31	342.0664993827952
49x33	313.6920783188507
49x35	333.6493069077171
49x37	322.6738291216067
49x39	309.5008239084349
49x41	337.1663832590666
49x43	403.44730758799227
49x45	500.19094354056426
49x47	499.76339401760936
