	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
20x24	0.11361113	0.038031913	1.7923668e-10	0.008397864	0.01881812	1.7959462e-10	0.028863989	1.8047336e-10	0.11210994	1.7975467e-10	1.8025421e-10	1.8060833e-10	0.6801671	1.8004563e-10
20x26	0.12092256	1.9441561e-10	1.9454692e-10	0.0069857314	1.947411e-10	1.9510582e-10	1.9414066e-10	1.9459294e-10	0.10777328	1.9421845e-10	0.52851725	1.9552827e-10	0.23580116	1.950448e-10
20x28	1.2935364e-07	1.9203265e-10	1.915041e-10	1.920594e-10	1.9197698e-10	0.035668716	0.0025636184	1.919118e-10	0.15154016	1.9272432e-10	0.07414188	1.9246607e-10	0.7360855	1.9223567e-10
20x30	0.19268754	2.0249498e-10	2.0225797e-10	2.0132157e-10	2.0203206e-10	0.035233453	0.00959601	0.026152493	2.0196655e-10	2.0144371e-10	0.35547596	2.012966e-10	0.38085452	2.0192072e-10
20x32	1.8069254e-10	1.8070667e-10	1.8028977e-10	1.8049413e-10	0.16000032	1.8014161e-10	0.03364307	0.06833503	1.801533e-10	1.7963689e-10	0.6003457	1.8088807e-10	0.13767588	1.8073287e-10
20x34	1.807136e-10	1.8094917e-10	1.8066329e-10	1.801729e-10	1.8086463e-10	1.8007569e-10	1.8055718e-10	1.8054512e-10	0.12502329	1.7986458e-10	0.675308	1.8062296e-10	0.19966874	1.805744e-10
20x36	0.018572304	1.7363319e-10	1.728639e-10	1.7273603e-10	0.0048951097	1.7293944e-10	1.7246705e-10	0.020263866	0.113518834	1.7256677e-10	0.7637517	1.7274657e-10	0.078998245	1.7307572e-10
20x38	1.7454854e-10	1.7493683e-10	0.02535676	1.7489246e-10	1.739211e-10	0.020107461	0.013877738	1.7424119e-10	0.019064786	1.7417805e-10	0.124784775	1.7438548e-10	0.72491866	0.07188979
20x40	0.10889227	1.9007779e-10	1.903844e-10	1.8968917e-10	1.9005351e-10	0.08094461	1.9102714e-10	1.8995384e-10	1.9089054e-10	1.905097e-10	0.14597939	1.9105918e-10	0.66418374	1.9090911e-10
20x42	0.021249717	1.8020704e-10	1.8004831e-10	1.795692e-10	1.8006723e-10	1.7965314e-10	0.006690351	1.7984239e-10	0.121930756	1.8043611e-10	0.5449292	0.024234522	0.28096545	1.80183e-10
20x44	0.034087572	1.8564786e-10	1.8486625e-10	1.8571973e-10	1.8588701e-10	0.01423192	1.8470164e-10	0.045976788	0.039635085	1.8580938e-10	0.644026	0.010127868	0.21191481	1.8621599e-10
20x46	0.12803084	0.03248364	1.8022597e-10	1.8010844e-10	0.09617264	1.8041031e-10	0.0052579003	0.0005830943	0.09234377	0.051825203	1.7974192e-10	0.022272322	0.5710306	1.802906e-10
