	dist_type_ROI	dist_type_ambigious	dist_type_central	dist_type_portal
49x33	760.8007952151472	31.922562553780146	37.5958774335699	238.2713788938988
49x35	716.7347766084746	54.84104302436287	55.237125196737196	274.0969536496163
49x37	672.3318302743074	180.48182734003998	182.0238720607822	155.75137238560703
49x39	556.7355655964509	223.2108644309231	223.10242042613504	70.04919699753897
49x41	447.9333990673166	205.73363847460615	206.08524935084498	86.62060955684886
49x43	347.09815614606765	253.51278074290454	254.2414796999105	196.95057755690925
49x45	261.35527543939116	337.18982784182566	265.0603327546391	318.087692311413
49x47	215.3993732581413	441.1331885043336	215.26237478946496	445.1207588958304
49x49	230.47811175901285	553.1462374453976	232.00594819960978	570.8924241921591
49x51	293.76570596310273	669.6771535598328	295.30067727656865	697.0142681466427
49x53	383.2715095072946	777.7043461367567	383.7220999629813	825.257565854443
49x55	482.0087239874399	784.1364740910858	485.9185219766788	950.1171559339406
49x57	594.8388100990051	814.5677442668599	601.8416818400003	1078.830667899277
49x59	712.6352012074625	861.4779915935175	722.0673999011453	1207.740837266009
49x61	833.3987520988976	923.2126948867201	844.5542492936731	1336.4664155900064
50x28	981.953629251402	136.1011756010947	144.4428260593098	129.5612982336929
50x30	905.271301875852	132.31980199501533	136.06516820994295	74.86474470670412
50x32	842.8378788355446	114.89077421620946	121.33379578666457	150.00763313911716
50x34	792.5354881644103	55.986605540968455	56.94295391003175	253.34660052978805
50x36	756.8049748779401	137.59785608794962	137.35636133794495	242.8286844670536
50x38	642.6385920562191	198.8400362100146	211.18276444823778	154.07063315246015
50x40	536.2643471274217	146.76188197212502	146.5586913151177	113.49735679741632
50x42	434.36704525090295	169.85443768120976	169.75373339046175	174.59361385801066
50x44	349.68082589698867	247.03335807133413	246.94428521429683	276.7624974594646
50x46	287.7998088950027	352.99848441601	288.489393219231	394.60857821390573
50x48	273.5310037271826	469.0699414799461	273.98249944111393	518.5140403113497
50x50	309.5732708099977	586.8875616334017	309.7812292570359	641.2681264494596
50x52	381.0064697613418	710.8722318391683	381.78545022040885	768.5951665213622
50x54	468.6117902912816	827.423960252542	468.878459731304	893.3588360787619
50x56	569.7966391617276	856.5075656408413	572.8245892068531	1020.9244879029986
50x58	678.4778330940519	891.7023999070543	684.338344680466	1147.2784186935621
50x60	792.5403775202877	942.3395619414481	800.6069260254999	1273.840747503392
50x62	911.5699698871178	1006.4520902656025	921.4487560358422	1402.606790943207
51x29	990.6581347770785	181.7006879458636	187.6143384712376	44.68489677732272
51x31	923.6983490295952	199.89957478694123	205.37974583682762	65.2996171504858
51x33	868.964636794847	119.42168982224318	119.68600586534777	170.76047552053714
51x35	829.9180501712204	138.88113622807145	141.6544033907882	298.0811466698291
51x37	726.4191696259122	201.4264381852591	205.0019756002366	235.1114841942009
51x39	621.0452882036865	118.21526974126436	127.842285649154	179.018015853154
51x41	522.6184267704307	91.02757823868538	90.78116544746486	185.0330240794871
51x43	430.5936599626149	164.71095895537744	164.6210800596328	257.3505391484546
51x45	367.62611441517583	267.3450205259115	267.39289444560796	361.00465370961643
51x47	332.0078312329397	386.12459129146384	331.90510692063805	474.60341338848394
51x49	343.1638238509415	511.90410234730496	345.17446313422437	597.8926408645619
51x51	389.1718386522853	633.7435759043245	389.0507935989854	716.686067954443
51x53	464.0172949362989	740.1327245839088	464.43390272459675	840.2176206198014
51x55	553.429354118482	847.4511490345625	553.6607715921367	965.486949678762
51x57	654.9311795906501	927.5412928813467	657.4557399551702	1092.900658797496
51x59	760.9251540066213	968.0547970027317	765.9411792037299	1216.7715027892461
51x61	876.883122200445	1023.7973481114318	884.0011368770973	1346.8641393993682
52x28	1073.028583030294	246.26883684299182	256.65139781423386	77.88157676883542
52x30	1003.6837400296971	245.07804879262483	248.5458710178067	0.22360679774997896
52x32	947.0963203391725	199.2823123109527	200.7302667760896	98.00020408142016
52x34	900.8851258623378	168.2112065232279	168.53192575889005	223.85309915210019
52x36	813.4954271537118	157.39888817904648	157.56335233803568	321.9611933137285
52x38	707.6000282645556	122.21456541672909	139.23218018834564	256.5279711844305
52x40	607.822877160773	39.71460688462079	40.376354466444454	228.66143094103163
52x42	518.1573988664063	76.65044031184676	76.50287576294097	264.840876754326
52x44	445.2221917200444	187.4161145686252	188.47174854603554	343.9258641044609
52x46	399.57063205395855	309.7142069715243	312.32337408525825	445.89941690923996
52x48	388.52541744395603	434.54067703725974	388.8218100878605	556.9324914206393
52x50	416.0566908487354	557.1766057544055	417.5360702981243	675.0676780886495
52x52	472.29704635959774	656.8078105503923	472.2335227406034	795.632138616836
52x54	549.6150289065978	761.9404701156121	549.8384126268375	916.8820425769067
52x56	638.497180886494	877.3266495439428	638.751790604144	1040.744757373296
52x58	737.1356795054764	992.25743131508	739.2558488101399	1163.7126836122397
52x60	846.4036034894937	1047.1394654008607	850.7746235049563	1290.9160545906925
52x62	957.4343893969971	1104.288553775688	963.7282863961194	1416.4685700713592
53x29	1085.0584915109416	294.30006795785846	299.91520468292384	27.264078931810637
53x31	1024.9156062818051	281.29735156947345	283.4085390386111	31.940569813327038
53x33	975.0300918433238	228.9106375859368	228.71090922822222	156.27693367864646
53x35	897.0719090463147	148.23295854836033	148.0581304758368	284.9200063175631
53x37	792.6406058233454	85.30726815459492	88.20051020260578	336.0945253942707
53x39	693.2431103155661	34.71901496298528	52.64228338512675	290.9388423706949
53x41	604.8207999068817	0.4472135954995512	11.216059914248124	294.51044124105385
53x43	527.9694119927781	110.36530251850016	114.70527450819365	346.71616633782764
53x45	474.1005167683328	237.1693487784626	241.90018602721256	430.51701476248326
53x47	446.35139744376323	365.82751400079286	370.6048704482987	530.5707964070399
53x49	453.84980995919807	472.661665464844	455.0629077391391	641.002223085069
53x51	492.58639851299216	569.7595633247412	493.09447370661167	754.9895098608988
53x53	556.6139955121504	679.6269123570665	556.7929058456117	875.4589310755816
53x55	635.6242364793844	794.5982443977588	635.788777818546	996.3674874262009
53x57	725.7004409534285	912.8910833171722	725.9206086067543	1118.0876217899922
53x59	825.3638470395953	1034.1283672736186	827.2112668478352	1242.1323922996294
53x61	931.1993180839432	1125.842426807589	935.0836165819616	1366.1114778816557
54x30	1106.5268410662256	359.0273666449399	363.0499276959026	19.448650338776915
54x32	1056.2429124022563	302.14647110300655	301.99319528757593	106.64187732781163
54x34	985.2030501373816	177.99957865118654	177.73646221301902	228.42646519175503
54x36	881.0888093716775	60.99090096071698	61.43525046746362	355.0888480366569
54x38	781.5976522482654	51.47708227939871	64.31865981190816	365.6529638878922
54x40	694.064089259774	1.0770329614267657	16.191355718407607	348.0097125081425
54x42	613.748890019363	60.27022482121709	77.21981610959762	371.1297616737309
54x44	554.1014798753024	178.60977016949562	188.00279253245165	433.62962306558364
54x46	514.9820676489621	299.9698818214921	300.79616021485367	515.3233256898045
54x48	506.4362743722058	380.73153271038643	381.029788861711	614.2114456764871
54x50	529.2365255724515	484.2995973568428	485.9482482734145	727.178451275889
54x52	575.6086344036199	593.7656945294164	575.6134987993247	838.8993384190981
54x54	642.701182510193	711.1764970807175	643.2847036888102	956.7597451816209
54x62	1018.1448079718325	1201.2052489062805	1021.488350398574	1442.790508008699
55x29	1188.6269473640587	413.900978496065	419.37241206355014	102.30943260521009
55x31	1132.3506744820706	363.60012376235505	362.61005226	95.67157362560759
55x33	1070.7805424082005	235.60002122240982	234.65116662825258	189.1120567282796
55x35	967.0280502653477	108.80004595587238	107.83900036628651	303.75162551005417
55x37	869.6170479009711	0.6403124237433416	16.76931721925497	427.3843820262973
55x39	776.5903038282154	75.5493216382516	77.97756087490806	406.1641293861387
55x41	697.6837464066368	80.99388865834297	102.5124870442623	410.767586355107
55x43	631.1624355108598	148.26199782816934	164.75806505297427	450.4477994174245
55x45	583.6349544021504	221.02253278794893	222.51013460065133	515.0731598520739
55x47	563.219903767614	297.2679935680931	297.49934453709284	601.800182784951
55x49	570.2553989222724	399.91951690308895	401.49622663233094	703.1696950238969
55x51	604.0564957021821	513.1370674585885	514.3563453482419	811.7209187892107
55x53	657.6312188453345	631.8069483631848	632.796665604363	923.3859539759094
56x30	1211.4890713498003	429.68636236213035	429.5113153340666	136.4161647313109
56x32	1154.8994977919074	303.1871534217766	303.3919082638822	182.84105118927812
56x34	1053.4879686071408	180.88255858429247	180.91572623738378	274.2365766997543
56x36	955.2181426250238	68.02426037819173	67.32384421584989	388.1645269727778
56x38	864.8446392271851	61.953611678416294	67.60362416320592	479.64387830973095
56x40	782.3043205811921	117.40038330431518	124.66294557726503	464.43497930280887
56x42	712.2932542148635	114.20017513121404	114.53855246160552	481.476562254073
56x44	660.3675718870516	142.15530239846828	144.98872369946554	530.2990948511983
56x46	629.8653586283344	210.22314335010768	210.4394687315094	602.1193984584788
56x48	621.75648770238	313.8960496724993	315.3482677929279	689.4973023877614
56x50	639.6750815843932	434.6573478039915	435.7120723597179	790.844618114077
56x52	681.6389220107671	551.1700463559317	551.983713527854	895.0320776374446
57x29	1292.3601046148087	503.8656963914092	504.1708440598283	206.12433141189314
57x31	1240.2995323711125	381.03455223903234	381.1103908318426	202.26450504228393
57x33	1138.5014185322736	260.7659486972941	260.70496734814975	266.73409980728
57x35	1041.6320367577025	154.2948476132627	153.70393618902528	360.88239081451496
57x37	950.3841170810887	97.13480323756296	97.11318139161166	469.5425113874145
57x39	866.20551833846	149.05837782560272	154.8347506214291	524.5762099066259
57x41	795.4296071934968	77.6392941750499	77.56713221461742	526.3761582746702
57x43	737.9747488905025	80.14068879164932	82.76188736368914	556.7487135144546
57x45	700.4832617557682	122.89589089957414	123.07477401969925	613.9389220435535
57x47	678.8721234518324	231.539543059064	232.77362393535947	686.2161175606416
57x49	684.495734099198	352.04347742857	352.8521078298953	775.4578067180703
57x51	713.5812777813048	474.76377283866134	475.3466524548164	874.149323628406
57x53	761.6935079150937	605.02198307169	605.4784884700696	982.6413384343247
58x30	1316.8311091404246	454.73197600344764	454.54655427139704	253.90031508448405
58x32	1219.92187454771	338.6127286443907	338.8553968878167	284.02637201499437
58x34	1123.560754921602	236.386061348803	235.72350328297782	358.63208166587725
58x36	1032.5659882060809	168.42719495378452	168.14136909160734	455.52203020271213
58x38	947.1204411266814	166.33860045100764	166.58730443824334	559.6271347960177
58x40	874.4774725514662	105.10114176354102	109.09743351701698	578.1669741519316
58x42	810.6744105989782	3.40587727318504	16.211107303327807	593.2056978822782
58x44	770.4800127193434	40.80502420045865	41.10778515074748	636.8221494263527
58x46	745.5973310038067	152.83906568675445	153.50889225057955	697.6817182641382
58x48	737.7225088066654	281.47202347657947	281.8597168805789	775.2551192994475
58x50	753.3342219758773	412.14906284013347	412.4197497695767	866.9857265261065
58x52	790.0850587120351	537.6634635159808	537.8603908078753	964.8560514397992
59x29	1394.1643016517103	535.2424684196874	535.1800631563176	316.58000568576705
59x31	1305.1526500758443	422.5932323168461	423.00382976989687	315.3170467957608
59x33	1206.8002030162238	319.3930650468162	318.8685152221834	361.37920526781835
59x35	1116.5027989217047	242.7922980656514	242.801359139524	441.6968417365018
59x37	1032.634233405033	211.50002364066063	211.5359543907371	535.6747707331381
59x39	956.5909104732286	169.03422730322967	170.2849670405462	637.5160939144993
59x41	893.6224930024986	49.989598918175176	49.76102892826897	640.8865422210084
59x43	842.7282954784415	0.42426406871218575	2.4041630560343825	667.113018910589
59x45	810.3417365531657	92.2915489088792	92.06590031059295	716.1856812307827
59x47	793.2524503586483	217.2064685961264	217.12266118487042	779.6643187936716
59x49	801.7770388331165	346.5925850332059	346.53083556878465	863.5033410473875
59x51	826.3048953019704	473.8250521025668	473.77904132622854	953.7491179550315
60x30	1390.277860717058	506.4434124361771	506.75983463569776	367.70087027365037
60x32	1296.4290184965778	409.09705449929606	408.5332299825805	391.8216430979794
60x34	1204.8357647414025	326.97831732394764	326.76906218306556	448.465405577733
60x36	1117.8643924913256	275.7680184502911	275.5463663342344	526.3141647343346
60x38	1040.1322271711422	246.47646946513976	246.9102063504058	622.3832018941391
60x40	972.8058439380392	134.38009525223615	134.24682491589908	693.1872834955936
60x42	919.3507491703041	64.83363324694955	69.3354166353672	708.0973096969087
60x44	880.2908723825327	78.49343921628132	78.49089119127169	741.1631534284476
60x46	855.7033656589177	171.68532261087458	171.2409121676245	795.1287002743644
60x48	851.7355692936627	289.67650923055555	289.4116099951765	863.8954103362281
60x50	865.117153916162	417.0391948006806	416.8573976793503	946.9371098441544
61x29	1476.2973311633398	592.0022043877876	592.2332395264555	427.3899975432275
61x31	1382.0611419181137	494.66271337144485	494.13945400058896	430.91275219004655
61x33	1290.059944343673	409.4257686076929	409.07683874793014	465.6275979793294
61x35	1203.0146300024785	350.6967350860287	350.4471429474068	533.6052848314008
61x37	1123.210487842773	325.60006142505597	325.62217369214926	612.2249586549053
61x39	1056.3712084300666	223.27097885753057	223.14956867536145	706.1135390289583
61x41	998.6417025139693	146.2656829198152	146.57233708991583	756.934772619147
61x43	954.0953673506654	113.992850653013	113.95687780910868	777.8907185459926
61x45	924.7279221479146	162.58268665512938	162.31860645040047	820.4452023139631
61x47	909.0787699644078	254.9302061349343	254.4036359803061	876.7866388124311
61x49	913.641997721208	369.33900416825736	368.97547343963123	948.7771603490463
62x30	1466.1374594491476	578.7606154534017	578.2281988972868	484.4017444229537
62x32	1371.1579960019196	489.4225679308218	489.0063905512891	499.09042266907886
62x34	1287.8353388535352	426.63926214074576	426.7419126357288	545.1842440863456
62x36	1208.890023947588	389.9221588984138	389.76825165731475	616.0609466603121
62x38	1138.4320137803577	307.73860661282015	307.65053226022553	702.0869248177183
62x40	1077.7522628136765	225.80155003896664	225.65801558996293	793.0111852931207
62x42	1031.3829793049722	180.57588432567653	182.27739848922604	823.2772619233453
62x44	995.3531081982916	182.74848836584124	182.43686579197748	853.1774786057119
62x46	974.2535655567298	248.8638382730609	248.39889291218714	901.1451658861633
62x48	966.594123714809	336.8210207216885	336.251394049155	957.3605381464185
63x29	1551.300209501694	663.8743405193484	663.3719469498238	542.7930913340736
63x31	1460.0341434363784	576.383639601264	575.8750732580806	538.9282883649734
63x33	1370.5932474662204	505.050146025125	505.0216332000047	575.4883578318506
63x35	1295.1408919495975	462.22670844510895	461.9587968639625	630.509262422052
63x37	1221.6912253102253	394.93347541073274	394.8425635617313	701.3926503749522
63x39	1159.5602485425243	310.68113879023963	310.43158666604813	784.5351298699129
63x41	1106.0526027273747	251.50180913862226	255.50491189016304	870.9316620722891
63x43	1067.1519947973673	231.37022280319496	231.34774690927958	891.6307419554355
63x45	1039.4463237704972	262.73534212206823	262.3262472571135	929.8592689219165
63x47	1028.7145036403444	333.95917415157226	333.4113525361729	981.4718182403407
64x28	1637.3663853884382	749.9749862495415	749.4546550659353	611.9227729052092
64x30	1544.7456360190824	661.2875925041993	660.7727899966825	599.8085361179851
64x32	1458.9214714987233	589.3357786525437	589.1918702765679	615.4090184584558
64x34	1379.8304714710428	537.0935951954743	536.8473991741042	654.1347949773046
64x36	1302.361796890557	478.8551451117549	478.7630415978241	709.9414412470936
64x38	1238.0802316489835	392.6110798232778	392.4312169030392	784.0779680618507
64x40	1183.7548732740242	330.3119737460334	331.8026521895211	872.2871086975899
64x42	1138.462335784544	292.8608714048362	293.8640672147583	935.5557118632754
64x44	1107.9199113654379	294.50794556344306	294.3119603414036	963.6257209103542
64x46	1088.0122425781797	343.55238319650744	343.26060071030565	1005.7387533549653
64x48	1084.14329772406	417.376676396753	416.7681489749425	1060.1876673495121
65x29	1632.7095638845265	748.5756608386359	748.0233418817895	661.0026626270129
65x31	1543.6512332777763	670.4165347006292	670.1729105238438	658.8864317923085
65x33	1463.463866995014	612.9707089249862	613.0395501107578	685.448677874573
65x35	1387.4470548456975	565.5568318038427	565.4774354472511	733.2046985665056
65x37	1320.3994092697862	477.94100054295416	477.79912097030916	795.2268858633998
65x43	1176.0231290242557	344.4148661135294	344.4070266414441	1002.7115238192893
65x45	1153.7324689892366	365.5497366980313	365.22432832438756	1035.9331107750154
