	dist_type_ROI	dist_type_ambigious	dist_type_central	dist_type_parasite	dist_type_portal
35x33	449.50733030730447	265.4706010088501	780.8365001714507	216.8110698280879	136.43474630752957
35x35	429.38588705266034	258.63147526934927	862.6767876789081	257.06310509289335	161.9680215351167
35x37	443.35382032864004	230.3072078767835	844.2641825874173	159.90250154390952	239.27392252395583
35x39	488.956194356918	151.8669154226817	723.9687562319243	138.42456429405883	332.7791459812351
35x41	562.9627785209251	53.10075329032552	598.7973697337021	208.39743280568513	445.31055455715386
35x43	657.0950083511518	78.86095358287287	468.27454553925935	280.92498998843075	544.441227314758
35x45	756.9037521376151	113.07736289815027	354.1114090226406	161.98237558450592	589.0805462752951
35x47	866.9174931906728	92.385821422987	243.21500776062302	46.57402709665527	675.2338409765906
35x49	978.6823795287218	116.72617529928712	153.8128733233986	74.28593406560917	756.181062973677
35x51	1089.739170627541	74.61273349770804	81.98451073221084	196.7075494229953	853.8907775588166
35x53	1212.5533926388564	103.7956164777684	145.1638040284148	326.0983440620331	954.116413232683
36x12	1541.4410206037726	383.8703166435248	602.8857437359087	700.9701990812447	658.9598015053724
36x14	1423.4874147669868	304.54756607137745	481.54378824775625	694.2599081035861	540.9040765237398
36x16	1306.555092600385	230.7735036783905	363.9420420891215	709.4514853039632	428.0946273897861
36x18	1186.4847575927809	169.1007983422907	250.2348496912449	730.8538020698804	321.25236185902185
36x20	1075.1713956388535	140.38351042768502	165.44343444210756	607.3905909709172	240.8259329889535
36x22	966.8279319506652	134.53345308881356	151.97121437956596	484.19856464058216	209.07235589623033
36x24	856.6291729797673	162.94766030845622	229.00729246030562	355.1449563206551	249.92386840796124
36x26	758.0580056961338	88.25383844343533	336.9865575954034	233.69882327474377	315.2363240491171
36x28	664.1512854764342	105.82499704701186	457.36126858316305	122.44153706973782	314.4069496687373
36x30	593.0860730113293	218.1098117921339	575.5975069438715	92.52615846343136	210.3418408210785
36x32	528.9709632862659	343.4956768286905	704.4883817352846	176.88380366783187	102.45818659336085
36x34	494.5002426693034	316.120688978118	819.9631028284138	291.2776853794333	88.79239832327993
36x36	490.5150354474369	317.4791331725597	791.8182872351456	245.2052201728177	152.48868810505257
36x38	513.2423209362224	231.3855656690798	778.0981172063067	192.22091457487159	248.91741602386935
36x40	570.3625250662951	135.24869685139308	649.8707640754429	213.90233752813464	365.7425460621173
36x42	649.7233411229741	94.31659451019253	520.0080960908201	296.37412167731566	464.5897329903016
36x44	744.1082515333372	165.37016054899397	392.49928662355535	217.32945037431057	512.0133689660847
36x46	843.9588615566521	137.7779372758937	270.0377010715354	89.24438357678316	583.9982534220455
36x48	949.3512416382046	88.61027028510826	158.22066868775354	6.79558680321318	669.6301815181272
36x50	1053.5673210573689	47.20699100768845	80.60334980631968	124.44798110053893	761.96515668369
36x52	1169.5494901884229	30.09999999999991	56.50141591146187	254.12282463407337	864.1767238244732
36x54	1291.2788234924326	115.36550610992877	183.6262508466588	385.00623371576745	966.5197359599026
37x11	1622.0384736497465	469.6383821622759	628.5903355922678	659.0764826634311	707.5904253167928
37x13	1504.1284020987039	387.87865370499577	530.5084824958033	637.1066237294979	582.9271395294612
37x15	1383.3832802228021	312.4863197005592	403.1765122127029	644.0519388993403	459.2020252568576
