	dist_type_ROI	dist_type_ambigious	dist_type_central	dist_type_parasite	dist_type_portal
19x53	1154.76052928735	549.6710652744969	549.0323123460041	255.8540208790945	1017.8077814597412
19x55	1281.6621122589215	649.6267928587921	649.2805017864005	378.7193816006781	1124.8382861549476
20x20	911.7596613143179	225.89351473647926	225.70573763198837	266.8195645000567	1356.6140497577046
20x22	779.8888254103913	83.61208046687985	83.07695227919709	278.7984576714871	1226.2155520135927
20x24	654.2583969656025	12.184005909387785	11.473883387937876	342.97529065517233	1117.1640210819537
20x26	527.5710473481273	113.57645002376151	113.44342202172851	430.87911297717824	1007.6377374830697
20x28	398.6270562819336	242.3091620224049	242.24642412221502	507.2123125477143	901.8074794544563
20x30	272.2848508455805	369.4006497016485	271.9132950041244	424.76280439793675	805.3714919215851
20x32	147.91112196180504	421.0720840901233	147.33397435757973	333.37681383083594	716.2017173953158
20x34	28.214358046923376	294.9377052870655	27.907884190672554	269.4302321566752	640.1801699521782
20x36	79.01708675976366	171.46107429967873	78.90057034014403	250.15055466658458	578.4542332803865
20x38	208.5459182050803	50.27325332619706	49.865819957160866	224.2757231623612	538.1248925667719
20x40	332.069044025486	40.61095911204293	40.08054390848535	199.69489227318732	530.7470678204448
20x42	455.6535964962858	141.9084211736571	141.29472743170587	110.93151040168864	555.3132449347844
20x44	579.0666455599046	240.66611726622457	240.27771432240684	115.0207807311357	596.4137657700398
20x46	704.1915719461574	296.8386261927513	296.80021900261454	173.4496180451256	657.9501272892954
20x48	829.0409519438713	321.7435314035078	321.3697247719517	56.10436703145281	737.0200132967898
20x50	956.2228871973316	375.55240646280004	375.2295430799661	55.47981614965964	828.2941566858965
20x52	1082.615947600995	463.7664174991546	463.1119627044849	177.58347333014999	932.1825411366598
20x54	1212.1695755957583	566.7958009724492	566.4783137949768	306.5395243683923	1042.6350655910246
21x21	810.3929725756509	151.52151662387743	151.0277126887644	200.29520713187313	1259.2565941856328
21x23	715.2001118568144	26.04611295375949	26.145745351777546	259.5850534988484	1145.3966998380952
21x25	587.3049037765647	59.40412443593466	58.98347226130392	346.56954569032746	1030.0228395525994
21x27	462.2132516490628	179.9457973946601	179.58421422831145	451.412992723958	921.1509593980782
21x29	333.5	306.52120644418716	306.36457040591364	448.3293989914112	819.8092766003566
21x31	206.20349172601303	433.92312683239203	205.3262769350283	337.8787948362547	718.200445558202
21x33	79.72032363205741	352.6745383494531	79.08558655026827	247.3963015083287	629.8161080823511
21x35	26.0416973333154	222.10081044426641	25.580656754665355	195.62865332051936	555.2620732591051
21x37	137.15921405432445	95.60047071013815	95.60883850356086	212.91841160406946	502.4028761860344
21x39	255.0931202521937	0.31622776601712554	3.9623225512313995	240.21094895945066	480.8963505787913
21x41	372.65717489403073	112.99190236472738	112.48808825826886	121.99823769218926	481.0091163377259
21x43	506.8410500344268	226.5114787378339	225.8434192089736	39.96561021678499	520.1000384541419
21x45	633.3469349416637	245.150443605554	244.96273185935837	128.30097427533426	576.1159084767577
21x47	755.9603825598274	247.43746684768652	247.14793140951022	109.5851267280371	648.9108567438213
21x49	887.7091246573958	297.98270084016616	297.6358345360988	3.7000000000000455	746.668125742622
21x51	1013.5039861786438	377.29395701495156	376.6283712096051	111.7753550654171	846.3711538090132
21x53	1142.5817301182442	474.6592567305519	474.42176383467057	241.50281571857502	951.8926462579695
21x55	1270.3945095914107	589.2943322313565	589.2945019258201	368.1168428637846	1067.8170302069548
22x20	842.8550171886028	233.67708488424788	233.33362380934298	157.77255781662407	1310.0854094294768
22x22	736.5285398407857	118.96171653099155	118.46894107739796	171.14873648379648	1188.7492124077307
22x24	639.0815988588623	61.66919814623846	61.949092003031176	253.54938374999048	1070.5101073787207
22x26	534.1524127063358	134.18569223281625	133.90519034003157	365.2856416559514	955.7189963582389
22x28	407.7719583296526	247.7013726243762	247.38587267667504	437.6363444687837	846.8109411196809
22x30	273.061824501339	378.7280818740537	272.92995438390426	364.1059735846146	732.1619766144648
22x32	143.8153329794841	413.5290195379276	143.60379521447157	250.45328905805928	630.4766847394117
22x34	20.713522153414516	286.32053716071425	20.412006270819983	164.0470968959827	544.8820514570101
22x36	58.2192408057682	158.6917767245673	57.81764436571265	143.43109844102835	478.16198092278285
22x38	182.03658972854913	39.765814464184956	39.160183860650875	200.97094317338534	427.6079045106625
22x40	312.03083180993525	89.22353949491146	89.0080895199983	166.308267984487	417.06598998240077
22x42	439.20257285220913	198.4925691304338	198.11839894366207	39.13693907295246	446.4209896499043
22x44	570.4998685363566	213.8328786693008	213.43312770045782	60.81529412902665	498.4452828545978
22x46	694.6031960767242	188.27745483726932	188.208926462057	90.82070248572174	573.2995726494133
22x48	820.2127589839117	218.43390304620763	218.0095640103893	71.2809231141125	661.1456496113396
22x50	953.857793384318	295.85586017518744	295.2038109510107	88.63909972467016	766.4317908333397
22x52	1077.547029136084	398.2865802409115	398.0562774282049	189.34941246278015	875.695380826004
22x54	1208.1882179528159	511.88257442503385	511.7344721630548	315.5188900842551	989.9376596533746
22x56	1343.4260121048724	638.5425984223763	638.198127543477	447.5882594528147	1110.8787737642665
23x21	753.2246544026556	198.73947770888398	198.16402297087126	98.71463923856477	1225.476470602353
23x23	650.4078720310816	122.41323457861898	122.07866316437119	168.00119047197265	1108.4114759420347
23x25	553.5971911055907	118.24571873856569	117.79749572889904	283.96910043171954	988.392963350104
23x27	471.44018708633666	204.4809282060308	203.9167722380872	399.05344253620956	873.7032963197519
23x29	335.19285493578155	326.1613864331584	325.59092432068815	366.4484274765002	752.5887655286914
23x31	206.31199674279733	449.8080034859317	206.16507948728855	279.4491724804351	644.0216145441082
23x33	84.97458443558267	357.1549803656668	84.60543717752405	166.92057991751614	546.787600444633
23x35	18.800000000000182	232.40877780324914	18.906083676954538	83.35850286563435	458.5612718056332
23x37	119.08706898735926	127.50031372510405	118.62938084639937	113.4924226545545	394.4022439084239
23x39	251.91516429147345	81.37475038364194	82.64048644580956	228.4601715835826	363.2883840697358
23x41	377.6256347230681	170.07210235661827	169.6600129671103	117.18839532991308	375.6545221343674
23x43	507.9325250463886	209.33573512422555	209.18711719415208	53.471955266289	415.9591927100542
23x45	631.6211681063265	134.74308887657259	134.41019306585324	118.24254733385919	485.5447456208337
23x47	758.9781683289715	140.94062579682276	140.45590055245106	1.749285568453403	575.0303122444941
23x49	886.7217432768865	209.94058683351366	209.23300408874334	99.68675940163804	680.3728757086076
23x51	1015.4103013068168	312.1907750078469	312.10011214352375	171.12007480129282	790.5674417783724
23x53	1142.9357156025885	431.1111805555503	430.75381600166963	271.4141669110148	907.1716761451498
23x55	1270.635561441596	550.9042838824183	550.5443942135822	390.2567488205683	1019.988298952493
24x20	786.9983799220934	260.77586161299496	260.4792698085586	53.52803004034399	1276.8560803786775
24x22	670.91451765482	139.10747643458984	138.7454143386367	85.4253475263635	1150.1447256758602
24x24	562.9900265546449	45.42213116972816	45.314125832901055	205.313832948489	1027.2204096492628
24x26	468.3169546364942	117.92357694710583	117.45709855091769	328.8318263185605	909.2232784085547
24x28	385.0438416596219	250.68617831863006	249.96551762193118	321.2419026216847	781.5920675134823
24x30	283.43516013367156	373.798194217147	283.1216876185928	309.7987895392748	667.9361421573172
24x32	169.76136191725124	435.90173204519374	169.40755591177142	206.20698339290055	561.5846507873946
24x34	83.66319381902666	313.66882216758484	83.24499984984095	81.66474147390635	460.340667332357
24x36	99.20725779901413	205.47330726885184	99.52929217069742	35.35647041207592	373.6210379515584
24x38	200.64937079393002	137.77289283454846	137.523707047185	146.37954092017105	320.27826963439156
24x40	321.5574754223574	159.99815623937664	160.62319259683508	205.47995036012634	305.6396734718843
24x42	446.2625796546247	243.7800032816471	243.15569086492684	124.03584159427456	332.84033709873574
24x44	572.7329657004215	130.60646997756265	130.4279494586953	124.15897067872302	404.83879507774463
24x46	699.5233591525019	72.83357742140625	72.66450302589276	67.5405803943081	491.8303874304637
24x48	828.4354531283655	123.88583454132295	123.17832601557812	53.36384543864889	595.8420092608444
24x50	955.5233173502364	232.44872552887907	232.41774889194704	168.81768272310848	710.9357284593316
24x52	1084.0924545443531	351.2543949902978	350.8812477178	256.61186644424697	822.5111853342788
24x54	1205.9406494517054	469.78447185917105	469.3359670854134	353.6569665650605	933.1641066822065
24x56	1333.5823371655763	596.0198402737951	595.6543041059975	466.9310977007209	1052.8917560699203
25x21	703.0824489346892	182.90798232991355	182.7783630520855	8.193289937503842	1198.465990339317
25x23	589.7531856632908	60.79490110198381	60.508015997882396	131.21592891108924	1077.1735329091593
25x25	482.86313795940146	38.55917530238435	37.669749136409266	260.4235204431429	953.5961461750985
25x27	380.2936234017077	170.20000000000027	169.20295505693775	293.19624827067605	826.7475067999901
25x29	304.50775031187635	300.903256878353	299.90960304731834	251.33159371634923	704.5899303850431
25x31	255.66464362519903	428.0051518381525	255.39814016550713	266.6897260863267	589.0251352871115
25x33	167.92001071938998	400.78863506841105	167.41484402525379	139.23192880945075	472.7129467234843
25x35	136.5000366300317	294.23844072452505	136.50443216247595	20.790863377935732	371.5866789862088
25x37	182.18905016493207	220.03192950115218	182.42710873113168	78.77340921910175	291.56482984063734
25x39	285.3269352865236	196.8366327694111	197.48078387529253	207.4730343924242	245.60671814915813
25x41	401.44799165022624	245.15197327372272	245.5000814663817	201.8853387445457	261.89595262241073
25x43	524.046505569878	166.09738107507877	165.8503542353767	167.55518493917162	316.5867021844096
25x45	643.5585598840249	46.56629682506433	46.10878441251728	155.84870868890752	403.4432054205401
25x47	770.5152626651857	42.58368232081405	42.315127318726226	79.56613601275346	513.6015673652098
25x49	894.1180514898468	143.05275250759797	142.67687268790297	136.26477901497532	618.8535287125704
25x51	1022.2968306710144	270.9756631138674	270.62485103922035	244.9808359851851	735.5792343452882
25x53	1151.7618677487114	401.26250759322147	401.00523687353524	338.2345340144914	857.0572909671794
25x55	1279.063708342943	527.888406767946	527.7061398164706	396.4275091362859	975.3218802016085
25x57	1407.7332488792044	656.6348300235071	656.4925742154287	448.9197032877928	1097.7880032137355
26x20	742.89881545201	257.5951280595189	257.41726826302846	79.08002276175704	1255.899299307074
26x22	622.6163907254609	132.1989788160256	131.84752557405082	94.26330144865511	1127.779929773535
26x24	500.421712158855	47.223828730843344	47.20264823079342	210.51387127693044	997.7020046085905
26x26	393.5351191444035	116.71113914275729	116.36189238749968	290.88844940973485	876.9449754688144
26x28	288.1462302373571	240.4521781976616	240.0401008165094	202.83552450199645	748.0924073936321
26x30	221.3564094396184	359.2039253683067	220.9648388318829	183.6928414500685	631.7644022893344
26x32	200.2416789781786	482.78807980313684	200.003824963424	230.050711800681	509.8406908044902
26x34	213.17621818580056	396.83308833815744	212.52788052394456	123.18319690607143	393.6268537587339
26x36	208.2884778378297	311.5876923114905	209.23692312782674	76.59823757763638	289.5922823557284
26x38	268.4733878804377	264.98369761175866	264.6287210413865	157.74523764602208	206.65662341188107
26x40	368.37645147321786	272.6250355341564	273.9576792134143	278.5024416410026	179.77822448783948
26x42	476.82351032641	244.6921739655766	244.33145519969383	243.26582168483915	218.14641871917135
26x44	592.1055311344422	121.30523484170003	120.68206163303638	238.0410888901325	305.57022106219716
26x46	716.1373122523363	8.015609770940808	7.40607858451429	172.40084106523398	413.9517483958728
26x48	843.3602551697587	71.79080721095178	71.32685328822552	129.44311491925714	526.8355720715908
26x50	960.7642010399851	192.02044162015704	191.89854090117555	166.2457518254226	638.9526195266752
26x52	1088.445570527071	321.949623388505	321.8626415103192	261.2744916749436	759.2868759566443
26x54	1214.2381479759233	450.0116442937895	449.9547532808162	312.3752230891559	881.6415825039107
26x56	1333.9998875562176	572.7209617256909	572.7073423660643	356.831753071388	1002.3055921224826
26x58	1466.3044329197126	706.0487872661492	706.0281085056033	429.4814198542236	1130.7019456956816
27x21	659.7712633936097	213.04581666862165	212.55662774893648	121.04759394552202	1180.73931077101
27x23	541.146652950935	116.25876311057178	115.3936740033874	178.85888292170475	1054.7432388975053
27x25	421.2505786346172	116.85910319696993	116.40983635415036	288.6607870840792	926.1748485032401
27x27	308.5981529432734	201.61155720841006	201.34949714364825	205.39430371848192	801.1297148402373
27x29	209.2897751921962	305.49666119288446	209.2615827140759	133.41892669332947	676.8646910572305
27x31	150.93127575158172	399.49874843358396	150.3238171415295	150.8915173228767	555.8428285046052
27x33	159.90228266037985	482.51916024133163	160.65472293088686	208.8184378832481	428.9955011419116
27x35	244.03780444840945	390.8033392897249	243.8890116425915	134.6738653191478	308.35377409722076
27x37	278.1217179581632	332.47930762680545	279.1932843031867	149.0674008628313	208.5034532088136
27x39	354.3913232572153	316.2559248456858	316.5324785863215	244.01969182834412	129.21613676317668
27x41	446.9373222276255	323.22557138939334	322.613034454592	317.46869136971594	139.4739043692404
27x43	560.7814636736848	198.62942883671573	198.2217192943294	288.40015603324497	223.92197301738852
27x45	673.326258213654	97.10741475294265	96.63255145136146	217.19818139201791	327.89060675780263
27x47	794.3324241147409	57.44736721556548	56.61978452802543	111.45761526248404	443.8170794370134
27x49	914.5857477568738	145.7027453413285	145.25801182723114	84.06360687003605	558.7085913067741
27x51	1037.009054926716	265.3755452184699	264.92447980509496	175.8913869409189	679.2043727774434
27x53	1161.4162389083428	390.8471312418709	390.51335444514604	258.4845836795685	805.3769800534408
27x55	1290.4984347142774	520.9005759259632	520.6144542749463	268.7712968305954	929.9669940379606
27x57	1412.5147008084555	644.9692860904311	644.7593194363307	341.3411489990621	1054.6884753328825
28x20	711.0058508901315	301.25026141067485	300.71168916422243	179.70119643452574	1243.20252573746
28x22	582.6955723188566	206.24337565119535	205.44081872889836	152.566477313989	1112.4887999436219
28x24	465.35174868050063	160.43144953530745	160.3659876657139	211.54491248905032	990.202125830883
28x26	348.90944383894225	153.44705927452614	153.14633524834977	241.4112673426823	863.8125954163901
28x28	227.23135787122314	213.68455723332016	213.210904974394	121.31318971983197	734.3366326147699
28x30	123.03186579094033	313.5806754250015	122.97333044201069	70.87623014805463	605.5155159035974
28x32	83.89308672351984	424.4465219553579	83.65673911885415	152.9511359879359	476.8599899341523
28x34	150.35491345479883	483.89131011002866	150.13127588880357	220.29888787735626	350.8233173550467
28x36	263.18276919281783	414.05044378674444	262.823077373354	190.37218809479506	232.81316543529053
28x38	367.27169779333695	382.18856602467855	368.07784502738036	241.4044324365238	114.21077007007662
28x40	441.15517678023474	384.3333058687473	385.3687714384756	329.8604098705999	65.09600602187518
28x42	536.8214321354916	287.43842818941215	286.98371033910587	356.6721884307773	132.7239616648029
28x44	643.5051592644772	180.88916496020417	180.39980598659176	262.42044508764917	247.13941409657843
28x46	757.6750226845281	118.88162179243704	118.51514671129611	135.95675783130454	359.7769308891274
28x48	872.610440001723	134.39858630208906	133.87524042928953	27.37480593538488	480.4583020408745
28x50	992.8644872287457	227.82732496344696	227.45700692658394	98.44942864232368	606.1693575231265
28x52	1112.8835743239274	343.0213550203545	342.6462461489985	209.87293775043986	723.8634194376729
28x54	1245.6266896626776	473.9886602019084	473.5532177063103	200.4546083281697	862.1247299550107
28x56	1362.4805613292253	591.1790591690476	590.7499301735045	254.8475622798853	981.5550315698048
28x58	1489.62049529402	718.9005633604697	718.5246133571213	344.8901564266518	1108.0204059492773
29x19	760.3911690702356	379.8085438744105	379.23993724290165	181.94760234748878	1299.474328334346
29x21	646.6903509408501	283.9281775379118	283.55812455297405	112.61354270246538	1184.0739883976844
29x23	508.8322709891736	157.9154203996554	157.6784068920025	131.72577576161765	1045.5183786046036
29x25	380.6975833913316	86.5797320393172	86.4155657274774	237.92614400271358	914.5045926620597
29x27	257.40959578073205	128.1955537450501	127.80179967433958	158.45914299907062	788.5313563834982
29x29	144.04252844212365	228.90664035802894	144.7281935215112	35.9339672176619	663.9708201419697
