	dist_type_ROI	dist_type_ambigious	dist_type_central	dist_type_portal
58x22	1146.8351476999649	533.8093817084897	538.1062868987874	802.0057456153293
58x24	1194.0359528925412	451.5117017309735	452.7787282989337	766.8088267619246
58x26	1253.006657604021	386.92418378798715	386.7265752440606	715.8545690292128
58x28	1317.3254475641174	358.08280439027027	358.5721333288472	635.2383606174934
58x30	1392.0493583203147	368.9617541155179	374.2278664129649	570.2454348787019
58x32	1474.8914163422342	413.50154776010265	429.9594515765417	528.937623921763
58x34	1562.6703192932287	444.72005441625885	446.932485729109	515.8420366740193
59x21	1183.782123196664	619.7794730385967	624.0140024069977	879.4273564087036
59x23	1222.8330532006407	535.6762044369715	537.4735305110382	837.7029282508211
59x25	1272.7883074572928	467.64233726214326	467.64695615389195	804.9611391862344
59x27	1332.7049277315666	425.55326858103194	425.3563028803028	721.0904689426978
59x29	1400.4192846429964	415.74575499937527	417.69808809713334	649.9556391016241
59x31	1476.9380374274347	441.6564347997216	449.8432687058913	599.6096116641235
59x33	1559.9104838419414	493.87609539235666	510.0591314739894	575.5216048073264
60x20	1225.9557332954569	706.0316281867268	708.9015869639458	958.6258185548733
60x22	1256.1407546927212	619.5212632347658	621.8293621243693	910.4007664759514
60x24	1299.597249150675	548.5203824836416	548.7759196612042	879.5749030071294
60x26	1352.1860605700685	497.3438472525827	497.0458151921212	805.9770607157503
60x28	1413.73587363411	473.10108898627595	473.7023542267867	732.1538365671522
60x30	1484.1028763532531	481.1467007057201	485.0505412841014	675.4074826354828
60x32	1561.9736258976977	518.2326967685466	529.30434345469	641.3504252746702
61x21	1295.301123445819	703.6787337983154	706.3351898355344	985.5276761207678
61x23	1330.6580665219751	629.5990549548185	630.0448952257296	948.1393199314123
61x25	1377.1448761840566	571.5365342653083	571.3356369070635	889.1293550434605
61x27	1432.8736319717798	538.1988528415867	538.0443524468963	814.8833077195777
61x29	1495.548104074222	529.6844075484948	531.4316998448625	752.5452887368307
61x31	1567.2743629626564	550.645338489304	556.738761718636	709.7472006285055
62x22	1365.5364204590076	705.2794308641077	705.8438606377474	1014.5071491123163
62x24	1406.4958411598664	644.4067591203554	644.3210311638135	967.966523801314
62x26	1456.3989762424303	603.4845631828537	603.2519689151455	892.2776798732555
62x28	1512.0146171251122	582.8719605539453	583.6408162560258	825.9325168559476
62x30	1578.1055247352763	589.7484948687879	593.1652107128341	775.8686533170425
62x32	1652.7691198712546	623.7432513462575	632.2870579096179	749.2973799500439
63x21	1404.5644198825482	787.432263499534	788.3357213776371	1087.0266830211663
63x23	1439.689558898029	723.7892690555727	723.8264059841974	1053.1032931294062
63x25	1483.0542075055787	675.4443740235018	675.1425496885826	975.0756803448644
63x27	1534.801645555543	647.7828426255213	647.7801565346077	908.2432775418714
63x29	1594.4508032548385	641.9846758295714	643.701051731314	853.7733680550124
63x31	1661.174444903365	659.0187982144372	664.102414089876	815.4050137201765
64x22	1476.359078950646	803.4032922511582	803.6138687205441	1125.2953612274423
64x24	1514.3957793126606	750.9575330203434	750.7328262437977	1059.2588240840855
64x26	1560.311443398401	715.6257963489024	715.4280679425435	990.3871972112729
64x28	1613.604693101752	698.5109488046696	699.3178859431523	931.0839627015384
64x30	1676.2357257856074	705.1951846120338	708.0378580273801	888.0262881244004
65x23	1549.8608941450193	828.2095816881132	828.0907143544114	1143.3656594458307
65x25	1590.6149766678295	786.5943834022718	786.334587818697	1072.356024835036
65x27	1638.9458763485757	762.5696726201484	762.7164516384842	1011.6772932116249
65x29	1694.5890775052223	756.6898846951767	758.3044649743268	961.9443963140487
65x31	1758.501262439126	772.6455138030635	776.8331159264518	929.4888326386713
