	dist_type_ambigious	dist_type_central	dist_type_parasite	dist_type_portal
33x17	309.1024115079013	283.58501511892325	75.81359244884776	121.18440823802364
33x19	187.99692976216377	238.24635485144375	120.49649621462045	25.340197315727583
33x21	84.82679057939193	250.90696363393332	230.89128264185294	82.64129960255956
33x23	66.53891793529583	317.93028732726924	230.7543013683599	209.1430792543709
33x25	18.342191799237018	206.12509793812077	150.56492287382184	239.29470533214905
33x27	88.64883755583033	77.02919186905709	77.29641906324004	237.22271476399564
33x29	204.86500237961593	12.531129238819727	45.14143551106917	166.13545437383294
33x31	330.0994625866573	93.62165988701553	77.52402982301679	139.00465891472842
33x33	457.4132612856785	73.07784616421067	195.27061120404207	89.3823897644269
33x35	584.7294690709546	172.6997162707575	320.07060471089846	0.48166378315125374
33x37	710.3345321748058	291.8593969705277	263.868049600553	102.8773425006692
33x39	838.0343706555238	416.7388227655302	230.83328702767258	224.66883718041527
33x41	965.069276684322	542.5401264422754	258.1138291529535	349.75807181536226
34x12	635.4519327219014	451.4582580925947	187.9965925223113	436.68908710889474
34x14	510.87075038604445	361.9098279958693	168.5731995306485	308.7191662336499
34x16	390.0594441876777	280.3679189921697	75.89973649493103	182.24535659379623
34x18	273.0165745884306	203.7870702473538	32.40015432061994	56.22001422980962
34x20	170.65886088920226	179.32475233497422	151.71356827917532	25.920007716048307
34x22	124.2714850639519	233.31001264412126	257.7368464150982	146.42937546817595
34x24	104.3572422019668	274.92456056161996	146.8600490262751	272.20865893648596
34x26	78.68841083666656	149.38308471845133	81.16000246426793	266.1643589964666
34x28	164.54520594657268	36.22491959963482	82.98291872427734	172.58402243545018
34x30	281.3867203689613	72.61243970560417	98.88420703024339	87.07816258971003
34x32	401.5076756426955	118.5168916230933	160.55258826938925	112.2483567808454
34x34	525.7595378117264	153.19233531740457	270.72031988751814	11.252182010614387
34x36	651.6042016439122	251.19314401472053	260.5632276435028	25.117237109204716
34x38	777.3180157438784	366.77112427234533	187.11177835721594	151.90924132520726
34x40	904.2893627595097	488.9832835588555	180.73032839011822	280.0221626943125
34x42	1031.2325056940363	613.195760585476	246.52318511653212	407.8268269743914
35x11	711.5033439134353	468.9428626176113	185.22280745091822	501.15507420358426
35x13	589.9686625575974	366.262996765985	111.87199292048011	374.3417994293452
35x15	471.0781765269965	277.6433114627469	135.05794460156721	247.21611678852977
35x17	357.67562511303447	195.08001640352572	16.45031306692985	121.41998517542311
35x19	256.56335280004413	127.2828110940358	87.59265950980159	18.08186937238508
35x21	190.41126857410524	147.33937423513103	205.93885306080549	101.91354767644995
35x23	180.4117291087252	242.7598648870938	179.0787312887824	224.01560659918337
35x25	127.62736540413276	229.1397486251567	60.91752128903464	280.8314519422637
35x27	159.26700725511282	124.18961148179831	54.98708575656658	180.1689751316797
35x29	249.9666553762726	82.81092198496562	145.40883329426765	85.96492773218576
35x31	363.9579036097445	156.4989316257463	170.44305676676882	29.532957860668354
35x33	481.0017916806547	179.73192148307984	247.4025133259563	73.27266611772767
35x35	601.9041850660286	238.0416938269428	279.51674010692096	21.988360557349374
35x37	725.031394906455	334.66527097982544	175.74448383946506	107.81077682680893
35x39	850.4497758245344	447.8295448047175	116.45420215689919	224.87530144504586
35x41	975.9285814033731	566.5519887883195	162.02356618714467	349.37606672466865
35x43	1101.6676849213652	688.4185994001036	262.80861477508705	475.3639531979683
36x12	669.1829695980015	384.7478223460139	99.78540374223057	444.944813207211
36x14	552.6845194141049	279.6048247080153	58.005327341546746	320.6369566971344
36x16	442.70078472936996	192.7707052433017	102.53148199455619	200.957669174381
36x18	343.22964207655514	110.10716234650653	18.643690621762314	97.18511820232587
36x20	267.26419887444746	66.5233192196537	126.9577567539691	87.0112176676092
36x22	239.0241502442798	159.53590316916137	237.772715844354	181.33632950956098
36x24	200.24168297335115	279.55123251382753	110.16393057620975	301.327216825829
36x26	188.00376591972858	210.03927251826022	0.3687817782913801	198.2445358641692
36x28	241.03351634160765	146.23035252641634	103.82078789914875	97.47428378808424
36x30	334.6041697289501	155.79162493536043	213.50707341912587	2.206898275861317
36x32	446.55190112684596	232.55734862609737	250.9150461809739	24.081536495829827
36x34	562.031763515195	253.6662831359343	275.9381510411348	81.36106685632856
36x36	680.8395993183713	324.05086020561674	196.64353536284864	105.13876544833526
36x38	801.3137125995038	419.4190100603454	90.26974022339922	193.14840408349235
36x40	924.8660212160463	529.7883702007814	76.5009620854536	304.0086136937572
36x42	1050.0388002354964	646.9907897335173	179.61648588033358	425.2177348135897
37x11	750.6378455686868	420.1936401232174	146.14039551061836	520.7771646299402
37x13	636.2205510670022	302.1864814977663	18.900518511405842	399.65198560747825
37x15	527.8559231457009	193.66691921957107	80.89199960441096	283.9982316846357
37x17	429.3589351579865	110.77533660522076	50.30681067211476	182.72529983557288
37x19	348.382477171284	26.805044301399274	65.75066843766709	131.9464679330224
37x21	301.9376021630958	79.89039742046603	190.3065831756747	169.6304088304923
37x23	279.5040092735704	206.79238670705442	184.47539456523754	264.8550758433751
37x25	241.50618791244264	295.04758734821064	73.73058252855459	244.77761090426537
37x27	262.24367980944766	221.81863672829678	77.13875549942472	118.93522438705864
37x29	326.9890395716654	197.8248518260537	181.5434713780698	17.265920189784087
37x31	421.04086072494215	238.79532323728645	228.6867866755748	0.4079215610870518
37x33	529.4600362633615	293.0890820211493	207.01509606789554	26.064727123068153
37x35	643.8769105970491	333.06497264047493	245.55788726896944	73.7544303754014
37x37	760.1774698055711	408.6154495366029	119.08008061804458	123.94622059586963
37x39	879.7584279789543	504.95957422352177	4.360229351765488	236.56976053587275
37x41	1001.6699753910967	613.1540259999931	99.72832897426896	358.29337085689997
37x43	1125.4498558354344	728.2594166916074	225.32043404893395	482.8653828967241
38x12	719.5997501389226	343.3863136468893	98.74938177021659	480.32451571827966
38x14	611.802968609993	219.7274502650953	49.989922984537785	366.818909545296
38x16	515.0548755229872	107.53643475585369	135.45274009779197	268.27725360156785
38x18	431.82249686647873	31.9241100110871	76.90298303707091	200.7812461361868
38x20	373.2283933464873	35.02275831513028	150.04597162203356	194.75120949560275
38x22	354.374979365079	148.03562409095997	264.1960370633899	255.1594521078929
38x24	309.19983505817095	272.89964822256553	159.6514265517225	309.1047362949976
38x26	300.73040152269294	300.6906955660585	106.91143250373199	180.76331043660372
38x28	339.8820954389919	259.0599135335298	162.56395295390678	59.255706898154365
38x30	411.54411330986176	263.73774322231577	218.22822273940605	9.24106054519742
38x32	507.5090856329573	323.3184065283018	154.49541093508225	6.8783719003844865
38x34	613.5681168378946	362.2917525972684	168.55596696646452	22.243965473808558
38x36	726.5284055011203	414.51089732358065	182.357681494364	38.859799278946596
38x38	841.2178374238149	493.94239542683516	57.83813620786911	158.92391261229363
38x40	959.8872235841045	590.4771985436868	40.665489053988175	285.29220459031137
38x42	1080.701775144281	697.8474380550524	162.36639676977512	411.7036881058999
39x13	697.5921837291472	271.28659163327626	107.64949976660398	452.0264315280691
39x15	601.2739159484636	144.1606118189013	133.79821373994525	354.41636813217303
39x17	515.7504299561949	22.024213947380705	145.30955233569463	278.1455482296993
39x19	450.0488689020341	13.745704783677194	148.618519707337	246.29824278707346
39x21	415.23829206854236	120.2083158521075	234.74454029859794	269.9099835130225
39x23	383.642594089864	226.8350061167811	223.83073962259928	340.36321775421067
39x25	356.537055577678	347.7396037266967	175.42517493222036	259.05225727640374
39x27	371.4595611907171	330.57399413747004	178.19148576741836	145.2841546762757
39x29	420.19193376360784	312.2964956575724	236.07520242498984	71.83217384988448
39x31	498.17553733598777	339.96427165218427	131.37863601057805	86.51858759827294
39x33	594.0596013869316	407.8661667753285	92.67259573358234	4.900000000000091
39x35	697.9693944579518	436.632151358555	166.05961459668612	0.3944616584663536
39x37	809.4943221542698	497.82564980121344	140.04719775846996	90.27744790367107
39x39	923.0182110879505	579.5871444399024	64.89697989891378	216.84763775517607
39x41	1041.143192649311	677.0582453526433	127.49473557759174	346.0043751168473
39x43	1161.1978479139548	783.3001736243905	240.37021862119295	474.8219476814442
