	dist_type_ROI	dist_type_ambigious	dist_type_central	dist_type_portal
58x30	1793.6871438464404	109.2820662322963	958.592598552691	1321.989928100816
58x32	1712.831836462646	4.393176527297956	938.8088729874682	1318.375401772955
58x34	1636.3332698445022	8.70459648691405	934.2520912473253	1325.2189894504234
58x36	1568.1712693452841	102.11429870493181	948.8531656689566	1345.8862247604739
59x27	1964.904336093745	308.11726663723357	1070.7774045057172	1406.251702221192
59x29	1878.5748853851956	187.59584217140846	1029.6276025826037	1385.2321827044016
59x31	1798.1540089769842	87.20458703531588	1005.055242262832	1377.8786739042012
59x33	1718.5341457183797	55.083663639958104	990.2681505531726	1376.1693972763678
59x35	1649.23502570131	33.3671994629462	995.2465875349692	1389.6191456654597
59x37	1584.9773563051306	159.5243555072392	1015.7665184480146	1413.654278810771
60x28	1964.6527886626684	270.8153983805203	1104.3324589995534	1452.4837279639316
60x30	1882.2998406205106	171.24978832103693	1072.146860276147	1437.9626177338548
60x32	1804.7130353604696	116.9407542305075	1053.6803784829629	1433.7733223909556
60x34	1732.1678584940894	74.74683939806401	1049.2838939009785	1439.7198651126544
60x36	1666.6152315396616	119.22386506064991	1060.866028299521	1457.37412149386
61x27	2049.4389988482217	354.94029075324784	1178.4654470963503	1519.2358638473493
61x29	1965.1717812954673	254.9375021451336	1139.6754494153151	1498.3744959121536
61x31	1888.621764673912	187.79235873698423	1117.3576732631325	1491.2418214360812
61x33	1814.9245273564406	154.7664046232255	1106.3493300038647	1492.0506827852732
61x35	1749.051291414863	132.82176026540273	1111.5265268989315	1505.2761939258858
62x28	2051.202488785542	341.603644594141	1213.624427077834	1565.5915974480706
62x30	1972.2006490212907	266.65520808714774	1184.9509694497915	1552.8155073929422
62x32	1895.0854677296218	228.84826850994543	1165.181071765243	1545.8968044471794
62x34	1830.1773957734263	186.9590864333695	1164.6472856620587	1554.6629538263273
62x36	1769.3949615617198	211.48174862148298	1176.8116799216434	1572.8194842384173
63x27	2136.755994492586	427.7996961195742	1288.506181591691	1633.9614989344152
63x29	2054.999282238318	346.5075035262585	1251.995387371695	1613.439075391445
63x31	1982.0785251851148	297.44727263836205	1231.617749141348	1606.55354096899
63x33	1908.6489802999395	255.66957190874294	1219.9206244670181	1605.8360844121044
63x35	1850.2323232502454	245.49388994433284	1226.0390083516922	1619.1554125531006
64x28	2140.315651954169	430.61687147625776	1325.4826630326024	1681.0615366487923
64x30	2063.1374772418826	369.83029892100495	1296.715408252713	1666.2951869341757
64x32	1995.3618343548624	338.0953267940867	1284.00212227239	1664.9847596900104
64x34	1931.2472161792239	303.3908535206695	1281.9485988135411	1671.6570850506398
65x29	2148.3391375665065	449.09915386248525	1366.530588753871	1730.3405011731077
65x31	2076.1798019439457	408.62301697285767	1344.4376408000487	1720.2670054384002
65x33	2012.7886824006137	369.77625667422166	1337.5101046347274	1722.9304338829236
65x35	1952.3584020358555	360.4820799984375	1341.417656809392	1734.0752953663805
