dist_central_px	dist_central_um	dist_portal_px	dist_portal_um
53x17_16	665.358504867864	1863.00381363002	1097.83802994795	3073.94648385426
53x19_16	603.226632369626	1689.03457063495	1057.15579268148	2960.03621950813
53x21_16	550.039598574503	1540.11087600861	1005.7556164397	2816.11572603116
53x23_16	499.336720059721	1398.14281616722	910.470735389118	2549.31805908953
54x18_16	680.925142728626	1906.59039964015	1128.02564243904	3158.4717988293
54x20_16	629.587833427553	1762.84593359715	1091.65710733728	3056.63990054439
10x32_17	198.817504259559	556.689011926766	96.1519630584833	269.225496563753
10x34_17	189.456327421387	530.477716779885	48.4365564424227	135.622358038783
10x36_17	248.78981088461	696.611470476908	146.651866677516	410.625226697045
11x29_17	134.973330699068	377.92532595739	277.414130858542	776.759566403917
11x31_17	132.266586861535	370.346443212298	147.719497697494	413.614593552983
11x33_17	127.47548783982	356.931365951495	21.2132034355964	59.39696961967
11x35_17	164.248135453648	459.894779270215	64.8340188481327	181.535252774772
11x37_17	172.068387567269	481.791485188354	112.121942544713	313.941439125198
11x39_17	75.4708553018976	211.318394845313	211.866585378629	593.226439060162
12x28_17	139.074800017832	389.409440049929	239.906648511457	671.738615832081
12x30_17	63.8999999999999	178.92	220.354282917306	616.991992168456
12x32_17	100.145893575323	280.408502010905	103.950949971609	291.062659920506
12x34_17	80.8621666788618	226.414066700813	3.44818792991307	9.6549262037566
12x36_17	173.110947083078	484.710651832617	32.003124847427	89.6087495727956
12x38_17	92.142986710872	258.000362790442	128.353924754953	359.390989313867
12x40_17	18.6818093342163	52.3090661358056	250.636409964714	701.781947901199
12x42_17	142.310224509696	398.468628627149	275.73936969537	772.070235147035
13x27_17	137.989637292081	386.370984417826	158.42455617738	443.588757296665
13x29_17	58.7804389231653	164.585228984863	231.368839734308	647.832751256063
13x31_17	37.1194019348372	103.934325417544	188.128812253732	526.76067431045
13x33_17	15.1604749265976	42.4493297944734	87.1999999999998	244.159999999999
13x35_17	90.8614879913376	254.412166375745	5.79741321625443	16.2327570055124
13x37_17	147.281940508672	412.389433424281	51.2890826589834	143.609431445154
13x39_17	22.3394270293576	62.5503956822013	178.336339538525	499.34175070787
13x41_17	84.0886437041296	235.448202371563	228.19750217739	638.953006096693
13x43_17	209.448084259561	586.454635926771	201.716880800789	564.80726624221
14x24_17	281.405134992238	787.934377978267	158.06217131243	442.574079674804
14x26_17	160.722680415677	450.023505163897	89.4034674942756	250.329708983972
14x28_17	58.8307742597357	164.72616792726	143.646301727542	402.209644837117
14x30_17	27.9723077346149	78.3224616569217	247.137714645094	691.985601006264
14x32_17	63.3758629132575	177.452416157121	175.753520590627	492.109857653756
14x34_17	17.7730132504313	49.7644371012078	85.6217262147873	239.740833401405
14x36_17	143.335306187973	401.338857326326	7.51065909225014	21.0298454583004
14x38_17	110.047444313805	308.132844078653	117.833950964907	329.935062701739
14x40_17	61.330742698911	171.726079556951	149.269755811417	417.955316271967
14x42_17	158.733140837067	444.452794343786	176.9	495.32
14x44_17	278.563978288651	779.979139208223	138.061906404337	386.573337932144
15x23_17	335.728178739885	940.038900471677	197.309427042906	552.466395720138
15x25_17	209.842321756122	587.558500917142	75.1970744111763	210.551808351294
15x27_17	83.0296934837168	232.483141754407	59.5124356752436	166.634819890682
15x29_17	13.9556440195355	39.0758032546995	164.714176681912	461.199694709352
15x31_17	46.4837606051834	130.154529694514	261.490229262969	732.172641936313
15x33_17	46.2078997575091	129.382119321026	164.744559849483	461.284767578553
15x35_17	92.9419711432895	260.237519201211	83.723413690556	234.425558333557
15x37_17	194.890995174225	545.694786487831	89.4186781382952	250.372298787227
15x39_17	118.463243244477	331.697081084534	77.4850953409751	216.95826695473
15x41_17	143.820791264685	402.698215541118	136.373091187375	381.84465532465
15x43_17	242.909139391667	680.145590296667	95.4235295930724	267.185882860603
15x45_17	358.356805432798	1003.39905521183	97.718984849414	273.613157578359
16x22_17	388.071449606899	1086.60005889932	251.065031416165	702.982087965262
16x24_17	271.245368624056	759.487032147356	134.281234727716	375.987457237605
16x26_17	144.402908557965	404.328143962301	10.8166538263918	30.2866307138972
16x28_17	19.4743420941502	54.5281578636207	88.4106893989638	247.549930317099
16x30_17	69.0002898544637	193.200811592498	217.053081065439	607.748626983229
16x32_17	124.316048843261	348.084936761131	208.562412720988	583.974755618768
16x34_17	92.3283813353187	258.519467738892	82.5150289341279	231.042081015558
16x36_17	176.763599193952	494.938077743066	31.0639662631804	86.9791055369051
16x38_17	196.53869847946	550.308355742488	54.3531047871232	152.188693403945
16x40_17	172.037670293456	481.705476821678	50.5466121515578	141.530514024362
16x42_17	228.192243514104	638.938281839491	107.791001479715	301.814804143202
16x44_17	327.134498333637	915.976595334183	23.9703984113737	67.1171155518465
16x46_17	440.158176113997	1232.44289311919	122.903295317904	344.129226890132
17x21_17	425.404865980632	1191.13362474577	285.080514942709	798.225441839584
17x23_17	306.352509374413	857.787026248357	167.410453675988	468.749270292765
17x25_17	198.146662853554	554.810655989951	87.1579026824303	244.042127510805
17x27_17	82.9219512553822	232.18146351507	45.4428212152372	127.239899402664
17x29_17	1.28062484748668	3.58574957296271	160.36720362967	449.028170163076
17x31_17	127.771749616259	357.760898925526	182.640685500246	511.39391940069
17x33_17	150.725080859159	422.030226405645	146.301230343425	409.643444961591
17x35_17	172.19666082709	482.150650315853	28.8979238008545	80.9141866423925
17x37_17	262.292660972434	734.419450722814	77.8989088498678	218.11694477963
17x39_17	230.460842660961	645.29035945069	3.84707681233423	10.7718150745359
17x41_17	245.360489891914	687.009371697359	109.343358280236	306.16140318466
17x43_17	315.396290403042	883.109613128518	39.6940801631676	111.143424456869
17x45_17	412.333772567807	1154.53456318986	59.0892545222903	165.449912662413
17x47_17	522.78987174581	1463.81164088827	156.409878204671	437.947658973079
18x22_17	343.146747033977	960.810891695135	204.319578112329	572.09481871452
18x24_17	222.167616902194	622.069327326143	81.9502898103477	229.460811468974
18x26_17	109.128273146788	305.559164811007	53.7529534072315	150.508269540248
18x28_17	57.1986887961602	160.156328629249	131.809294057741	369.066023361675
18x30_17	81.1127610182273	227.115730851036	174.246032953407	487.88889226954
18x32_17	199.066270372456	557.385557042878	111.639509135431	312.590625579207
18x34_17	160.547376185349	449.532653318977	107.060076592537	299.768214459105
18x36_17	207.645707877625	581.40798205735	66.9084449079488	187.343645742257
18x38_17	296.179472617533	829.302523329093	62.2774437497237	174.376842499226
18x40_17	281.879850290864	789.26358081442	83.3561635393568	233.397257910199
18x42_17	320.905110585668	898.534309639871	97.355482639654	272.595351391031
18x44_17	400.469686742954	1121.31512288027	40.8236451091766	114.306206305694
18x46_17	500.56434151865	1401.58015625222	110.220959894205	308.618687703774
18x48_17	502.021852114029	1405.66118591928	135.924758598277	380.589324075177
19x23_17	270.792337410053	758.218544748148	140.674411319188	393.888351693726
19x25_17	144.691741298527	405.136875635876	27.5481396831076	77.1347911127012
19x27_17	24.5703072833856	68.7968603934795	109.311024146698	306.070867610755
19x29_17	71.1999999999999	199.36	193.570245647413	541.996687812758
19x31_17	165.097365212168	462.272622594071	87.6877414465671	245.525676050388
19x33_17	116.50618009359	326.217304262051	71.3981092186622	199.914705812254
19x35_17	123.171628226634	344.880559034574	126.905673632033	355.335886169691
19x37_17	220.178768277053	616.500551175748	109.192902699763	305.740127559337
19x39_17	337.544930342614	945.125804959319	61.2256482203333	171.431815016933
19x41_17	351.505689854375	984.21593159225	148.984059550007	417.155366740019
19x43_17	404.487886097965	1132.5660810743	22.5399645075141	63.1119006210396
19x45_17	487.150079544282	1364.02022272399	71.6937933157399	200.742621284072
19x47_17	505.289402224111	1414.81032622751	49.7129761732286	139.19633328504
19x49_17	418.66017245494	1172.24848287383	156.346857979302	437.771202342045
20x22_17	336.278589862632	941.580051615368	219.7	615.16
20x24_17	209.116666002497	585.526664806992	112.934405740678	316.216336073897
20x26_17	85.8534798362885	240.389743541608	94.6763962136288	265.093909398161
20x28_17	13.8293166859393	38.7220867206301	189.842698042353	531.559554518588
20x30_17	129.92647921036	363.794141789007	116.575683570803	326.411913998249
20x32_17	112.730652442004	315.645826837612	2.60768096208095	7.30150669382667
20x34_17	44.6374282413313	124.984799075728	101.530783509239	284.28619382587
20x36_17	138.293962268785	387.223094352597	156.114124921482	437.119549780149
20x38_17	261.385424230197	731.879187844551	27.508907648251	77.0249414151027
20x40_17	387.078105813284	1083.8186962772	79.5956028936273	222.867688102157
20x42_17	425.920180315514	1192.57650488344	72.2177263557915	202.209633796216
20x44_17	488.633246924521	1368.17309138866	19.1376592090049	53.5854457852138
20x46_17	523.545537656468	1465.92750543811	29.1741323778443	81.6875706579641
20x48_17	419.61892235694	1174.93298259943	80.824748685041	226.309296318115
20x50_17	332.938267551208	932.227149143383	92.9467051594622	260.250774446494
21x21_17	407.753871839373	1141.71084115024	301.488341399796	844.167355919428
21x23_17	284.636698266404	796.982755145932	198.654096358469	556.231469803714
21x25_17	167.160312275372	468.048874371042	139.841231401901	391.555447925323
21x27_17	73.8366440190775	206.742603253417	176.261311693746	493.53167274249
21x29_17	99.2071066002836	277.779898480794	184.783251405532	517.39310393549
21x31_17	133.216703156924	373.006768839387	67.1840010716836	188.115203000714
21x33_17	27.8713114151451	78.0396719624062	65.5439547174261	183.523073208793
21x35_17	64.5003100767741	180.600868214967	175.411772694993	491.152963545981
21x37_17	191.800234619252	537.040656933905	103.69247802999	290.338938483972
21x39_17	319.701266810127	895.163547068356	14.5499140890937	40.7397594494625
21x41_17	447.800011165699	1253.84003126396	94.4671900714738	264.508132200127
21x43_17	503.697061734531	1410.35177285669	19.0717067930481	53.4007790205346
21x45_17	552.075221324051	1545.81061970734	87.9207029089279	246.177968144998
21x47_17	437.245240111313	1224.28667231168	25.938388538998	72.6274879091943
21x49_17	333.260318669955	933.128892275874	92.9604216857904	260.289180720213
21x51_17	251.943823103485	705.442704689757	45.7524862712401	128.106961559472
22x22_17	364.673346983297	1021.08537155323	284.894805147444	797.705454412843
22x24_17	252.039560386857	705.710769083199	213.997990644772	599.194373805363
22x26_17	157.473172318335	440.924882491338	206.843902496545	579.162926990325
22x28_17	124.93122107784	349.807419017951	261.00231799737	730.806490392635
22x30_17	84.916723912313	237.766826954476	152.347792895073	426.573820106203
22x32_17	92.1251322929848	257.950370420357	104.266197782407	291.945353790739
22x34_17	34.9858542842678	97.9603919959499	154.951637616387	433.864585325883
22x36_17	144.006735953566	403.218860669984	183.617918515596	514.130171843669
22x38_17	267.200617514257	748.161729039919	78.5020381901005	219.805706932281
22x40_17	392.627062235909	1099.35577426054	104.08078593093	291.426200606603
22x42_17	514.069771529118	1439.39536028153	37.9226845041328	106.183516611572
22x44_17	586.591212003726	1642.45539361043	26.0048072478917	72.8134602940967
22x46_17	466.180265562583	1305.30474357523	70.8635308180448	198.417886290525
22x48_17	348.621112384204	976.139114675771	88.7698146894539	248.555481130471
22x50_17	242.445210305339	678.846588854948	7.48865809073962	20.9682426540709
22x52_17	167.629353038183	469.362188506914	91.2688336728372	255.552734283944
23x23_17	338.285825892839	947.200312499948	292.847571272155	819.973199562035
23x25_17	242.156519631415	678.038254967963	258.446474148904	723.650127616931
23x27_17	186.22873032913	521.440444921565	281.57901200196	788.421233605488
23x29_17	108.077796054509	302.617828952625	238.630697941401	668.165954235922
23x31_17	19.3196790863617	54.0951014418126	167.860805431167	470.010255207267
23x33_17	83.6025119239847	234.087033387157	176.068679781499	492.992303388198
23x35_17	121.202805248063	339.367854694578	241.12677163683	675.154960583124
23x37_17	211.585089266706	592.438249946777	162.708481647393	455.5837486127
23x39_17	316.273109827567	885.564707517187	123.547885453374	345.934079269448
23x41_17	433.080223515228	1212.62462584264	119.585450620048	334.839261736135
23x43_17	556.437184235561	1558.02411585957	8.6683331731077	24.2713328847016
23x45_17	510.845965042301	1430.36870211844	48.6148125574912	136.121475160975
23x47_17	385.777047010316	1080.17573162889	9.66074531286271	27.0500868760156
23x49_17	266.20715617729	745.380037296412	93.8842372286211	262.875864240139
23x51_17	158.397032800491	443.511691841376	12.77575829452	35.772123224656
23x53_17	98.8000506072742	276.640141700368	123.664263229116	346.259937041525
24x22_17	423.713924718081	1186.39898921063	374.658631289872	1049.04416761164
24x24_17	327.813727595414	917.878437267158	325.029598652184	910.082876226116
24x26_17	260.385291443277	729.078816041174	320.6027136504	897.687598221119
24x28_17	172.626765016321	483.354942045698	322.534029212423	903.095281794783
24x30_17	47.3660215766533	132.624860414629	242.255939039686	678.31662931112
24x32_17	63.7216603675706	178.420649029198	215.810217552367	604.268609146628
24x34_17	86.7747659172872	242.969344568404	250.54472654598	701.525234328745
24x36_17	124.810135806352	349.468380257786	249.262452046031	697.934865728886
24x38_17	233.331780947217	653.328986652208	185.303318912533	518.849292955093
24x40_17	355.115262978093	994.322736338661	197.062553520449	551.775149857258
24x42_17	480.527918023501	1345.4781704658	90.8442623394565	254.363934550478
24x44_17	563.300390555518	1577.24109355545	11.0602893271376	30.9688101159854
24x46_17	435.789914981978	1220.21176194954	76.4267623283884	213.994934519488
24x48_17	310.53070701623	869.485979645444	15.4051939293216	43.1345430021006
24x50_17	186.519543211965	522.254720993501	10.7489534374282	30.0970696247989
24x52_17	72.3056014427649	202.455684039742	74.4184117003315	208.371552760928
24x54_17	58.3905814322825	163.493628010391	192.113143746075	537.916802489009
25x23_17	414.012620580581	1159.23533762563	399.173709054091	1117.68638535145
25x25_17	338.369797706592	947.435433578457	373.673279751175	1046.28518330329
25x27_17	247.171398021697	692.079914460751	318.606497108894	892.098191904904
25x29_17	131.385120923185	367.878338584918	234.103929911482	655.491003752148
25x31_17	77.3002587317793	216.440724448982	164.902183126846	461.726112755169
25x33_17	87.9101814353719	246.148508019041	176.669748400794	494.675295522224
25x35_17	39.3161544406367	110.085232433783	246.281871033984	689.589238895155
25x37_17	155.589781155448	435.651387235253	198.545158591188	555.926444055326
25x39_17	280.841912826416	786.357355913964	225.027509429403	630.077026402328
25x41_17	407.874012410696	1142.04723474995	177.652497871547	497.426994040331
25x43_17	537.559001412868	1505.16520395603	75.6457533507334	211.808109382054
25x45_17	496.427235352775	1389.99625898777	1.84390889145868	5.16294489608429
25x47_17	367.015748980885	1027.64409714648	54.1198669621425	151.535627493999
25x49_17	238.117659991862	666.729447977213	67.6078397820845	189.301951389837
25x51_17	111.825667894272	313.111870103961	39.6103521822266	110.908986110235
25x53_17	0.499999999999909	1.39999999999975	145.845980403987	408.368745131163
25x55_17	98.7585439341835	276.523923015714	241.760315188411	676.928882527552
26x24_17	424.139080962837	1187.58942669594	391.56552452942	1096.38346868238
26x26_17	332.810216189347	931.868605330171	301.567637521004	844.389385058813
26x28_17	221.96713720729	621.507984180412	245.236233048871	686.661452536838
26x30_17	143.754512972637	402.512636323383	151.781948860858	424.989456810401
26x32_17	146.741268905513	410.875552935436	99.4907030832528	278.573968633108
26x34_17	27.102951868754	75.8882652325113	167.896307285181	470.109660398507
26x36_17	81.1310667993464	227.16698703817	165.472807433729	463.323860814442
26x38_17	209.16768392847	585.669514999715	143.184915406617	400.917763138527
26x40_17	336.861410672104	943.211949881892	205.233549888901	574.653939688923
26x42_17	465.501643391299	1303.40460149564	166.476965373592	466.135503046056
26x44_17	486.412273693828	1361.95436634272	79.4059191748323	222.33657368953
26x46_17	439.014191114593	1229.23973512086	85.8502184039156	240.380611530964
26x48_17	312.407586335543	874.741241739521	62.8911758516251	176.09529238455
26x50_17	187.004197813846	523.611753878768	30.5085233992078	85.4238655177817
26x52_17	72.2467992370595	202.291037863767	121.004132160848	338.811570050375
26x54_17	56.4673356906453	158.108539933807	156.817601052943	439.089282948241
26x56_17	76.2482786690952	213.495180273467	242.679212129923	679.501793963784
27x23_17	507.296284236343	1420.42959586176	415.720001924372	1164.01600538824
27x25_17	415.599542829392	1163.6787199223	306.59448788261	858.464566071308
27x27_17	308.131530356762	862.768284998932	217.001013822516	607.602838703046
27x29_17	224.143280068799	627.601184192637	178.66171945887	500.252814484836
27x31_17	191.721934060764	536.82141537014	66.65808278071	186.642631785988
27x33_17	109.290438740083	306.013228472234	82.2192191643781	230.213813660259
27x35_17	56.2673084481567	157.548463654839	166.036170758061	464.901278122571
27x37_17	158.533687271823	443.894324361104	85.3810868986801	239.067043316304
27x39_17	282.469148757878	790.913616522058	121.230441721541	339.445236820315
27x41_17	407.411646863464	1140.7526112177	219.380605341493	614.265694956182
27x43_17	460.726079140306	1290.03302159286	162.139816208111	453.99148538271
27x45_17	410.762145286052	1150.13400680095	118.577991212535	332.018375395098
27x47_17	387.921448234046	1086.18005505533	132.778198511653	371.778955832629
27x49_17	266.436803013397	746.023048437512	39.6278942160692	110.958103804994
27x51_17	157.515840473268	441.044353325151	89.8322881819227	251.530406909384
27x53_17	99.3515475470817	278.184333131829	81.1783838222958	227.299474702428
27x55_17	26.4491965851514	74.057750438424	157.283056938756	440.392559428518
28x24_17	498.68195275145	1396.30946770406	335.373060933641	939.044570614196
28x26_17	393.348407903223	1101.37554212902	221.769181808474	620.953709063726
28x28_17	306.353407031814	857.789539689078	135.414216388088	379.159805886647
28x30_17	254.63762487111	712.985349639108	110.647729303407	309.813642049539
28x32_17	194.474085677244	544.527439896283	10.7967587728912	30.2309245640953
28x34_17	112.915012288004	316.16203440641	104.062481231229	291.374947447442
28x36_17	140.307697579285	392.861553221998	92.0307013990436	257.685963917322
28x38_17	241.565312079363	676.382873822217	43.8657041434419	122.823971601637
28x40_17	359.65245724171	1007.02688027679	137.464504509346	384.900612626169
28x42_17	451.373116168874	1263.84472527285	246.287413401497	689.604757524193
28x44_17	381.205626925941	1067.37575539263	165.085220416607	462.238617166501
28x46_17	342.684942768135	959.517839750777	93.6214184895739	262.139971770807
28x48_17	348.05575702752	974.556119677056	122.401838221491	342.725147020174
28x50_17	243.38972862469	681.491240149131	75.2353640251714	210.65901927048
28x52_17	168.92128344291	472.979593640149	48.5077313425392	135.82164775911
28x54_17	70.0377755214999	196.1057714602	75.003266595529	210.009146467481
28x56_17	37.900527700812	106.121477562274	174.79373558569	489.422459639931
29x25_17	479.40910504495	1342.34549412586	257.277457232459	720.376880250886
29x27_17	389.03112985981	1089.28716360747	138.350352366736	387.38098662686
29x29_17	327.649690981084	917.419134747036	65.0455225207699	182.127463058156
29x31_17	279.281649952159	781.988619866044	48.7754036374893	136.57113018497
29x33_17	191.892808619813	537.299864135476	76.940561474426	215.433572128393
29x35_17	166.881424969947	467.267989915852	64.2760453046076	179.972926852901
29x37_17	225.415727046717	631.164035730807	29.6015202312314	82.8842566474478
29x39_17	325.996349672815	912.789779083882	68.3668048105223	191.427053469462
29x41_17	440.01022715387	1232.02863603084	195.432852918848	547.211988172774
29x43_17	366.927404264113	1027.39673193952	202.127979260665	565.958341929863
29x45_17	301.968756662009	845.512518653626	79.4942136258983	222.583798152515
29x47_17	282.130909331112	789.966546127113	56.5954945203239	158.467384656907
29x49_17	316.094495364915	885.064587021761	57.7332659737865	161.653144726602
29x51_17	248.268886492045	695.152882177726	42.2946805165852	118.425105446439
29x53_17	153.41020174682	429.548564891096	0.538516480713383	1.50784614599747
29x55_17	75.2303130393595	210.644876510207	107.260430728205	300.329206038973
29x57_17	123.217693534655	345.009541897033	159.050306507092	445.340858219858
30x24_17	565.793363340363	1584.22141735302	311.52356251173	872.265975032845
30x26_17	475.247398730388	1330.69271644509	184.437767282084	516.425748389834
30x28_17	404.123607328253	1131.54610051911	56.6717742796182	158.680967982931
30x30_17	364.077258284557	1019.41632319676	54.1576402735571	151.64139276596
30x32_17	276.69264536666	774.739407026648	86.9552758606403	243.474772409793
30x34_17	225.354942257764	630.993838321739	11.0385687478046	30.907992493853
30x36_17	241.5384855463	676.307759529639	107.841735891073	301.956860495006
30x38_17	313.884373615509	878.876246123424	61.152268968535	171.226353111898
30x40_17	411.060640295322	1150.9697928269	148.234442691299	415.056439535638
30x42_17	370.78926629556	1038.20994562757	261.979922894866	733.543784105625
30x44_17	281.354740496761	787.793273390932	135.019591171059	378.054855278966
30x46_17	228.343009527333	639.360426676534	9.3343451832464	26.1361665130899
30x48_17	239.00679906647	669.219037386116	92.489188557366	258.969727960625
30x50_17	308.05694278818	862.559439806904	17.9744262773534	50.3283935765894
30x52_17	239.343978407646	670.16313954141	15.7206870078889	44.0179236220889
30x54_17	152.634989435581	427.377970419628	61.8258845468467	173.112476731171
30x56_17	139.625391673578	390.951096686018	74.900267022221	209.720747662219
30x58_17	210.40399235756	589.131178601167	182.563523191244	511.177864935484
31x25_17	561.72890258558	1572.84092723962	249.009558049485	697.226762538559
31x27_17	470.04076418966	1316.11413973105	121.534850968765	340.297582712543
31x29_17	368.614622607405	1032.12094330074	23.425200105869	65.5905602964331
31x31_17	290.542182823768	813.518111906551	127.018738775033	355.652468570091
31x33_17	254.412204895913	712.354173708556	69.9311804562171	195.807305277408
31x35_17	273.490511718414	765.773432811558	59.3081781881725	166.062898926883
31x37_17	322.315761327305	902.484131716454	128.099375486378	358.678251361858
31x39_17	399.305960386268	1118.05668908155	137.876937883027	386.055426072475
31x41_17	393.906854471967	1102.93919252151	231.292044826449	647.617725514057
31x43_17	285.198404623869	798.555532946832	208.238637144983	583.068184005953
31x45_17	196.962382195179	551.494670146502	94.2835086322098	263.993824170187
31x47_17	166.291912010175	465.617353628491	56.5685424949243	158.391918985788
31x49_17	220.44981288266	617.259476071449	75.9836824588012	212.754310884643
31x51_17	311.465198698025	872.102556354469	41.6145407279719	116.520714038321
31x53_17	235.887536762755	660.485102935714	70.0309217417566	196.086580876919
31x55_17	189.182293040337	529.710420512945	5.75673518584978	16.1188585203794
31x57_17	216.552834199879	606.34793575966	106.850970982954	299.182718752271
32x24_17	619.560876750622	1734.77045490174	322.917760428255	904.169729199114
32x26_17	499.37452878576	1398.24868060013	199.533255373634	558.693115046176
32x28_17	385.306644116086	1078.85860352504	95.522824497604	267.463908593291
32x30_17	283.20015889826	792.960444915128	107.16589942701	300.064518395629
32x32_17	210.327577839902	588.917217951725	154.489773124307	432.57136474806
32x34_17	202.072388019739	565.802686455269	81.4030097723666	227.928427362627
32x36_17	255.203546213606	714.569929398096	143.355676553111	401.39589434871
32x38_17	347.521740327134	973.060872915976	177.163088706423	496.056648377985
32x40_17	432.152287972654	1210.02640632343	221.459251330804	620.085903726251
32x42_17	310.807014077868	870.25963941803	194.12624758131	543.553493227667
32x44_17	199.008844024581	557.224763268826	175.764387746779	492.14028569098
32x46_17	116.05076475405	324.942141311341	112.513910251133	315.038948703173
32x48_17	137.521489229865	385.060169843622	74.1306953967112	207.565947110791
32x50_17	226.752662608402	634.907455303527	36.41661708616	101.966527841248
32x52_17	319.53279956837	894.691838791436	50.8626582081589	142.415442982845
32x54_17	257.905118212105	722.134330993895	58.3785063186785	163.4598176923
32x56_17	250.982967549593	702.752309138861	68.5058391671838	191.816349668115
32x58_17	298.845813087619	836.768276645334	179.562858074826	502.776002609512
33x25_17	539.89978699755	1511.71940359314	281.848505406717	789.175815138806
33x27_17	418.643834303098	1172.20273604867	181.117254837854	507.128313545991
33x29_17	300.75672893553	842.118841019484	137.862286358526	386.014401803872
33x31_17	196.517200265015	550.248160742042	193.819529459753	542.694682487308
33x33_17	139.235519893452	389.859455701666	155.133909897224	434.374947712227
33x35_17	172.302437591579	482.446825256421	152.14049428078	425.993383986184
33x37_17	264.641738960429	740.996869089202	231.307695505359	647.661547415006
33x39_17	378.624470947138	1060.14851865199	234.527375800779	656.676652242182
33x41_17	356.238150680131	997.466821904367	151.474156211546	424.127637392329
33x43_17	230.768563716984	646.151978407556	123.076114660806	344.613121050258
33x45_17	113.506475586197	317.818131641352	138.952222004544	389.066221612722
33x47_17	53.2436850715651	149.082318200382	95.5881268777664	267.646755257746
33x49_17	140.918770928504	394.57255859981	8.92748564826588	24.9969598151445
33x51_17	254.574173866871	712.807686827239	16.0252925090305	44.8708190252853
33x53_17	286.184031699883	801.315288759674	100.012499218848	280.034997812774
33x55_17	279.802090771316	783.445854159685	84.6132968273903	236.917231116693
33x57_17	322.232835074267	902.251938207949	152.935280429338	428.218785202145
33x59_17	382.096388362937	1069.86988741622	260.501151628933	729.403224561012
34x24_17	593.332183519485	1661.33011385456	366.607801335433	1026.50184373921
34x26_17	467.204987130916	1308.17396396657	266.052062574226	744.945775207834
34x28_17	342.472495245969	958.922986688712	199.419683080683	558.375112625913
34x30_17	220.844402238318	618.36432626729	204.554271527143	572.751960276
34x32_17	113.070110993135	316.596310780778	236.276215476717	661.573403334808
34x34_17	91.12063432615	255.13777611322	195.154221066315	546.431818985682
34x36_17	179.689203904965	503.129770933902	229.27365744891	641.966240856948
34x38_17	297.041630079018	831.71656422125	267.34346822019	748.561711016533
34x40_17	414.379632704118	1160.26297157153	151.182274093228	423.310367461038
34x42_17	288.311567579242	807.272389221878	81.148998761537	227.217196532304
34x44_17	160.212858410304	448.59600354885	64.227408479558	179.836743742762
34x46_17	33.5335652742143	93.8939827678	147.377406680943	412.65673870664
34x48_17	53.6247144514543	150.149200464072	54.0999999999999	151.48
34x50_17	176.815072886901	495.082204083323	25.1509443162681	70.4226440855507
34x52_17	260.784604606943	730.196892899442	60.0350730823242	168.098204630508
34x54_17	218.857259418097	612.80032637067	90.1471020055553	252.411885615555
34x56_17	242.221241843072	678.219477160602	92.1722843375382	258.082396145107
34x58_17	312.629509163802	875.362625658647	187.753055900563	525.708556521577
35x25_17	520.225768296804	1456.63215123105	314.184738649094	879.717268217464
35x27_17	396.683564065868	1110.71397938443	277.734855572721	777.657595603618
35x29_17	269.4116923966	754.352738710479	250.574260449871	701.60792925964
35x31_17	142.793452230836	399.821666246341	284.047478425703	795.332939591967
35x33_17	29.6696814947514	83.0751081853039	262.057035776565	733.759700174382
35x35_17	97.8096620994063	273.867053878338	258.78046680536	724.585307055008
35x37_17	222.371401038893	622.6399229089	312.426695402298	874.794747126434
35x39_17	349.706448324877	979.178055309656	190.176759884061	532.494927675372
35x41_17	353.188632319898	988.928170495713	68.1190868993409	190.733443318154
35x43_17	225.934171828876	632.615681120852	19.3196790863614	54.0951014418118
35x45_17	101.346386220723	283.769881418025	69.324526684284	194.108674715995
35x47_17	7.30068489937777	20.4419177182578	139.585457695277	390.839281546776
35x49_17	114.452653966608	320.467431106501	75.2423418030034	210.678557048409
35x51_17	209.443572353033	586.442002588491	55.0546092529955	154.152905908387
35x53_17	179.52542995353	502.671203869885	106.510938405405	298.230627535134
35x55_17	167.044724550044	467.725228740123	21.7793480159532	60.982174444669
35x57_17	226.698213490976	634.754997774732	107.858611153677	302.004111230295
35x59_17	324.740650365796	909.273821024228	234.263718915243	655.93841296268
36x24_17	586.506683678882	1642.21871430087	301.902119899811	845.325935719471
36x26_17	458.806811196172	1284.65907134928	239.481293632718	670.54762217161
36x28_17	330.806045893965	926.256928503101	213.017933517345	596.450213848566
36x30_17	203.037459597977	568.504886874334	235.777458634196	660.176884175748
36x32_17	74.3920694698028	208.297794515448	315.880642015303	884.465797642848
36x34_17	34.0072051189156	95.2201743329637	309.725830372606	867.232325043296
36x36_17	158.269422188874	443.154382128847	333.323281515108	933.305188242304
36x38_17	284.855559889569	797.595567690794	253.292498901961	709.218996925491
36x40_17	412.951389391052	1156.26389029495	126.085883428717	353.040473600407
36x42_17	302.041669310709	845.716674069986	7.94795571200514	22.2542759936144
36x44_17	184.352624065946	516.187347384649	23.5518576762005	65.9452014933615
36x46_17	89.9895549494496	251.970753858459	136.42111273553	381.979115659483
36x48_17	90.4900547021609	253.37215316605	102.038473136361	285.707724781812
36x50_17	175.168775756411	490.472572117952	0.31622776601655	0.885437744846341
36x52_17	149.365893027826	418.224500477913	90.0587030774928	252.16436861698
36x54_17	106.571478360769	298.400139410154	42.9776686198774	120.337472135657
36x56_17	142.382477854545	398.670937992726	47.4823124963396	132.950474989751
36x58_17	240.811233126696	674.27145275475	172.57940201542	483.222325643177
