dist_comp_ann_central_px	dist_comp_ann_central_um	dist_comp_ann_portal_px	dist_comp_ann_portal_um
30x24_26	163.804625087327	458.652950244517	202.496012800253	566.988835840708
30x26_26	142.3172371851	398.48826411828	154.805284147538	433.454795613106
30x28_26	210.298246307476	588.835089660934	173.202287513763	484.966405038535
30x30_26	275.865671659234	772.423880645854	257.59283530409	721.259938851451
30x32_26	157.533513894663	441.093838905057	365.897865530806	1024.51402348626
30x34_26	61.0392037955937	170.909770627662	485.403156561636	1359.12883837258
30x36_26	50.3259018796484	140.912525263016	608.46966760883	1703.71506930472
30x38_26	89.4364578905042	250.422082093412	730.698214039148	2045.95499930961
30x40_26	163.714406207884	458.400337382075	854.45744586843	2392.4808484316
30x42_26	270.206597254767	756.578472313348	975.528987370442	2731.48116463724
30x44_26	388.738588771426	1088.46804855999	1097.10324509592	3071.88908626858
30x46_26	512.343496103932	1434.56178909101	1220.37021350081	3417.03659780225
31x13_26	725.718568316947	2032.01199128745	845.581173158438	2367.62728484363
31x15_26	600.602405922587	1681.68673658324	723.877068292676	2026.85579121949
31x17_26	477.248114925559	1336.29472179157	605.885338327311	1696.47894731647
31x19_26	356.638584564262	998.588036779932	489.089644134897	1369.45100357771
31x21_26	242.444517364282	678.844648619991	380.726652599999	1066.03462728
31x23_26	142.390141512676	398.692396235493	285.540736848528	799.514063175877
31x25_26	85.5945909505968	239.664854661671	225.493667316845	631.382268487167
31x27_26	121.624421889685	340.548381291117	212.914302009048	596.160045625334
31x29_26	230.938351947008	646.627385451621	253.869656319932	710.835037695808
31x31_26	238.668973266321	668.273125145699	342.14394456135	958.00304477178
31x33_26	142.885590596113	400.079653669117	449.947165787273	1259.85206420436
31x35_26	95.3839504319255	267.075061209391	564.619073358313	1580.93340540328
31x37_26	25.5228289968019	71.4639211910452	685.271898446157	1918.76131564924
31x39_26	77.8152812755953	217.882787571667	807.104564477243	2259.89278053628
31x41_26	190.099305627348	532.278055756575	931.642434628222	2608.59881695902
31x43_26	313.262535263954	877.135098739072	1053.48327751322	2949.75317703702
31x45_26	438.146733412449	1226.81085355486	1174.45398377288	3288.47115456408
31x47_26	561.186874401033	1571.32324832289	1292.99849497206	3620.39578592176
32x12_26	781.12075199677	2187.13810559096	923.505272968162	2585.81476431085
32x14_26	653.063175504484	1828.57689141255	802.470081186832	2246.91622732313
32x16_26	527.042756899286	1475.719719318	685.871115881111	1920.43912446711
32x18_26	402.192528026069	1126.13907847299	572.240255137648	1602.27271438541
32x20_26	278.500933571146	779.802613999209	465.243559869452	1302.68196763446
32x22_26	157.768849903902	441.752779730926	370.340667494133	1036.95386898357
32x24_26	59.0673717038431	165.388640770761	301.854657741106	845.193041675097
32x26_26	38.1637000302643	106.85836008474	267.551243689877	749.143482331656
32x28_26	150.992407756152	422.778741717225	280.521847990491	785.461174373376
32x30_26	277.1913627803	776.13581578484	338.208650983384	946.984222753474
32x32_26	185.280857079192	518.786399821737	428.657294350627	1200.24042418176
32x34_26	84.9266271554447	237.794556035245	533.544798493998	1493.92543578319
32x36_26	28.2831186399235	79.1927321917857	646.458950591606	1810.0850616565
32x38_26	0.463896540189757	1.29891031253132	763.564205027973	2137.97977407832
32x40_26	113.434421583574	317.616380434008	884.178606391266	2475.70009789554
32x42_26	242.339282824721	678.549991909218	1007.48223210139	2820.95024988389
32x44_26	369.801008651951	1035.44282422546	1131.22067962003	3167.41790293608
32x46_26	494.483256743846	1384.55311888277	1249.7510516899	3499.30294473171
33x13_26	713.364669716688	1997.42107520673	884.181198623902	2475.70735614693
33x15_26	586.225579107565	1641.43162150118	769.216399721171	2153.80591921928
33x17_26	457.965410047527	1282.30314813308	656.733459479567	1838.85368654279
33x19_26	331.646547396471	928.61033271012	551.106516383176	1543.09824587289
33x21_26	205.67719173501	575.896136858027	457.767874801192	1281.75004944334
33x23_26	78.0703503258439	218.596980912363	380.186769364743	1064.52295422128
33x25_26	0.424264068711961	1.18793939239349	335.640670956307	939.79387867766
33x27_26	76.2870473933812	213.603732701467	326.626933365881	914.555413424468
33x29_26	198.76280738609	556.535860681053	354.842632162484	993.559370054955
33x31_26	230.267150935603	644.748022619689	422.72601150154	1183.63283220431
33x33_26	104.662415412601	293.054763155283	513.614506415074	1438.12061796221
33x35_26	3.50222786237529	9.8062380146508	618.784409629073	1732.5963469614
33x37_26	33.2222816796198	93.0223887029355	728.012444948574	2038.43484585601
33x39_26	69.4137392740082	194.358469967223	845.195378122715	2366.5470587436
33x41_26	182.790517259512	511.813448326635	962.465673777512	2694.90388657703
33x43_26	308.899974749109	864.919929297505	1084.33688233869	3036.14327054835
33x45_26	436.119956434007	1221.13587801522	1207.27341410304	3380.3655594885
34x12_26	757.543770352578	2121.12255698722	967.752201754147	2709.70616491161
34x14_26	640.399931605243	1793.11980849468	853.908562083787	2390.9439738346
34x16_26	524.359330993547	1468.20612678193	744.036388895059	2083.30188890617
34x18_26	397.843653713365	1113.96223039742	639.553760680054	1790.75052990415
34x20_26	270.884944579798	758.477844823433	543.452383562718	1521.66667397561
34x22_26	143.849490788115	402.778574206722	462.769095770234	1295.75346815666
34x24_26	23.0920419192415	64.6577173738761	407.605155021376	1141.29443405985
34x26_26	1.71417618697731	4.79969332353647	381.554581154519	1068.35282723265
34x28_26	121.71392853737	340.798999904636	389.108520081481	1089.50385622815
34x30_26	240.816439638161	674.28603098685	433.467966059777	1213.71030496738
34x32_26	169.190190022944	473.732532064244	505.722691205368	1416.02353537503
34x34_26	45.3492447566659	126.977885318664	596.915231837822	1671.3626491459
34x36_26	19.6778149193451	55.0978817741663	698.896742301751	1956.9108784449
34x38_26	64.8353021123526	181.538845914587	808.87799846454	2264.85839570071
34x40_26	146.974229033528	411.527841293879	922.978365943645	2584.3394246422
34x42_26	260.342971481851	728.960320149184	1040.72771789743	2914.03761011281
34x44_26	379.057615673396	1061.36132388551	1158.67225564436	3244.28231580422
34x46_26	500.823642413176	1402.30619875689	1277.26354398769	3576.33792316554
35x11_26	790.70737064985	2213.98063781958	1050.16632301745	2940.46570444887
35x13_26	676.491617982071	1894.1765303498	937.520767343316	2625.05814856129
35x15_26	560.981668862718	1570.74867281561	828.807307400219	2320.66046072061
35x17_26	443.214478554119	1241.00053995153	725.325826094728	2030.91231306524
35x19_26	330.595398032096	925.667114489869	628.893979300168	1760.90314204047
35x21_26	221.180491002258	619.305374806323	547.372313512476	1532.64247783493
35x23_26	109.870866020069	307.638424856194	484.891747919059	1357.69689417337
35x25_26	24.1085627941609	67.5039758236506	446.78892421366	1251.00898779825
35x27_26	39.6547601177967	111.033328329831	439.425192723403	1230.39053962553
35x29_26	169.448264670961	474.455141078691	460.757283610363	1290.12039410902
35x31_26	245.064125485555	686.179551359554	513.982475965864	1439.15093270442
35x33_26	129.835169349449	363.538474178457	590.896650185123	1654.51062051835
35x35_26	63.6590700528998	178.24539614812	682.832393197628	1911.93070095336
35x37_26	105.633028925616	295.772480991725	784.538856144169	2196.70879720367
35x39_26	140.05183183379	392.145129134611	891.39001318166	2495.89203690865
35x41_26	229.260223327118	641.928625315932	1003.51104129451	2809.83091562464
35x43_26	341.694422547399	956.744383132716	1120.38070244002	3137.06596683207
35x45_26	453.983883414378	1271.15487356026	1234.54250894815	3456.71902505483
36x12_26	710.986078626016	1990.76102015285	1021.48969843068	2860.1711556059
36x14_26	592.748387091858	1659.6954838572	912.492504297981	2554.97901203435
36x16_26	478.996666794248	1341.19066702389	811.174387416171	2271.28828476528
36x18_26	361.795806498638	1013.02825819619	714.998101815662	2001.99468508385
36x20_26	246.655008463238	690.634023697066	631.604601946503	1768.49288545021
36x22_26	150.127798891478	420.357836896137	562.925888550172	1576.19248794048
36x24_26	107.62695758963	301.355481250964	518.370834441908	1451.43833643734
36x26_26	6.1587661101884	17.2445451085275	496.61487130371	1390.52163965039
36x28_26	105.231791774159	294.649016967646	502.506845724514	1407.01916802864
36x30_26	231.939226522811	649.429834263872	536.023959166006	1500.86708566482
36x32_26	215.129246733214	602.361890852999	596.832332234104	1671.13053025549
36x34_26	137.97212617047	386.321953277315	677.528204283777	1897.07897199458
36x36_26	121.364826865118	339.821515222331	769.50975380433	2154.62731065212
36x38_26	178.502187101447	499.806123884053	867.932157947844	2430.21004225396
36x40_26	222.37404344932	622.647321658097	974.479294392652	2728.54202429943
36x42_26	315.796342600734	884.229759282055	1087.56627844008	3045.18557963222
36x44_26	423.601692159038	1186.08473804531	1200.01529723583	3360.04283226033
37x13_26	631.78539710886	1768.99911190481	998.602898053075	2796.08811454861
37x15_26	512.306861168187	1434.45921127092	896.492810902575	2510.17987052721
37x17_26	396.786923171619	1111.00338488053	802.368208742096	2246.63098447787
37x19_26	282.197080778664	790.15182618026	715.09403046033	2002.26328528893
37x21_26	164.208069229255	459.782593841915	644.173990471519	1803.68717332025
37x23_26	68.6450406074612	192.206113700891	590.967394701264	1654.70870516354
37x25_26	88.7777449589704	248.577685885117	559.87274268355	1567.64367951394
37x27_26	78.3190219550784	219.293261474219	552.976987947962	1548.33556625429
37x29_26	182.966569624071	512.306394947398	571.589123059563	1600.44954456678
37x31_26	301.430314334839	844.00488013755	615.4563139655	1723.2776791034
37x33_26	216.451831131086	606.065127167039	681.066366222852	1906.98582542399
37x35_26	142.992689323615	400.379530106122	761.762449323935	2132.93485810702
37x37_26	130.789377244484	366.210256284555	853.563694869926	2389.97834563579
37x39_26	214.764289396538	601.340010310307	952.747154285963	2667.6920320007
37x41_26	307.004958917605	859.613884969293	1059.17481314465	2965.68947680502
37x43_26	400.430097270423	1121.20427235718	1170.22068978462	3276.61793139695
37x45_26	508.267256470452	1423.14831811727	1283.71330288348	3594.39724807373
38x14_26	552.002840572401	1545.60795360272	981.076050059321	2747.0129401661
38x16_26	431.686069731234	1208.72099524746	887.65990266543	2485.4477274632
38x18_26	312.511245877648	875.031488457415	800.855092260766	2242.39425833014
38x20_26	201.059628966135	562.966961105179	726.561913672882	2034.37335828407
38x22_26	82.3681224746562	230.630742929037	667.801787658584	1869.84500544403
38x24_26	35.512392203286	99.4346981692008	628.385972154058	1759.48072203136
38x26_26	119.576641531698	334.814596288753	610.971564968453	1710.72038191167
38x28_26	164.43750058913	460.425001649563	616.487965494867	1726.16630338563
38x30_26	265.576471849447	743.614121178451	644.257450403175	1803.92086112889
38x32_26	270.268098746412	756.750676489952	696.407298353485	1949.94043538976
38x34_26	152.13613114576	425.981167208129	765.35651979976	2142.99825543933
38x36_26	65.1185380671279	182.331906587958	847.669525227845	2373.47467063797
38x38_26	129.152276015563	361.626372843575	938.582543200117	2628.03112096033
38x40_26	247.031011818355	691.686833091393	1038.05109739357	2906.543072702
38x42_26	370.231306077701	1036.64765701756	1145.09913107993	3206.27756702379
38x44_26	485.888364133162	1360.48741957285	1253.82624888778	3510.71349688578
39x15_26	477.328688850775	1336.52032878217	974.137381071069	2727.58466699899
39x17_26	353.371648551493	989.440615944181	885.925076967573	2480.5902155092
39x19_26	231.556025186131	648.356870521166	807.84411417055	2261.96351967754
39x21_26	117.189646300345	328.131009640965	746.682538432499	2090.711107611
39x23_26	5.38906299833266	15.0893763953314	701.408356095079	1963.94339706622
39x25_26	96.7447218198493	270.885221095578	673.568512625108	1885.9918353503
39x27_26	185.276840430746	518.775153206088	669.606890346866	1874.89929297123
39x29_26	249.778918245716	699.380971088005	683.594666450814	1914.06506606228
39x31_26	313.290133901468	877.212374924111	720.455292159063	2017.27481804538
39x33_26	191.620162822183	536.536455902112	778.040645981944	2178.51380874944
39x35_26	71.3094271467661	199.666396010945	849.72028009222	2379.21678425822
39x37_26	46.8703403017306	131.236952844846	932.61697861448	2611.32754012054
39x39_26	169.855020532218	475.59405749021	1024.00781637642	2867.22188585397
39x41_26	299.157730971473	837.641646720124	1125.33784615999	3150.94596924796
39x43_26	430.836674390656	1206.34268829384	1231.25240304334	3447.50672852135
40x16_26	404.054491374616	1131.35257584893	972.071742208362	2721.80087818341
40x18_26	278.870724171613	780.838027680517	893.646328700566	2502.20972036158
40x20_26	154.017221115043	431.248219122119	824.940473246403	2309.83332508993
40x22_26	35.1033958471255	98.2895083719513	775.242780295309	2170.67978482686
40x24_26	40.041278700861	112.115580362411	740.107765126134	2072.30174235318
40x26_26	166.786504250194	467.002211900543	726.417633321219	2033.96937329941
40x28_26	259.542799553369	726.719838749432	729.97730430473	2043.93645205324
40x30_26	335.15447244517	938.432522846475	754.24179173525	2111.8770168587
40x32_26	241.168310521926	675.271269461391	798.547728066394	2235.9336385859
40x34_26	114.603249517629	320.889098649362	860.621534008998	2409.74029522519
40x36_26	0.440454310911144	1.2332720705512	933.431322594223	2613.60770326382
40x38_26	104.052434858585	291.346817604037	1017.91429364166	2850.16002219665
40x40_26	228.005643789798	638.415802611433	1109.76917131447	3107.35367968051
40x42_26	357.511694354185	1001.03274419172	1208.24203353467	3383.07769389708
41x19_26	204.869982183823	573.635950114704	908.178060514567	2542.89856944079
41x21_26	82.2235027227616	230.225807623732	851.248344726732	2383.49536523485
41x23_26	7.60804836998312	21.3025354359527	813.063959599735	2276.57908687926
41x25_26	119.480135587469	334.544379644914	788.024278052396	2206.46797854671
41x27_26	239.828780591488	671.520585656166	784.027297994145	2195.27643438361
41x29_26	296.720445537546	830.817247505129	796.555674639256	2230.35588898992
41x31_26	305.341967636288	854.957509381607	829.57268349434	2322.80351378415
41x33_26	178.54510914612	499.926305609137	879.089003457557	2461.44920968116
41x35_26	55.884928200723	156.477798962024	943.757238488797	2642.52026776863
41x37_26	37.3598394000833	104.607550320233	1019.26742202427	2853.94878166795
41x39_26	160.983318390447	450.753291493251	1099.69247919589	3079.13894174849
41x41_26	286.346347628183	801.769773358911	1192.67596219594	3339.49269414862
42x20_26	126.875064532003	355.250180689609	930.187466051871	2604.52490494524
42x22_26	0.9551963149004	2.67454968172112	883.207921386579	2472.98217988242
42x24_26	94.4133210940066	264.357299063219	854.830530105237	2393.52548429466
42x26_26	203.335397803727	569.339113850437	841.82283409278	2357.10393545978
42x28_26	247.82942601717	693.922392848076	845.800156301712	2368.24043764479
42x30_26	245.574494603979	687.608584891142	867.045461553199	2427.72729234896
42x32_26	253.709538646067	710.386708208986	906.12213856632	2537.14198798569
42x34_26	137.725445724456	385.631248028476	961.022818875806	2690.86389285226
42x36_26	59.0355553882573	165.299555087121	1026.19432701609	2873.34411564504
42x38_26	120.139152652248	336.389627426293	1103.51183772536	3089.83314563101
42x40_26	238.437648872824	667.625416843907	1191.88517584539	3337.2784923671
43x23_26	49.7504371840092	139.301224115226	923.385155826105	2585.47843631309
43x25_26	170.169295702838	476.474027967948	903.359103125662	2529.40548875185
43x27_26	220.782963110834	618.192296710336	899.858275952385	2519.60317266668
43x29_26	181.248137093875	507.494783862849	910.591899370953	2549.65731823867
43x31_26	216.594353573679	606.464190006302	939.455179345987	2630.47450216876
43x33_26	223.429220112321	625.601816314499	983.977955240868	2755.13827467443
43x35_26	137.904095660716	386.131467850006	1042.23472385063	2918.25722678177
43x37_26	128.423106955096	359.584699474268	1111.9079163312	3113.34216572737
43x39_26	199.617791792215	558.929817018202	1180.644545492	3305.80472737759
44x24_26	134.930459126174	377.805285553287	967.725719819413	2709.63201549436
44x26_26	218.296976616718	611.23153452681	955.522815007575	2675.46388202121
44x28_26	139.378783177354	390.260592896591	961.192012659282	2691.33763544599
44x30_26	134.449171064756	376.457678981316	979.716172980726	2743.20528434603
44x32_26	221.156973211337	619.239524991744	1013.29524167441	2837.22667668835
44x34_26	202.024602462175	565.66888689409	1062.27767556322	2974.37749157702
44x36_26	146.049056142105	408.937357197895	1124.24826742139	3147.8951487799
44x38_26	183.129243978126	512.761883138753	1195.16188024886	3346.45326469682
45x25_26	220.399935571679	617.1198196007	1015.66638794439	2843.86588624429
45x27_26	132.820149073851	371.896417406782	1013.52899909179	2837.881197457
45x29_26	66.5262324200007	186.273450776002	1024.17804096749	2867.69851470897
45x31_26	136.111726166411	381.112833265951	1049.40539449728	2938.33510459239
45x33_26	219.440893180829	614.434500906322	1089.00508061257	3049.21422571521
45x35_26	116.147068839467	325.211792750508	1143.00900328913	3200.42520920955
45x37_26	100.127191112105	280.356135113894	1205.7652235821	3376.14262602989
46x26_26	149.748307502956	419.295261008278	1068.85089493343	2992.78250581361
46x28_26	46.5007956921166	130.202227937926	1072.85246143167	3003.98689200869
46x30_26	56.8275144626265	159.117040495354	1089.77924663668	3051.38189058269
46x32_26	179.880645985053	503.665808758149	1123.28851449661	3145.20784059051
46x34_26	135.260297205056	378.728832174156	1166.81939819322	3267.09431494103
46x36_26	33.2522781174459	93.1063787288485	1224.06618856988	3427.38532799567
46x38_26	103.402152782232	289.52602779025	1282.54043413843	3591.11321558761
47x27_26	66.9834516877116	187.553664725592	1128.41500468578	3159.56201312017
47x29_26	0.430813184570791	1.20627691679821	1134.87755533361	3177.65715493412
47x31_26	110.760521847813	310.129461173877	1159.60569729542	3246.89595242718
47x33_26	188.780343256389	528.584961117888	1196.29286464477	3349.62002100537
47x35_26	59.9850714761594	167.958200133246	1246.59794994216	3490.47425983805
47x37_26	20.5912602819741	57.6555287895274	1303.2501678496	3649.10046997887
48x28_26	19.8898164898521	55.691486171586	1189.04395410767	3329.32307150147
48x30_26	70.8946965576412	198.505150361395	1202.26220850528	3366.33418381479
48x32_26	183.452167062698	513.666067775553	1233.51469289993	3453.84114011979
48x34_26	137.312598111025	384.475274710871	1274.42439932701	3568.38831811562
48x36_26	36.6692514240472	102.673903987332	1326.70385316392	3714.77078885898
48x38_26	101.075538089095	283.011506649465	1386.59993667965	3882.47982270301
49x29_26	75.3501081618337	210.980302853134	1250.83076345283	3502.32613766794
49x31_26	156.794550925726	439.024742592033	1270.89268280213	3558.49951184597
49x33_26	219.595646587085	614.867810443837	1306.62858073746	3658.5600260649
49x35_26	121.164707732904	339.261181652131	1352.51003929731	3787.02811003246
49x37_26	99.425270429605	278.390757202894	1403.30141608993	3929.2439650518
50x30_26	158.304880531208	443.253665487382	1317.38516584938	3688.67846437827
50x32_26	243.861370454609	682.811837272905	1343.36635658334	3761.42579843336
50x34_26	204.587172618422	572.844083331581	1379.43274979246	3862.4116994189
50x36_26	146.85216511853	411.186062331883	1426.37220892725	3993.8421849963
51x33_26	291.147116764017	815.211926939247	1414.61780124527	3960.92984348675
51x35_26	217.993626512336	610.382154234542	1454.92467887516	4073.78910085046
52x34_26	298.690696205958	836.333949376683	1489.94170758456	4171.83678123677
12x28_27	330.551235362992	925.543459016377	1028.63293705772	2880.17222376163
12x30_27	386.923690667811	1083.38633386987	983.084585577457	2752.63683961688
13x27_27	258.339873035503	723.351644499409	1004.56767318086	2812.7894849064
13x29_27	305.483708894599	855.354384904877	952.092189023731	2665.85812926645
13x31_27	386.904803278533	1083.33344917989	911.989850162818	2553.57158045589
14x26_27	199.134685075202	557.577118210566	991.591419285181	2776.45597399851
14x28_27	224.25027536215	627.900771014019	928.961025016658	2601.09087004664
14x30_27	299.540809239743	838.71426587128	878.832120714759	2460.72993800132
14x32_27	400.630994806942	1121.76678545944	838.509984436679	2347.8279564227
14x34_27	513.68000155739	1438.30400436069	803.322067417546	2249.30178876913
15x25_27	158.653918955694	444.230973075944	982.024249191434	2749.66789773602
15x27_27	147.297733859011	412.43365480523	909.328423838164	2546.11958674686
15x29_27	213.320723794009	597.298026623227	849.520365382726	2378.65702307163
15x31_27	316.834758194236	887.137322943861	804.94160285079	2253.83648798221
15x33_27	432.414708815507	1210.76118468342	763.357845574407	2137.40196760834
15x35_27	536.499135134438	1502.19757837643	735.956250058385	2060.67750016348
16x26_27	84.7277852891246	237.237798809549	898.153927564758	2514.83099718132
16x28_27	127.158453906927	356.043670939395	827.921658371129	2318.18064343916
16x30_27	233.29717100728	653.232078820384	772.002130826075	2161.60596631301
16x32_27	353.753259207601	990.509125781283	732.076941584694	2049.81543643714
16x34_27	473.867939409283	1326.83023034599	691.251722601832	1935.50482328513
16x36_27	494.321771319047	1384.10095969333	673.013828684077	1884.43872031541
16x38_27	544.833879269636	1525.53486195498	677.550437974915	1897.14122632976
17x25_27	51.7800347624447	144.984097334845	895.25413821998	2506.71158701594
17x27_27	41.0496138836895	114.938918874331	814.211809543438	2279.79306672163
17x29_27	154.582396151697	432.830709224751	747.004710293047	2091.61318882053
17x31_27	280.025673108735	784.071884704458	695.73657198684	1948.06240156315
17x33_27	406.643526445461	1138.60187404729	655.360051879881	1835.00814526367
17x35_27	423.198688561295	1184.95632797163	622.135909588893	1741.9805468489
17x37_27	465.300015044057	1302.84004212336	616.283428302271	1725.59359924636
17x39_27	532.966291241763	1492.30561547694	632.564611403452	1771.18091192966
18x24_27	34.5370525667722	96.7037471869621	897.973634356822	2514.3261761991
18x26_27	0.483321838944058	1.35330114904336	807.820792998051	2261.89822039454
18x28_27	93.4900914535867	261.772256070043	730.982131929365	2046.74996940222
18x30_27	220.652788788177	617.827808606896	668.511999293955	1871.83359802307
18x32_27	348.38393189124	975.475009295471	622.348587208166	1742.57604418286
18x34_27	364.354840780248	1020.19355418469	583.270306118869	1633.15685713283
18x36_27	391.643393918498	1096.6015029718	562.079343153616	1573.82216083012
18x38_27	455.793730540471	1276.22244551332	568.649175502787	1592.2176914078
18x40_27	536.94952686449	1503.45867522057	602.193784757033	1686.14259731969
18x42_27	524.692435623004	1469.13881974441	658.74956698278	1844.49878755178
19x23_27	61.6704337588117	172.677214524673	909.028735739415	2545.28046007036
19x25_27	0.288444102037235	0.807643485704258	811.664045772633	2272.65932816337
19x27_27	66.7050372910476	186.774104414933	722.829331170228	2023.92212727664
19x29_27	171.647174168409	480.612087671545	648.317138752324	1815.28798850651
19x31_27	293.050955296174	820.542674829287	589.837827203376	1651.54591616945
19x33_27	307.445397428551	860.847112799944	548.436534523367	1535.62229666543
19x35_27	316.326123486506	885.713145762216	511.84237456467	1433.15864878108
19x37_27	371.709703935746	1040.78717102009	505.280104496506	1414.78429259022
19x39_27	451.759288117024	1264.92600672767	527.701254878174	1477.56351365889
19x41_27	486.160795210802	1361.25022659025	577.439900595724	1616.83172166803
19x43_27	460.233428164448	1288.65359886045	647.888361062305	1814.08741097445
19x45_27	465.48015854599	1303.34444392877	732.474257568142	2050.9279211908
19x47_27	506.47438355755	1418.12827396114	828.230125750084	2319.04435210024
19x49_27	572.840638223232	1603.95378702505	933.760781356767	2614.53018779895
20x24_27	0.524976189936431	1.46993333182201	824.677243289761	2309.09628121133
20x26_27	68.7401047424283	192.472293278799	726.54971061862	2034.33918973213
20x28_27	150.464753347752	421.301309373707	639.242177895045	1789.87809810613
20x30_27	230.40751376637	645.141038545836	566.60577335569	1586.49616539593
20x32_27	268.183414848868	750.91356157683	514.6546259386	1441.03295262808
20x34_27	249.837006866477	699.543619226135	473.424598009018	1325.58887442525
20x36_27	288.129546558488	806.762730363767	447.119486938335	1251.93456342734
20x38_27	365.45856892403	1023.28399298728	455.740590248444	1276.07365269564
20x40_27	459.645465549264	1287.00730353794	497.106582133047	1391.89842997253
20x42_27	412.2813369533	1154.38774346924	562.86497563803	1576.02193178648
20x44_27	401.335119818837	1123.73833549274	647.625137251481	1813.35038430415
20x46_27	428.816789316836	1200.68701008714	742.754736639222	2079.71326258982
20x48_27	490.540000407714	1373.5120011416	850.020642102296	2380.05779788643
20x50_27	569.549471073409	1594.73851900555	958.616190140768	2684.12533239415
21x23_27	70.6625133999632	197.855037519897	845.601319062358	2367.6836933746
21x25_27	73.8511475875629	206.783213245176	739.009087900819	2069.22544612229
21x27_27	154.702078848346	433.16582077537	640.186639348245	1792.52259017509
21x31_27	213.892351429405	598.898584002334	485.584985352719	1359.63795898761
21x33_27	194.574697224485	544.809152228557	440.509106375793	1233.42549785222
21x35_27	208.00895461494	582.425072921831	399.182370853223	1117.71063838902
21x37_27	280.346123212004	784.969144993611	390.638386234635	1093.78748145698
21x39_27	377.184265313388	1056.11594287749	418.816343998178	1172.6857631949
21x41_27	379.251060908206	1061.90297054298	478.584169399699	1340.03567431916
21x43_27	344.661281260312	965.051587528874	561.626636476583	1572.55458213443
21x45_27	352.557440993662	987.160834782255	656.322534429529	1837.70309640268
21x47_27	405.333721271744	1134.93441956088	763.124646175184	2136.74900929052
21x49_27	484.110484083953	1355.50935543507	875.145108424883	2450.40630358967
21x51_27	576.553969720095	1614.35111521626	989.061211452557	2769.37139206716
22x22_27	119.986000850099	335.960802380278	871.406656160027	2439.93863724808
22x24_27	110.040801523799	308.114244266637	757.346484774307	2120.57015736806
22x26_27	142.694191893013	399.543737300436	649.688411779062	1819.12755298137
22x28_27	98.9798060212281	277.143456859439	551.256638962289	1543.51858909441
22x30_27	128.579446257946	360.022449522249	464.851625790424	1301.58455221319
22x32_27	159.130016024633	445.564044868973	401.291168604543	1123.61527209272
22x34_27	132.022660176198	369.663448493355	361.072212722053	1011.00219562175
22x36_27	194.058723071137	543.364424599182	329.819690133867	923.495132374828
22x38_27	293.739357254012	822.470200311233	342.353691377791	958.590335857815
22x40_27	357.59296301801	1001.26029645043	395.211952248411	1106.59346629555
22x42_27	297.61361931202	833.318134073656	476.222328749923	1333.42252049979
22x44_27	283.936224529383	795.021428682271	572.474994737762	1602.92998526573
22x46_27	322.627734083727	903.357655434436	679.592565291882	1902.85918281727
22x48_27	397.982853902024	1114.35199092567	793.392735031018	2221.49965808685
22x50_27	491.329983208841	1375.72395298476	909.022393783564	2545.26270259398
22x52_27	596.334991091417	1669.73797505597	1027.48406391535	2876.95537896298
23x21_27	50.8408064452171	142.354258046608	867.09652726787	2427.87027635004
23x23_27	94.3525473953936	264.187132707102	789.494270530192	2210.58395748454
23x25_27	142.421672508084	398.780683022635	673.93899783289	1887.02919393209
23x27_27	61.8803135092251	173.26487782583	564.830251668587	1581.52470467204
23x29_27	43.3190627784121	121.293375779554	466.108722510103	1305.10442302829
23x31_27	150.322683584348	420.903514036174	380.914884455832	1066.56167647633
23x33_27	78.4526812798641	219.667507583619	325.056953778872	910.159470580842
23x35_27	109.617321623911	306.92850054695	285.035361315048	798.099011682134
23x37_27	209.564462636202	586.780495381365	273.771408295315	766.559943226882
23x39_27	328.805745083629	920.65608623416	312.918292849747	876.171219979292
23x41_27	273.49122764725	765.7754374123	389.941292504397	1091.83561901231
23x43_27	227.183678991252	636.114301175505	486.882474525424	1363.27092867119
23x45_27	242.770373810315	679.757046668882	595.049152927723	1666.13762819762
23x47_27	311.038884385859	870.908876280406	709.785170033863	1987.39847609482
23x49_27	406.28050408554	1137.58541143951	828.536256297816	2319.90151763388
23x51_27	512.650797717121	1435.42223360794	948.178780821423	2654.90058629998
23x53_27	594.824231180943	1665.50784730664	1069.07333050638	2993.40532541786
24x20_27	47.4010801564689	132.723024438113	819.581833864075	2294.82913481941
24x22_27	13.5418167171174	37.9170868079287	804.119805004205	2251.53545401177
24x24_27	73.548582583215	205.936031233002	707.320743368947	1980.49808143305
24x26_27	75.189669503197	210.531074608952	591.045113675767	1654.92631829215
24x28_27	0.576888204074344	1.61528697140816	480.664969391363	1345.86191429582
24x30_27	75.5600423504381	211.568118581227	379.402741160366	1062.32767524903
24x32_27	80.5379438525717	225.506242787201	298.453213083726	835.668996634433
24x34_27	26.3603717727955	73.8090409638273	254.112158701625	711.514044364551
24x36_27	127.839288170734	357.950006878055	215.077017833147	602.215649932812
24x38_27	253.069882048418	708.59566973557	232.930301163245	652.204843257087
24x40_27	273.040938322443	764.514627302839	304.405312043007	852.334873720418
24x42_27	190.019301124912	532.054043149754	401.35846172717	1123.80369283608
24x44_27	169.845409711302	475.567147191646	512.087046506744	1433.84373021888
24x46_27	225.87754912784	632.457137557953	628.515224318393	1759.8426280915
24x48_27	321.006869085383	898.819233439071	748.934796894897	2097.01743130571
24x50_27	428.033109467013	1198.49270650764	868.873582749528	2432.84603169868
24x52_27	514.689239444541	1441.12987044471	992.782782485675	2779.79179095989
