dist_roi_px	dist_roi_um
57x31_29	1909.062275045	6586.26484890526
57x33_29	1825.61271906174	6298.363880763
57x35_29	1746.88882588446	6026.7664493014
57x37_29	1677.37313976348	5786.93733218401
57x39_29	1612.87857571486	5564.43108621627
57x41_29	1557.62652776588	5373.8115207923
57x43_29	1509.44008824464	5207.56830444402
57x45_29	1471.44150410405	5076.47318915899
58x24_29	2261.98256845626	7803.83986117411
58x26_29	2166.45688856252	7474.2762655407
58x28_29	2075.92449043793	7161.93949201088
58x30_29	1988.69368430636	6860.99321085694
58x32_29	1907.800348569	6581.91120256305
58x34_29	1829.74025752291	6312.60388845404
58x36_29	1759.62965705855	6070.72231685201
58x38_29	1692.0676611767	5837.63343105963
58x40_29	1634.3671864058	5638.5667931
58x42_29	1581.94963257368	5457.72623237919
58x44_29	1543.28817788513	5324.3442137037
59x25_29	2252.56043204172	7771.33349054395
59x29_29	2070.77142147558	7144.16140409076
59x31_29	1993.18137659371	6876.4757492483
59x33_29	1909.78209489983	6588.74822740443
59x35_29	1837.88172089501	6340.69193708778
59x37_29	1772.78918092367	6116.12267418664
59x39_29	1713.59371205662	5911.89830659535
59x41_29	1661.2580353455	5731.34022194199
59x43_29	1615.23571654418	5572.56322207743
60x30_29	2076.26137564614	7163.10174597918
60x36_29	1854.49523590653	6398.00856387751
60x38_29	1790.69396882884	6177.89419245951
60x40_29	1738.52438866989	5997.90914091111
60x42_29	1691.07940085615	5834.22393295372
60x44_29	1650.48962432364	5694.18920391657
61x37_29	1872.75152115811	6460.99274799546
61x39_29	1816.21957373	6265.95752936852
61x41_29	1768.00072963786	6099.60251725061
61x43_29	1726.52690103572	5956.51780857323
62x36_29	1953.12982927403	6738.2979109954
62x38_29	1898.62750954472	6550.2649079293
62x40_29	1846.40272151013	6370.08938920993
63x37_29	1974.58439424604	6812.31616014884
63x39_29	1924.25620175693	6638.6838960614
64x38_29	1998.3713368641	6894.38111218114
18x32_30	NA	NA
19x31_30	NA	NA
19x33_30	NA	NA
19x35_30	NA	NA
20x30_30	NA	NA
20x32_30	NA	NA
20x34_30	NA	NA
21x29_30	NA	NA
21x31_30	NA	NA
21x33_30	NA	NA
21x35_30	NA	NA
22x28_30	NA	NA
22x30_30	NA	NA
22x32_30	NA	NA
22x34_30	NA	NA
22x36_30	NA	NA
22x38_30	NA	NA
22x40_30	NA	NA
22x42_30	NA	NA
22x46_30	NA	NA
23x27_30	NA	NA
23x29_30	NA	NA
23x31_30	NA	NA
23x33_30	NA	NA
23x35_30	NA	NA
23x37_30	NA	NA
23x39_30	NA	NA
23x41_30	NA	NA
23x43_30	NA	NA
23x45_30	NA	NA
23x47_30	NA	NA
24x28_30	NA	NA
24x30_30	NA	NA
24x32_30	NA	NA
24x34_30	NA	NA
24x36_30	NA	NA
24x38_30	NA	NA
24x40_30	NA	NA
24x42_30	NA	NA
24x44_30	NA	NA
24x46_30	NA	NA
24x48_30	NA	NA
24x50_30	NA	NA
25x25_30	NA	NA
25x27_30	NA	NA
25x29_30	NA	NA
25x31_30	NA	NA
25x33_30	NA	NA
25x35_30	NA	NA
25x37_30	NA	NA
25x39_30	NA	NA
25x41_30	NA	NA
25x43_30	NA	NA
25x45_30	NA	NA
25x47_30	NA	NA
25x49_30	NA	NA
25x51_30	NA	NA
26x24_30	NA	NA
26x26_30	NA	NA
26x28_30	NA	NA
26x30_30	NA	NA
26x32_30	NA	NA
26x34_30	NA	NA
26x36_30	NA	NA
26x38_30	NA	NA
26x40_30	NA	NA
26x42_30	NA	NA
26x44_30	NA	NA
26x46_30	NA	NA
26x48_30	NA	NA
26x50_30	NA	NA
26x52_30	NA	NA
27x25_30	NA	NA
27x27_30	NA	NA
27x29_30	NA	NA
27x31_30	NA	NA
27x33_30	NA	NA
27x35_30	NA	NA
27x37_30	NA	NA
27x39_30	NA	NA
27x41_30	NA	NA
27x43_30	NA	NA
27x45_30	NA	NA
27x47_30	NA	NA
27x49_30	NA	NA
27x51_30	NA	NA
28x28_30	NA	NA
28x30_30	NA	NA
28x32_30	NA	NA
28x34_30	NA	NA
28x36_30	NA	NA
28x38_30	NA	NA
28x40_30	NA	NA
28x42_30	NA	NA
28x44_30	NA	NA
28x46_30	NA	NA
28x48_30	NA	NA
28x50_30	NA	NA
28x52_30	NA	NA
29x27_30	NA	NA
29x29_30	NA	NA
29x31_30	NA	NA
29x33_30	NA	NA
29x35_30	NA	NA
29x37_30	NA	NA
29x39_30	NA	NA
29x41_30	NA	NA
29x43_30	NA	NA
29x45_30	NA	NA
29x47_30	NA	NA
29x49_30	NA	NA
29x51_30	NA	NA
29x53_30	NA	NA
30x26_30	NA	NA
30x28_30	NA	NA
30x30_30	NA	NA
30x32_30	NA	NA
30x34_30	NA	NA
30x36_30	NA	NA
30x38_30	NA	NA
30x40_30	NA	NA
30x42_30	NA	NA
30x44_30	NA	NA
30x46_30	NA	NA
30x48_30	NA	NA
30x50_30	NA	NA
30x52_30	NA	NA
31x27_30	NA	NA
31x29_30	NA	NA
31x31_30	NA	NA
31x33_30	NA	NA
31x35_30	NA	NA
31x37_30	NA	NA
31x39_30	NA	NA
31x41_30	NA	NA
31x43_30	NA	NA
31x45_30	NA	NA
31x47_30	NA	NA
31x49_30	NA	NA
31x51_30	NA	NA
32x26_30	NA	NA
32x28_30	NA	NA
32x30_30	NA	NA
32x32_30	NA	NA
32x34_30	NA	NA
32x36_30	NA	NA
32x38_30	NA	NA
32x40_30	NA	NA
32x42_30	NA	NA
32x44_30	NA	NA
32x46_30	NA	NA
32x48_30	NA	NA
32x50_30	NA	NA
33x27_30	NA	NA
33x29_30	NA	NA
33x31_30	NA	NA
33x33_30	NA	NA
33x35_30	NA	NA
33x37_30	NA	NA
33x39_30	NA	NA
33x41_30	NA	NA
33x43_30	NA	NA
33x45_30	NA	NA
33x47_30	NA	NA
33x49_30	NA	NA
34x26_30	NA	NA
34x28_30	NA	NA
34x30_30	NA	NA
34x32_30	NA	NA
34x34_30	NA	NA
34x36_30	NA	NA
34x38_30	NA	NA
34x40_30	NA	NA
34x42_30	NA	NA
34x44_30	NA	NA
34x46_30	NA	NA
34x48_30	NA	NA
35x27_30	NA	NA
35x29_30	NA	NA
35x31_30	NA	NA
35x33_30	NA	NA
35x35_30	NA	NA
35x37_30	NA	NA
35x39_30	NA	NA
35x41_30	NA	NA
35x43_30	NA	NA
35x45_30	NA	NA
35x47_30	NA	NA
35x49_30	NA	NA
36x26_30	NA	NA
36x28_30	NA	NA
36x30_30	NA	NA
36x32_30	NA	NA
36x34_30	NA	NA
36x36_30	NA	NA
36x38_30	NA	NA
36x40_30	NA	NA
36x42_30	NA	NA
36x44_30	NA	NA
36x46_30	NA	NA
36x48_30	NA	NA
37x27_30	NA	NA
37x29_30	NA	NA
37x31_30	NA	NA
37x33_30	NA	NA
37x35_30	NA	NA
37x37_30	NA	NA
37x39_30	NA	NA
37x41_30	NA	NA
37x43_30	NA	NA
37x45_30	NA	NA
37x47_30	NA	NA
37x49_30	NA	NA
38x26_30	NA	NA
38x28_30	NA	NA
38x30_30	NA	NA
38x32_30	NA	NA
38x34_30	NA	NA
38x36_30	NA	NA
38x38_30	NA	NA
38x40_30	NA	NA
38x42_30	NA	NA
38x44_30	NA	NA
38x46_30	NA	NA
38x48_30	NA	NA
39x25_30	NA	NA
39x27_30	NA	NA
39x29_30	NA	NA
39x31_30	NA	NA
39x33_30	NA	NA
39x35_30	NA	NA
39x37_30	NA	NA
39x39_30	NA	NA
39x41_30	NA	NA
39x43_30	NA	NA
39x45_30	NA	NA
39x47_30	NA	NA
40x24_30	NA	NA
40x26_30	NA	NA
40x28_30	NA	NA
40x30_30	NA	NA
40x32_30	NA	NA
40x34_30	NA	NA
40x36_30	NA	NA
40x38_30	NA	NA
40x40_30	NA	NA
40x42_30	NA	NA
40x44_30	NA	NA
40x46_30	NA	NA
40x48_30	NA	NA
41x23_30	NA	NA
41x25_30	NA	NA
41x27_30	NA	NA
41x29_30	NA	NA
41x31_30	NA	NA
41x33_30	NA	NA
41x35_30	NA	NA
41x37_30	NA	NA
41x39_30	NA	NA
41x41_30	NA	NA
41x43_30	NA	NA
41x45_30	NA	NA
41x47_30	NA	NA
42x18_30	NA	NA
42x20_30	NA	NA
42x22_30	NA	NA
42x24_30	NA	NA
42x26_30	NA	NA
42x28_30	NA	NA
42x30_30	NA	NA
42x32_30	NA	NA
42x34_30	NA	NA
42x36_30	NA	NA
42x38_30	NA	NA
42x40_30	NA	NA
42x42_30	NA	NA
42x44_30	NA	NA
42x46_30	NA	NA
43x15_30	NA	NA
43x17_30	NA	NA
43x19_30	NA	NA
43x21_30	NA	NA
43x23_30	NA	NA
43x25_30	NA	NA
43x27_30	NA	NA
43x29_30	NA	NA
43x31_30	NA	NA
43x33_30	NA	NA
43x35_30	NA	NA
43x37_30	NA	NA
43x39_30	NA	NA
43x41_30	NA	NA
43x43_30	NA	NA
43x45_30	NA	NA
43x47_30	NA	NA
44x14_30	NA	NA
44x16_30	NA	NA
44x18_30	NA	NA
44x20_30	NA	NA
44x22_30	NA	NA
44x24_30	NA	NA
44x26_30	NA	NA
44x28_30	NA	NA
44x30_30	NA	NA
44x32_30	NA	NA
44x34_30	NA	NA
44x36_30	NA	NA
44x38_30	NA	NA
44x40_30	NA	NA
44x42_30	NA	NA
44x44_30	NA	NA
44x46_30	NA	NA
45x15_30	NA	NA
45x17_30	NA	NA
45x19_30	NA	NA
45x21_30	NA	NA
45x23_30	NA	NA
45x25_30	NA	NA
45x27_30	NA	NA
45x29_30	NA	NA
45x31_30	NA	NA
45x33_30	NA	NA
45x35_30	NA	NA
45x37_30	NA	NA
45x39_30	NA	NA
45x41_30	NA	NA
45x43_30	NA	NA
45x45_30	NA	NA
46x14_30	NA	NA
46x16_30	NA	NA
46x18_30	NA	NA
46x20_30	NA	NA
46x22_30	NA	NA
46x24_30	NA	NA
46x26_30	NA	NA
46x28_30	NA	NA
46x30_30	NA	NA
46x32_30	NA	NA
46x34_30	NA	NA
46x36_30	NA	NA
46x38_30	NA	NA
46x40_30	NA	NA
46x42_30	NA	NA
46x44_30	NA	NA
47x15_30	NA	NA
47x17_30	NA	NA
47x19_30	NA	NA
47x21_30	NA	NA
47x23_30	NA	NA
47x25_30	NA	NA
47x27_30	NA	NA
47x29_30	NA	NA
47x31_30	NA	NA
47x33_30	NA	NA
47x35_30	NA	NA
47x37_30	NA	NA
47x39_30	NA	NA
47x41_30	NA	NA
47x43_30	NA	NA
48x14_30	NA	NA
48x16_30	NA	NA
48x18_30	NA	NA
48x20_30	NA	NA
48x22_30	NA	NA
48x24_30	NA	NA
48x26_30	NA	NA
48x28_30	NA	NA
48x30_30	NA	NA
48x32_30	NA	NA
48x34_30	NA	NA
48x36_30	NA	NA
48x38_30	NA	NA
48x40_30	NA	NA
48x42_30	NA	NA
48x44_30	NA	NA
49x15_30	NA	NA
49x17_30	NA	NA
49x19_30	NA	NA
49x21_30	NA	NA
49x23_30	NA	NA
49x25_30	NA	NA
49x27_30	NA	NA
49x29_30	NA	NA
49x31_30	NA	NA
49x33_30	NA	NA
49x35_30	NA	NA
49x37_30	NA	NA
49x39_30	NA	NA
49x41_30	NA	NA
49x43_30	NA	NA
50x16_30	NA	NA
50x18_30	NA	NA
50x20_30	NA	NA
50x22_30	NA	NA
50x24_30	NA	NA
50x26_30	NA	NA
50x28_30	NA	NA
50x30_30	NA	NA
50x32_30	NA	NA
50x34_30	NA	NA
50x36_30	NA	NA
50x38_30	NA	NA
50x40_30	NA	NA
50x42_30	NA	NA
51x15_30	NA	NA
51x17_30	NA	NA
51x19_30	NA	NA
51x21_30	NA	NA
51x23_30	NA	NA
51x25_30	NA	NA
51x27_30	NA	NA
51x29_30	NA	NA
51x31_30	NA	NA
51x33_30	NA	NA
51x35_30	NA	NA
51x37_30	NA	NA
51x39_30	NA	NA
51x41_30	NA	NA
52x16_30	NA	NA
52x18_30	NA	NA
52x20_30	NA	NA
52x22_30	NA	NA
52x24_30	NA	NA
52x26_30	NA	NA
52x28_30	NA	NA
52x30_30	NA	NA
52x32_30	NA	NA
52x34_30	NA	NA
52x36_30	NA	NA
52x38_30	NA	NA
52x40_30	NA	NA
53x17_30	NA	NA
53x19_30	NA	NA
53x21_30	NA	NA
53x23_30	NA	NA
53x25_30	NA	NA
53x27_30	NA	NA
53x29_30	NA	NA
53x31_30	NA	NA
53x33_30	NA	NA
53x35_30	NA	NA
53x37_30	NA	NA
53x39_30	NA	NA
54x16_30	NA	NA
54x18_30	NA	NA
54x20_30	NA	NA
54x22_30	NA	NA
54x24_30	NA	NA
54x26_30	NA	NA
54x28_30	NA	NA
54x30_30	NA	NA
54x32_30	NA	NA
54x34_30	NA	NA
54x36_30	NA	NA
54x38_30	NA	NA
55x17_30	NA	NA
55x19_30	NA	NA
55x21_30	NA	NA
55x23_30	NA	NA
55x25_30	NA	NA
55x27_30	NA	NA
55x29_30	NA	NA
55x31_30	NA	NA
55x33_30	NA	NA
55x35_30	NA	NA
55x37_30	NA	NA
56x16_30	NA	NA
56x18_30	NA	NA
56x20_30	NA	NA
56x22_30	NA	NA
56x24_30	NA	NA
56x26_30	NA	NA
56x28_30	NA	NA
56x30_30	NA	NA
56x32_30	NA	NA
56x34_30	NA	NA
56x36_30	NA	NA
57x17_30	NA	NA
57x19_30	NA	NA
57x21_30	NA	NA
57x23_30	NA	NA
57x25_30	NA	NA
57x27_30	NA	NA
57x29_30	NA	NA
57x31_30	NA	NA
57x33_30	NA	NA
57x35_30	NA	NA
58x18_30	NA	NA
58x20_30	NA	NA
58x22_30	NA	NA
58x24_30	NA	NA
58x26_30	NA	NA
58x28_30	NA	NA
58x30_30	NA	NA
58x32_30	NA	NA
58x34_30	NA	NA
59x17_30	NA	NA
59x19_30	NA	NA
59x21_30	NA	NA
59x23_30	NA	NA
59x25_30	NA	NA
59x27_30	NA	NA
59x29_30	NA	NA
59x31_30	NA	NA
59x33_30	NA	NA
60x18_30	NA	NA
60x20_30	NA	NA
60x22_30	NA	NA
60x24_30	NA	NA
60x26_30	NA	NA
60x28_30	NA	NA
60x30_30	NA	NA
60x32_30	NA	NA
61x17_30	NA	NA
61x19_30	NA	NA
61x21_30	NA	NA
61x23_30	NA	NA
61x25_30	NA	NA
61x27_30	NA	NA
61x29_30	NA	NA
61x31_30	NA	NA
61x33_30	NA	NA
62x18_30	NA	NA
62x20_30	NA	NA
62x22_30	NA	NA
62x24_30	NA	NA
62x26_30	NA	NA
62x28_30	NA	NA
62x30_30	NA	NA
62x32_30	NA	NA
63x17_30	NA	NA
63x19_30	NA	NA
63x21_30	NA	NA
63x23_30	NA	NA
63x25_30	NA	NA
63x27_30	NA	NA
63x29_30	NA	NA
63x31_30	NA	NA
64x18_30	NA	NA
64x20_30	NA	NA
64x22_30	NA	NA
64x24_30	NA	NA
64x26_30	NA	NA
64x28_30	NA	NA
65x19_30	NA	NA
65x21_30	NA	NA
65x23_30	NA	NA
65x25_30	NA	NA
65x27_30	NA	NA
65x29_30	NA	NA
10x44_31	NA	NA
10x46_31	NA	NA
10x48_31	NA	NA
11x43_31	NA	NA
11x45_31	NA	NA
11x47_31	NA	NA
11x49_31	NA	NA
11x51_31	NA	NA
12x42_31	NA	NA
12x44_31	NA	NA
12x46_31	NA	NA
12x48_31	NA	NA
12x50_31	NA	NA
12x52_31	NA	NA
13x15_31	NA	NA
13x17_31	NA	NA
13x19_31	NA	NA
13x41_31	NA	NA
13x43_31	NA	NA
13x45_31	NA	NA
13x47_31	NA	NA
13x49_31	NA	NA
13x51_31	NA	NA
13x53_31	NA	NA
13x55_31	NA	NA
14x16_31	NA	NA
14x18_31	NA	NA
14x20_31	NA	NA
14x38_31	NA	NA
14x40_31	NA	NA
14x42_31	NA	NA
14x44_31	NA	NA
14x46_31	NA	NA
14x48_31	NA	NA
14x50_31	NA	NA
14x52_31	NA	NA
14x54_31	NA	NA
15x15_31	NA	NA
15x17_31	NA	NA
15x19_31	NA	NA
15x21_31	NA	NA
15x23_31	NA	NA
15x37_31	NA	NA
15x39_31	NA	NA
15x41_31	NA	NA
15x43_31	NA	NA
15x45_31	NA	NA
15x47_31	NA	NA
15x49_31	NA	NA
15x51_31	NA	NA
15x53_31	NA	NA
15x55_31	NA	NA
16x14_31	NA	NA
16x16_31	NA	NA
16x18_31	NA	NA
16x20_31	NA	NA
16x22_31	NA	NA
16x38_31	NA	NA
16x40_31	NA	NA
16x42_31	NA	NA
16x44_31	NA	NA
16x46_31	NA	NA
16x48_31	NA	NA
16x50_31	NA	NA
16x52_31	NA	NA
16x54_31	NA	NA
17x13_31	NA	NA
17x15_31	NA	NA
17x17_31	NA	NA
17x19_31	NA	NA
17x21_31	NA	NA
17x23_31	NA	NA
17x37_31	NA	NA
17x39_31	NA	NA
17x41_31	NA	NA
17x43_31	NA	NA
17x45_31	NA	NA
17x47_31	NA	NA
17x49_31	NA	NA
17x51_31	NA	NA
17x53_31	NA	NA
17x55_31	NA	NA
18x14_31	NA	NA
18x16_31	NA	NA
18x18_31	NA	NA
18x20_31	NA	NA
18x22_31	NA	NA
18x24_31	NA	NA
18x26_31	NA	NA
18x36_31	NA	NA
18x38_31	NA	NA
18x40_31	NA	NA
18x42_31	NA	NA
18x44_31	NA	NA
18x46_31	NA	NA
18x48_31	NA	NA
18x50_31	NA	NA
18x52_31	NA	NA
18x54_31	NA	NA
18x56_31	NA	NA
19x13_31	NA	NA
19x15_31	NA	NA
19x17_31	NA	NA
19x19_31	NA	NA
19x21_31	NA	NA
19x23_31	NA	NA
19x25_31	NA	NA
19x27_31	NA	NA
19x29_31	NA	NA
19x35_31	NA	NA
19x37_31	NA	NA
19x39_31	NA	NA
19x41_31	NA	NA
19x43_31	NA	NA
19x45_31	NA	NA
19x47_31	NA	NA
19x49_31	NA	NA
19x51_31	NA	NA
19x53_31	NA	NA
19x55_31	NA	NA
20x14_31	NA	NA
20x16_31	NA	NA
20x18_31	NA	NA
20x20_31	NA	NA
20x22_31	NA	NA
20x24_31	NA	NA
20x26_31	NA	NA
20x28_31	NA	NA
20x30_31	NA	NA
20x32_31	NA	NA
20x34_31	NA	NA
20x36_31	NA	NA
20x38_31	NA	NA
20x40_31	NA	NA
20x42_31	NA	NA
20x44_31	NA	NA
20x46_31	NA	NA
20x48_31	NA	NA
20x50_31	NA	NA
20x52_31	NA	NA
20x54_31	NA	NA
20x56_31	NA	NA
21x15_31	NA	NA
21x17_31	NA	NA
21x19_31	NA	NA
21x21_31	NA	NA
21x23_31	NA	NA
21x25_31	NA	NA
21x27_31	NA	NA
21x29_31	NA	NA
21x31_31	NA	NA
21x33_31	NA	NA
21x35_31	NA	NA
21x37_31	NA	NA
21x39_31	NA	NA
21x41_31	NA	NA
21x43_31	NA	NA
21x45_31	NA	NA
21x47_31	NA	NA
21x49_31	NA	NA
21x51_31	NA	NA
21x53_31	NA	NA
21x55_31	NA	NA
21x57_31	NA	NA
22x18_31	NA	NA
22x20_31	NA	NA
22x22_31	NA	NA
22x24_31	NA	NA
22x26_31	NA	NA
22x28_31	NA	NA
22x30_31	NA	NA
22x32_31	NA	NA
22x34_31	NA	NA
22x36_31	NA	NA
22x38_31	NA	NA
22x40_31	NA	NA
22x42_31	NA	NA
22x44_31	NA	NA
22x46_31	NA	NA
22x48_31	NA	NA
22x50_31	NA	NA
22x52_31	NA	NA
22x54_31	NA	NA
22x56_31	NA	NA
23x17_31	NA	NA
23x19_31	NA	NA
23x21_31	NA	NA
23x23_31	NA	NA
23x25_31	NA	NA
23x27_31	NA	NA
23x29_31	NA	NA
23x31_31	NA	NA
23x33_31	NA	NA
23x35_31	NA	NA
23x37_31	NA	NA
23x39_31	NA	NA
23x41_31	NA	NA
23x43_31	NA	NA
23x45_31	NA	NA
23x47_31	NA	NA
23x49_31	NA	NA
23x51_31	NA	NA
23x53_31	NA	NA
23x55_31	NA	NA
23x57_31	NA	NA
24x16_31	NA	NA
24x18_31	NA	NA
24x20_31	NA	NA
24x22_31	NA	NA
24x24_31	NA	NA
24x26_31	NA	NA
24x28_31	NA	NA
24x30_31	NA	NA
24x32_31	NA	NA
24x34_31	NA	NA
24x36_31	NA	NA
24x38_31	NA	NA
24x40_31	NA	NA
24x42_31	NA	NA
24x44_31	NA	NA
24x46_31	NA	NA
24x48_31	NA	NA
24x50_31	NA	NA
24x52_31	NA	NA
24x54_31	NA	NA
24x56_31	NA	NA
25x15_31	NA	NA
25x17_31	NA	NA
25x19_31	NA	NA
25x21_31	NA	NA
25x23_31	NA	NA
25x25_31	NA	NA
25x27_31	NA	NA
25x29_31	NA	NA
25x31_31	NA	NA
25x33_31	NA	NA
25x35_31	NA	NA
25x37_31	NA	NA
25x39_31	NA	NA
25x41_31	NA	NA
25x43_31	NA	NA
25x45_31	NA	NA
25x47_31	NA	NA
25x49_31	NA	NA
25x51_31	NA	NA
25x53_31	NA	NA
25x55_31	NA	NA
26x14_31	NA	NA
26x16_31	NA	NA
26x18_31	NA	NA
26x20_31	NA	NA
26x22_31	NA	NA
26x24_31	NA	NA
26x26_31	NA	NA
26x28_31	NA	NA
26x30_31	NA	NA
26x32_31	NA	NA
26x34_31	NA	NA
26x36_31	NA	NA
26x38_31	NA	NA
26x40_31	NA	NA
26x42_31	NA	NA
26x44_31	NA	NA
26x46_31	NA	NA
26x48_31	NA	NA
26x50_31	NA	NA
26x52_31	NA	NA
26x54_31	NA	NA
26x56_31	NA	NA
27x15_31	NA	NA
27x19_31	NA	NA
27x21_31	NA	NA
27x23_31	NA	NA
27x25_31	NA	NA
27x27_31	NA	NA
27x29_31	NA	NA
27x31_31	NA	NA
27x33_31	NA	NA
27x35_31	NA	NA
27x37_31	NA	NA
27x39_31	NA	NA
27x41_31	NA	NA
27x43_31	NA	NA
27x45_31	NA	NA
27x47_31	NA	NA
27x49_31	NA	NA
27x51_31	NA	NA
27x53_31	NA	NA
27x55_31	NA	NA
28x16_31	NA	NA
28x20_31	NA	NA
28x22_31	NA	NA
28x24_31	NA	NA
28x26_31	NA	NA
28x28_31	NA	NA
28x30_31	NA	NA
28x32_31	NA	NA
28x34_31	NA	NA
28x36_31	NA	NA
28x38_31	NA	NA
28x40_31	NA	NA
28x42_31	NA	NA
28x44_31	NA	NA
28x46_31	NA	NA
28x48_31	NA	NA
28x50_31	NA	NA
28x52_31	NA	NA
28x54_31	NA	NA
29x17_31	NA	NA
29x21_31	NA	NA
29x23_31	NA	NA
29x25_31	NA	NA
29x27_31	NA	NA
29x29_31	NA	NA
29x31_31	NA	NA
29x33_31	NA	NA
29x35_31	NA	NA
29x37_31	NA	NA
29x39_31	NA	NA
29x41_31	NA	NA
29x43_31	NA	NA
29x45_31	NA	NA
29x47_31	NA	NA
29x49_31	NA	NA
29x51_31	NA	NA
29x53_31	NA	NA
30x22_31	NA	NA
30x24_31	NA	NA
30x26_31	NA	NA
30x28_31	NA	NA
30x30_31	NA	NA
30x32_31	NA	NA
30x34_31	NA	NA
30x36_31	NA	NA
30x38_31	NA	NA
30x40_31	NA	NA
30x42_31	NA	NA
30x44_31	NA	NA
30x46_31	NA	NA
30x48_31	NA	NA
30x50_31	NA	NA
30x52_31	NA	NA
30x54_31	NA	NA
31x23_31	NA	NA
31x25_31	NA	NA
31x27_31	NA	NA
31x29_31	NA	NA
31x31_31	NA	NA
31x33_31	NA	NA
31x35_31	NA	NA
31x37_31	NA	NA
31x39_31	NA	NA
31x41_31	NA	NA
31x43_31	NA	NA
31x45_31	NA	NA
31x47_31	NA	NA
31x49_31	NA	NA
31x51_31	NA	NA
31x53_31	NA	NA
32x22_31	NA	NA
32x24_31	NA	NA
32x26_31	NA	NA
32x28_31	NA	NA
32x30_31	NA	NA
32x32_31	NA	NA
32x34_31	NA	NA
32x36_31	NA	NA
32x38_31	NA	NA
32x40_31	NA	NA
32x42_31	NA	NA
32x44_31	NA	NA
32x46_31	NA	NA
32x48_31	NA	NA
32x50_31	NA	NA
32x52_31	NA	NA
33x23_31	NA	NA
33x25_31	NA	NA
33x27_31	NA	NA
33x29_31	NA	NA
33x31_31	NA	NA
33x33_31	NA	NA
33x35_31	NA	NA
33x37_31	NA	NA
33x39_31	NA	NA
33x41_31	NA	NA
33x43_31	NA	NA
33x45_31	NA	NA
33x47_31	NA	NA
33x49_31	NA	NA
33x51_31	NA	NA
34x24_31	NA	NA
34x26_31	NA	NA
34x28_31	NA	NA
34x30_31	NA	NA
34x32_31	NA	NA
34x34_31	NA	NA
34x36_31	NA	NA
34x38_31	NA	NA
34x40_31	NA	NA
34x42_31	NA	NA
34x44_31	NA	NA
34x46_31	NA	NA
34x48_31	NA	NA
34x50_31	NA	NA
34x52_31	NA	NA
35x17_31	NA	NA
35x19_31	NA	NA
35x21_31	NA	NA
35x23_31	NA	NA
35x25_31	NA	NA
35x27_31	NA	NA
35x29_31	NA	NA
35x31_31	NA	NA
35x33_31	NA	NA
35x35_31	NA	NA
35x37_31	NA	NA
35x39_31	NA	NA
35x41_31	NA	NA
35x43_31	NA	NA
35x45_31	NA	NA
35x47_31	NA	NA
35x49_31	NA	NA
35x51_31	NA	NA
36x16_31	NA	NA
36x18_31	NA	NA
36x20_31	NA	NA
36x22_31	NA	NA
36x24_31	NA	NA
36x26_31	NA	NA
36x28_31	NA	NA
36x30_31	NA	NA
36x32_31	NA	NA
36x34_31	NA	NA
36x36_31	NA	NA
36x38_31	NA	NA
36x40_31	NA	NA
36x42_31	NA	NA
36x44_31	NA	NA
36x46_31	NA	NA
36x48_31	NA	NA
36x50_31	NA	NA
37x17_31	NA	NA
37x19_31	NA	NA
37x21_31	NA	NA
37x23_31	NA	NA
37x25_31	NA	NA
37x27_31	NA	NA
37x29_31	NA	NA
37x31_31	NA	NA
37x33_31	NA	NA
37x35_31	NA	NA
37x37_31	NA	NA
37x39_31	NA	NA
37x41_31	NA	NA
37x43_31	NA	NA
37x45_31	NA	NA
37x47_31	NA	NA
37x49_31	NA	NA
38x16_31	NA	NA
38x18_31	NA	NA
38x20_31	NA	NA
38x22_31	NA	NA
38x24_31	NA	NA
38x26_31	NA	NA
38x28_31	NA	NA
38x30_31	NA	NA
38x32_31	NA	NA
38x34_31	NA	NA
38x36_31	NA	NA
38x38_31	NA	NA
38x40_31	NA	NA
38x42_31	NA	NA
38x44_31	NA	NA
38x46_31	NA	NA
38x48_31	NA	NA
39x17_31	NA	NA
39x19_31	NA	NA
39x21_31	NA	NA
39x23_31	NA	NA
39x25_31	NA	NA
39x27_31	NA	NA
39x29_31	NA	NA
39x31_31	NA	NA
39x33_31	NA	NA
39x35_31	NA	NA
39x37_31	NA	NA
39x39_31	NA	NA
39x41_31	NA	NA
39x43_31	NA	NA
39x45_31	NA	NA
39x47_31	NA	NA
40x16_31	NA	NA
40x18_31	NA	NA
40x20_31	NA	NA
40x22_31	NA	NA
40x24_31	NA	NA
40x26_31	NA	NA
40x28_31	NA	NA
40x30_31	NA	NA
40x32_31	NA	NA
40x34_31	NA	NA
40x36_31	NA	NA
40x38_31	NA	NA
40x40_31	NA	NA
40x42_31	NA	NA
40x44_31	NA	NA
40x46_31	NA	NA
40x48_31	NA	NA
41x17_31	NA	NA
41x19_31	NA	NA
41x21_31	NA	NA
41x23_31	NA	NA
41x25_31	NA	NA
41x27_31	NA	NA
41x29_31	NA	NA
41x31_31	NA	NA
41x33_31	NA	NA
41x35_31	NA	NA
41x37_31	NA	NA
41x39_31	NA	NA
41x41_31	NA	NA
41x43_31	NA	NA
41x45_31	NA	NA
41x47_31	NA	NA
42x16_31	NA	NA
42x18_31	NA	NA
42x20_31	NA	NA
42x22_31	NA	NA
42x24_31	NA	NA
42x26_31	NA	NA
42x28_31	NA	NA
42x30_31	NA	NA
42x32_31	NA	NA
42x34_31	NA	NA
42x36_31	NA	NA
