	dist_type_3	dist_type_ambigious	dist_type_central	dist_type_portal
51x43	248.86713322574377	293.0304591676438	249.42543976106384	15.57080601638854
51x45	350.5529917145196	350.7078556291547	362.5713722841341	99.8018035909174
51x47	249.472162775729	249.50783554830466	400.1874060986926	168.1295928740686
51x49	142.1329659157224	142.1287444537519	378.3069917408349	250.5996408616741
51x51	97.64763181972205	98.00132652163435	395.48281884299354	212.25706113107285
51x53	126.49719364476016	127.15321466640137	451.3742792849413	214.6008853663001
51x55	231.7333381281165	231.54425063041398	528.5821979597877	276.40032561485873
51x57	352.8962595437931	352.9781437993012	620.9292793869529	375.28252024308307
52x14	483.6463584066358	984.9849745046879	484.5307007816945	1409.9373744957613
52x16	357.5357045107523	927.1009545890892	358.3721250320677	1355.1359267615928
52x18	229.08149205031805	880.9861122628439	229.82717419835262	1307.958611730509
52x20	103.43659893867341	851.9155650649894	103.85244339927671	1271.6499243109324
52x22	1.4142135623731593	838.0064438893058	0.8944271910001192	1242.473178784959
52x24	46.53955307047992	841.6451330578703	46.86288510111191	1181.8886284248613
52x26	135.40472665309753	768.6294555896229	135.87876949693083	1054.3125912176142
52x28	191.03324318034296	640.9038149363755	191.64054894515425	925.1876025974407
52x30	123.15214167849481	518.1855362705522	123.73782768418097	800.122021944153
52x32	55.31771868036452	396.8249614124594	55.81621628165017	674.267194812264
52x34	17.279178221200187	276.95337152668856	0.4123105625618322	546.7573227676058
52x36	32.773159750014784	177.48430916562737	33.10407829860224	424.8104047689979
52x38	60.55782360686355	121.5	61.002049145909844	301.33245759459766
52x40	75.96907265460075	172.67918230058905	76.19776899621148	177.9002529509161
52x42	163.43133114553035	270.728277060229	163.9243728064866	58.29922812525033
52x44	281.29735156947356	374.798345780768	281.66149896640115	40.26164427839475
52x46	292.3505601157623	292.5495684495192	405.5581955774042	90.39054154058361
52x48	168.58650598431652	168.89940793265083	440.60119155535665	164.1207177659176
52x50	56.58992843253969	56.646447373158054	440.3607839033809	181.12653035930413
52x52	41.82594888343843	42.14273365599347	472.9627998056507	148.40084231566883
52x54	150.42955161802507	150.46212147912865	533.5725349003641	191.75518245930155
52x56	273.62854383269325	274.0134668223446	611.7536922651145	287.90793667420854
53x13	556.0047571738933	1067.868386085102	556.6920962255527	1491.469037559949
53x15	427.74108991304536	1005.6993785421168	428.3188531923384	1433.2009768347216
53x17	304.4266249853977	956.9748011311481	304.81300825260064	1384.836947080775
53x19	182.38558057039484	921.5457123767656	182.97786751407938	1345.354711590962
53x21	73.66036926326129	898.7247910233701	74.30107670821472	1311.0273261835546
53x23	80.60676150299078	897.3000891563537	81.03610306523899	1251.319163922618
53x25	131.40034246530735	843.350846326723	131.626175208429	1125.8015144775743
53x27	219.09799177537008	717.5825597100306	219.54983488948503	997.8361238199384
53x29	200.66339975192307	594.5095457602006	201.16162655934176	871.2135214745006
53x31	82.7543956536447	476.64230823543124	82.79667867734774	744.7107425034231
53x33	11.645600027477817	362.6894263691734	0.14142135623750243	618.1009788052434
53x35	21.446211786700154	263.6094459612552	0.5830951894843897	489.3309105298783
53x37	16.274212730574803	191.72910577165902	0.22360679774997896	359.93200746807685
53x39	9.305912099305688	192.65097975354328	0.4472135954997546	234.48198225023566
53x41	81.14702705583268	261.0644364903043	81.51220767467927	105.91808155362305
53x43	206.83628791873053	356.6388229007044	207.14548027895756	0.5
53x45	334.3129222749252	349.31122226461576	334.51506692524356	51.89344852676454
53x47	220.70455364581855	221.51410790286022	461.7905369320597	79.19911615668448
53x49	93.27046692281519	93.75809298401906	491.707413000862	171.24888320803697
53x51	14.632156368765497	0.31622776601698177	508.63395482409567	100.85286312247143
53x53	79.4000629722673	79.40761928177935	552.580464728894	107.82657371909738
53x55	205.40009737096048	205.4015579298269	618.1050072600935	203.94165832413935
54x14	504.8126087965711	1084.6318131052585	505.21398436702043	1511.4031791682855
54x16	381.09197052680065	1030.405012604267	381.7186005423365	1458.6263023817992
54x18	263.678231941888	990.20786201686	264.1249893516327	1416.1592459889534
54x20	160.09797000586866	963.9848339055964	160.79912935087685	1381.8712530478374
54x22	113.38540470448585	952.5016797885453	113.61095897843677	1322.885274693161
54x24	149.38279686764483	919.3941592157304	150.08271052989429	1195.3520067327447
54x26	215.03146281416613	797.5232473100705	215.0663386027672	1068.3193951248847
54x28	279.7364831408302	675.3151116330805	279.9115931861344	939.2616781280923
54x30	155.46086324216762	558.0653008385308	155.77381037902342	811.8176396211156
54x32	52.474184128959905	446.7920545399166	52.97112420932737	683.8069464402944
54x34	32.33403779301299	346.02585163539425	32.788565079917596	557.2230163946924
54x36	24.47059459841538	265.0773660650793	0.6403124237433416	430.0830268680688
54x38	36.6859646186385	232.50002150537534	0.5099019513592606	304.1549933833077
54x40	13.461426373159883	264.84563428533266	13.94309865130435	180.47107801528762
54x42	138.97661673821247	342.94678887547553	139.2569567382542	55.17698795693727
54x44	266.3749612857789	417.7339105219969	266.5280848240954	44.51988319840963
54x46	290.50827871164023	290.7498237316749	393.68599162276524	0.5099019513593499
54x48	164.1660744490164	164.5433073692151	521.6497867343569	100.73976374798583
54x50	44.18619693976858	44.54682929233025	550.8426454079245	87.00356314542493
54x52	46.90351799172447	47.18410749394357	576.990069238631	37.281899093259455
54x54	151.3225032835504	151.9134622079298	629.3349664526837	123.96168762968676
54x56	277.2627814907729	277.64266602955695	700.6540159022857	251.16060598748368
55x13	584.4512811175966	1167.5914096977592	585.05905684811	1593.475980364938
55x15	462.5639955725045	1111.335255447248	463.1000431872145	1539.4820719969428
55x17	348.4800281221293	1066.0077532551065	348.98843820390385	1493.1787334408432
55x19	247.69951554252194	1034.926205098702	248.40742742518802	1456.8008957987363
55x21	178.7010072719235	1014.6513933366476	179.2418756875749	1389.3605183680727
55x23	186.0437851689758	997.7805820920748	186.6694672408962	1263.3171771174489
55x25	226.24769612086675	875.0001257142766	226.6927877105932	1134.8339173641225
55x27	301.51593656057395	758.0801144997804	301.51062999503023	1009.2927523766333
55x29	234.97389216676802	639.5269579931715	235.43009578216615	878.9615065519079
55x31	138.3766237483776	535.282813099767	139.0111146635407	757.6200168950132
55x33	102.89305127169695	432.3829090054324	103.31979481203038	627.5410584176941
55x35	61.849898948987864	353.97063437522615	62.30096307441812	506.36134331127613
55x37	18.103314613628292	299.4380236376137	18.802393464663133	378.3827823778454
55x39	41.13404915638629	299.06021132875566	41.547683449261086	254.21606951567784
55x41	99.66007224560929	348.16796234001805	100.10259736889978	138.08233051335714
55x43	213.71125379820336	430.06243732741893	214.03574467831322	59.53906280753844
55x45	338.38868184382306	363.25707150721774	338.96740256254753	32.442256395016514
55x47	241.74376930957285	241.9054567387846	463.705995216797	22.343902971504487
55x49	129.19388530422023	129.38879395063552	592.8759229383497	122.91566214278797
55x51	86.15015960519196	86.39241864886091	619.1266833209503	0.499999999999909
55x53	134.27229796201476	134.70207867735402	655.6548253463864	56.03079510412123
55x55	234.8640883575011	235.2928813202815	711.9831037321042	182.8757501693433
56x14	545.3998533186456	1190.2371192329704	545.8697646875123	1617.999814585898
56x16	431.5429294983293	1139.3126436584473	432.08344101573715	1567.1984239399937
56x18	331.84853472631164	1103.3569005539416	332.5532288220941	1528.081755011819
56x20	256.34658179893876	1079.1523386436227	256.80453656429046	1460.9073105436908
56x22	230.82218264283026	1070.002186913653	230.91227771601945	1334.430770028929
56x24	262.7516888623176	956.1573353794865	263.1912802506955	1205.6970805305948
56x26	308.0629318824324	840.4088112341519	308.5789526199092	1080.6798647148007
56x28	318.8330754485801	723.3597514376922	319.3492289015271	951.1117337095571
56x30	222.73726675165986	619.5461968247406	223.41416696351214	829.727358835419
56x32	165.73186175265187	520.0761963404979	166.3389611606376	703.8160626186361
56x34	138.45854975406917	434.38896164612663	138.9048955220803	578.2262273539653
56x36	84.41848138885244	374.0733617888343	84.9781148296432	456.46629667479266
56x38	59.70301499924465	352.70022682158884	59.75658959478889	334.9021498885906
56x40	113.63318177363512	374.4522666509044	114.15997547301768	222.31171808971294
56x42	186.73028677748064	432.58941272296573	187.16623627139634	133.317665746142
56x44	295.82097626774237	441.7993322765438	296.2435653309624	115.19396685590792
56x46	321.6807423517919	322.1293218569212	417.4241248418689	0.31622776601698177
56x48	216.73405362332895	216.9305188303389	537.9572938440375	96.48860036294458
56x50	146.01112971277223	146.30054682057755	660.1074533740702	73.3160964590994
56x52	154.71396187804126	154.96196307481395	688.7295623102003	18.149655644116315
56x54	218.74720569643875	219.37078201073197	732.7045379960466	129.1152198619515
57x15	518.2022867568223	1217.4635969917128	518.7664310650796	1645.669228611874
57x17	416.5903623465143	1174.598539927579	417.2890245381492	1600.864744442828
57x19	336.0172763415595	1145.3321832551462	336.5335198758067	1529.7942377980116
57x21	290.83914798389844	1128.9891097791865	291.1697271352226	1403.408995980858
57x23	296.33771275354076	1037.0550805044059	296.61968916442487	1277.5291934042054
57x25	334.7908750249925	921.8354137263332	335.427980347496	1152.2414373732615
57x27	390.7056436756451	809.5446250825213	390.9973145687834	1027.1146479337153
57x29	307.58805243377066	703.9647789484926	308.2810568296405	903.4645593491757
57x31	239.27294038398935	607.0531607693022	239.84148932159366	779.6793828234784
57x33	218.86801959171635	520.0346238472971	219.1889823873454	656.398666970005
57x35	162.5310124253215	451.65421508051935	163.0010122667955	532.1066904296541
57x37	134.61203512316445	416.08941346782694	135.0614674879555	417.4295150082227
57x39	129.20990674093096	413.6336543367817	129.63410045200325	306.0147055289991
57x41	191.1839428403967	452.2372165136348	191.19963389086308	217.94242358935068
57x47	299.6699017252149	299.84537681945335	496.2513979829177	79.69096561091496
57x49	223.61797781037194	224.0557966221807	616.1168720299745	154.76756766196203
58x16	503.8245428718219	1252.4491885901004	504.52747199731385	1679.61679260479
58x18	422.87617572996464	1219.6899032131078	423.4329462854774	1601.483768259922
58x20	366.04328978960945	1197.1677785506924	366.6427280064341	1475.2838675997239
