	dist_type_central	dist_type_portal
32x46	226.7476570992522	72.79079612148796
32x48	310.386033835287	177.6594776531779
33x9	1261.2682387184734	1059.4034028640838
33x11	1178.6086076386848	934.1025907254513
33x13	1104.955682369207	810.3316975165168
33x15	1038.7026186546366	688.421622263566
33x17	990.1567401174418	568.4501473304409
33x19	912.8661073782943	454.07414592773273
33x21	836.1326449792518	340.61503196423956
33x23	773.828921661629	213.42399115375935
33x25	727.239630383273	89.35144095088769
33x27	703.9181344446239	0.5830951894843897
33x29	698.0995989112155	34.31107692859572
33x31	701.5896378938334	69.34853999905107
33x33	589.293848601867	118.5421444044267
33x35	462.7018586519833	200.96668878199682
33x37	336.5947117825827	149.0187907614341
33x39	207.16314826725292	185.15714947038958
33x41	89.33694644434617	278.72906199390127
33x43	37.342335224246284	185.2210841130135
33x45	148.170307416837	117.58588350648246
33x47	228.698688234104	156.5046005713572
33x49	321.4330567941017	265.06604837285397
34x8	1269.8737141936592	1138.901422424259
34x10	1182.7036695639358	1019.5725427844749
34x12	1100.7436122912545	894.052403385842
34x14	1025.9347981231556	774.5117236039748
34x16	958.1341920628861	653.5104666338558
34x18	915.0685274885151	542.4520347459303
34x20	834.8838302422678	417.15178292798885
34x22	758.2075507405606	289.6150721216008
34x24	697.6224552005187	164.2677387681465
34x26	660.6095669909722	55.081757415681565
34x28	642.3974859851178	35.82638692360733
34x30	648.1125596684576	0.3000000000001819
34x32	657.4000304228774	31.400636936214966
34x34	530.0000094339622	136.53574623518918
34x36	406.100196995766	219.82622682473541
34x38	271.70007361058975	207.76219579124623
34x40	150.30003326679577	262.8879989653391
