	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
38x42	0.093437895	1.2655602e-10	1.2642935e-10	0.033511598	1.2636281e-10	0.047736343	1.2633077e-10	1.2616437e-10	0.02045403	1.2596144e-10	0.26309487	1.2601815e-10	0.5106371	0.031128254
38x44	1.2541308e-10	0.063055634	1.2530692e-10	0.090602	0.016067654	1.248615e-10	1.2485601e-10	1.2528636e-10	0.19801313	1.2488388e-10	0.19791004	0.01413929	0.39728656	0.022925694
38x46	1.2051037e-10	0.032324824	0.06906669	0.044497732	0.10089236	1.2026535e-10	1.1973618e-10	0.057040945	0.13087729	1.2021581e-10	1.1998355e-10	1.2019472e-10	0.54760736	0.01769277
38x48	1.1798147e-10	1.1809224e-10	1.1806904e-10	0.09737716	0.030201007	1.1789239e-10	1.178135e-10	0.02231438	0.0922734	1.1781888e-10	0.72243524	1.179068e-10	0.024793385	0.010605454
38x50	1.1806345e-10	0.004385773	1.1839245e-10	0.07306832	0.035818182	1.1854452e-10	0.01678993	0.01853241	0.101178885	1.1786634e-10	0.6685129	0.071425684	0.010287915	1.1802563e-10
38x52	1.1967305e-10	1.2002141e-10	0.015227116	0.079949304	1.2003011e-10	1.1981419e-10	0.08058908	0.031334978	0.079973534	1.1964657e-10	0.6459935	0.039813153	0.027119325	1.1951976e-10
38x54	1.2001672e-10	0.038038354	0.020230228	0.06199677	0.05808235	1.195828e-10	0.057528112	0.012090353	0.097828254	1.1974713e-10	0.31408828	0.045147978	0.27493167	0.020037737
38x56	1.3125721e-10	0.06354924	0.04371286	0.0138457855	0.0741413	0.004983618	0.03869878	0.028335173	0.19836904	1.307046e-10	1.3039335e-10	1.3060045e-10	0.50433713	0.030026967
39x13	0.08122821	1.4435174e-10	0.04912031	0.036255874	0.02026645	0.0020736777	1.435021e-10	1.4427715e-10	0.229796	1.4432695e-10	1.4449747e-10	1.4422652e-10	0.5812595	1.4399974e-10
39x15	1.2915882e-10	0.03464425	0.18145081	1.2924778e-10	0.052977346	1.2877804e-10	0.033759482	0.05080028	0.15640454	1.2892894e-10	1.2874563e-10	0.021005629	0.4689576	1.2894197e-10
39x17	0.034674965	1.3720079e-10	1.370206e-10	0.005134958	0.083759874	1.3636255e-10	0.07299005	0.064767	0.21373706	0.031284224	1.3648979e-10	0.030598247	0.4630537	1.3717016e-10
39x19	1.1224445e-10	1.12125906e-10	1.1223375e-10	0.072244145	0.0982377	1.11490615e-10	0.06039148	0.011587019	1.1213404e-10	1.1206562e-10	0.7221925	0.0353472	1.11797044e-10	1.1218495e-10
39x21	1.13276645e-10	1.1346954e-10	1.13332836e-10	0.09562339	0.0496957	1.1298793e-10	1.1305433e-10	0.05160473	0.041406076	1.1294721e-10	0.7536347	1.13591664e-10	0.008035384	1.1355138e-10
